"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"33","Antonio Gibson (WAS)","14","51","3.6","6","0","0","2","2","5","2.5","0","0","1","6.6","6.6","97.9%"
"34","Darrel Williams (ARI)","5","20","4.0","11","0","0","3","4","30","10.0","0","0","1","6.5","6.5","22.3%"
"35","Aaron Jones (GB)","6","19","3.2","9","0","0","5","5","20","4.0","0","0","1","6.4","6.4","99.7%"
"36","Salvon Ahmed (MIA)","7","26","3.7","7","0","0","2","2","26","13.0","0","0","1","6.2","6.2","0.6%"
"37","Jamaal Williams (DET)","12","57","4.8","14","0","0","0","0","0","0","0","0","1","5.7","5.7","27.1%"
"38","Alex Collins (FA)","16","35","2.2","6","0","0","1","1","9","9.0","0","0","1","4.9","4.9","9.6%"
"39","Demetric Felton Jr. (CLE)","2","13","6.5","12","0","0","3","3","21","7.0","0","0","1","4.9","4.9","0.6%"
"40","Ty'Son Williams (IND)","2","10","5.0","6","0","0","2","2","24","12.0","0","0","1","4.4","4.4","0.2%"
"41","Ronald Jones II (KC)","10","63","6.3","19","0","0","0","0","0","0","0","1","1","4.3","4.3","78.6%"
"42","Mark Ingram II (NO)","6","9","1.5","4","0","0","3","3","18","6.0","0","0","1","4.2","4.2","21.7%"
"43","Jakob Johnson (LV)","0","0","0","0","0","0","2","2","32","16.0","0","0","1","4.2","4.2","0.1%"
"44","Jalen Richard (FA)","4","8","2.0","5","0","0","3","4","17","5.7","0","0","1","4.0","4.0","0.6%"
"45","Alec Ingold (MIA)","1","1","1.0","1","0","0","1","1","29","29.0","0","0","1","3.5","3.5","0.0%"
"46","Miles Sanders (PHI)","6","30","5.0","9","0","0","1","1","-3","-3.0","0","0","1","3.2","3.2","92.6%"
"47","JaMycal Hasty (SF)","3","1","0.3","2","0","0","3","6","15","5.0","0","0","1","3.1","3.1","0.7%"
"48","Darrynton Evans (CHI)","2","7","3.5","5","0","0","2","2","11","5.5","0","0","1","2.8","2.8","0.7%"
"49","Ke'Shawn Vaughn (TB)","5","27","5.4","15","0","0","0","0","0","0","0","0","1","2.7","2.7","2.1%"
"50","Jerick McKinnon (KC)","0","0","0","0","0","0","2","4","17","8.5","0","0","1","2.7","2.7","3.3%"
"51","Royce Freeman (HOU)","3","18","6.0","7","0","0","1","2","1","1.0","0","0","1","2.4","2.4","0.3%"
"52","Elijhaa Penny (FA)","9","24","2.7","9","0","0","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"53","Nyheim Hines (IND)","8","14","1.8","8","0","0","1","3","-2","-2.0","0","0","1","1.7","1.7","52.2%"
"54","Giovani Bernard (TB)","0","0","0","0","0","0","2","3","5","2.5","0","0","1","1.5","1.5","0.9%"
"55","Jeremy McNichols (FA)","0","0","0","0","0","0","1","1","10","10.0","0","0","1","1.5","1.5","0.2%"
"56","Malcolm Brown (FA)","3","10","3.3","4","0","0","1","1","-1","-1.0","0","0","1","1.4","1.4","0.1%"
"57","Travis Homer (SEA)","1","14","14.0","14","0","0","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"58","Damien Williams (ATL)","3","5","1.7","4","0","0","1","1","3","3.0","0","0","1","1.3","1.3","2.0%"
"59","John Kelly (CLE)","2","13","6.5","11","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"60","Derrick Gore (KC)","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.2","1.2","0.7%"
"61","Keith Smith (ATL)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.1","1.1","0.0%"
"62","Mike Davis (BAL)","4","10","2.5","3","0","0","0","0","0","0","0","0","1","1.0","1.0","2.6%"
"63","Devine Ozigbo (NO)","1","-3","-3.0","0","0","0","1","1","7","7.0","0","0","1","0.9","0.9","0.0%"
"64","Le'Veon Bell (FA)","5","5","1.0","7","0","0","1","2","-1","-1.0","0","0","1","0.9","0.9","0.2%"
"65","Rashaad Penny (SEA)","6","9","1.5","5","0","0","0","0","0","0","0","0","1","0.9","0.9","89.4%"
"66","Ryan Nall (DAL)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","0.9","0.9","0.0%"
"67","Phillip Lindsay (IND)","2","8","4.0","4","0","0","0","0","0","0","0","0","1","0.8","0.8","1.3%"
"68","Eno Benjamin (ARI)","2","7","3.5","8","0","0","0","0","0","0","0","0","1","0.7","0.7","2.1%"
"69","Jonathan Ward (ARI)","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"70","Sony Michel (MIA)","2","4","2.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","18.0%"
"71","Ty Montgomery (NE)","1","4","4.0","4","0","0","0","1","0","0","0","0","1","0.4","0.4","0.1%"
"72","Marlon Mack (HOU)","3","4","1.3","3","0","0","0","0","0","0","0","0","1","0.4","0.4","54.2%"
"73","Kylin Hill (GB)","3","2","0.7","3","0","0","0","1","0","0","0","0","1","0.2","0.2","0.7%"
"74","Alex Armah Jr. (WAS)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"75","Wayne Gallman Jr. (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"76","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Jaret Patterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"78","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Nathan Cottrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Josh Hokit (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"86","CJ Verdell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Deon Jackson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"89","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"91","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"92","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"93","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Devin Singletary (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.4%"
"96","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","David Montgomery (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"98","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"99","Alexander Mattison (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.4%"
"100","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"101","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"103","Benny Snell Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"104","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"105","Ryquell Armstead (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"108","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.6%"
"109","Buddy Howell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"111","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"112","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"114","Larry Rountree III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"115","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"116","Darius Bradwell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Tony Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"118","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"119","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"121","Trey Sermon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"122","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"123","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"124","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.2%"
"125","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Tony Pollard (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.7%"
"129","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"131","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"133","La'Mical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"134","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.6%"
"135","Najee Harris (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"136","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.6%"
"137","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1%"
"138","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.2%"
"139","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"140","A.J. Rose Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","JaQuan Hardy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"142","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"145","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"149","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"150","Nick Ralston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"156","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"157","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Ricky Person Jr. (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"161","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6%"
"162","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"163","BJ Baylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"167","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Tyreik McAllister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Shermari Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"175","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"176","Greg Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"178","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.5%"
"179","Tayon Fleet-Davis (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","TJ Pledger (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Ronnie Rivers (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Mataeo Durant (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Jeremiah Hall (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"187","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"189","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"190","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Isaih Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"193","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.3%"
"196","Nick Bawden (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"198","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"199","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"200","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.0%"
"201","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"203","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.9%"
"204","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"208","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.2%"
"209","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"213","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Rex Burkhead (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.8%"
"216","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Mike Bell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"225","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"226","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Brandin Bryant (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"230","Dalvin Cook (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"231","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"232","Andy Janovich (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Ezekiel Elliott (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.6%"
"235","Christian McCaffrey (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"236","Saquon Barkley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.8%"
"237","Trey Edmunds (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"239","Matt Breida (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"240","Nick Chubb (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.6%"
"241","Godwin Igwebuike (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"242","Jordan Wilkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"243","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","D'Onta Foreman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5%"
"245","Austin Ekeler (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"246","Brian Hill (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.2%"
"248","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"249","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Chris Carson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.1%"
"251","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
