"Rank","Player","CMP","ATT","PCT","YDS","Y/A","TD","INT","SACKS","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Derek Carr (LV)","28","47","59.6","381","8.1","3","1","2","2","5","1","0","1","32.7","32.7","89.4%"
"2","Josh Allen (BUF)","32","40","80.0","375","9.4","4","0","1","6","11","0","1","1","30.1","30.1","99.9%"
"3","Baker Mayfield (CAR)","25","33","75.8","334","10.1","4","0","0","4","5","0","1","1","29.0","29.0","7.4%"
"4","Ryan Tannehill (TEN)","29","45","64.4","389","8.6","3","1","3","0","0","0","0","1","28.6","28.6","26.2%"
"5","Matthew Stafford (LAR)","27","42","64.3","402","9.6","3","1","2","2","0","0","0","1","27.1","27.1","93.9%"
"6","Lamar Jackson (BAL)","12","17","70.6","107","6.3","2","1","0","13","94","1","0","1","26.7","26.7","98.9%"
"7","Jared Goff (DET)","37","47","78.7","351","7.5","1","0","1","4","1","1","0","1","24.1","24.1","16.4%"
"8","Taysom Hill (NO)","27","37","73.0","232","6.3","2","0","2","14","83","0","1","1","23.6","23.6","2.4%"
"9","Cam Newton (FA)","12","19","63.2","69","3.6","1","0","1","14","48","2","0","1","23.6","23.6","9.3%"
"10","Aaron Rodgers (GB)","25","34","73.5","295","8.7","3","0","2","4","-3","0","0","1","23.5","23.5","94.6%"
"11","Nick Mullens (LV)","26","39","66.7","316","8.1","3","2","0","0","0","0","0","1","22.6","22.6","0.1%"
"12","Kirk Cousins (MIN)","28","43","65.1","305","7.1","3","1","4","3","12","0","1","1","22.4","22.4","74.4%"
"13","Sam Darnold (CAR)","14","23","60.9","186","8.1","2","1","3","3","26","1","2","1","21.0","21.0","3.7%"
"14","Deshaun Watson (CLE)","26","38","68.4","341","9.0","0","1","5","7","38","1","1","1","20.4","20.4","71.2%"
"15","Patrick Mahomes II (KC)","25","40","62.5","318","8.0","1","0","1","4","26","0","0","1","19.3","19.3","99.9%"
"16","Ben Roethlisberger (FA)","33","53","62.3","305","5.8","2","1","0","1","0","0","0","1","19.2","19.2","13.6%"
