"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Breshad Perriman (TB)","5","6","113","22.6","34","4","3","1","3","0","0","1","32.1","32.1","0.6%"
"2","Julio Jones (FA)","13","20","134","10.3","28","2","2","0","0","0","0","1","31.9","31.9","11.0%"
"3","Michael Thomas (NO)","12","12","128","10.7","24","2","1","0","0","0","0","1","24.8","24.8","92.8%"
"4","Jamison Crowder (BUF)","6","11","90","15.0","41","1","2","0","0","0","0","1","24.0","24.0","21.5%"
"5","Anthony Miller (PIT)","9","15","118","13.1","33","2","1","0","0","0","0","1","22.3","22.3","0.1%"
"6","Tyler Lockett (SEA)","8","9","120","15.0","44","2","1","0","0","0","0","1","22.0","22.0","91.6%"
"7","Terry McLaurin (WAS)","5","5","130","26.0","75","2","1","0","0","0","0","1","21.5","21.5","98.0%"
"8","A.J. Brown (PHI)","8","13","114","14.3","60","1","1","0","0","0","0","1","21.4","21.4","99.2%"
"9","Tyreek Hill (MIA)","5","7","67","13.4","41","1","2","1","1","0","0","1","21.3","21.3","99.9%"
"10","DeVante Parker (NE)","4","7","72","18.0","29","2","2","0","0","0","0","1","21.2","21.2","35.6%"
"11","Davante Adams (LV)","7","13","103","14.7","34","2","1","0","0","0","0","1","19.8","19.8","99.9%"
"12","Chris Conley (HOU)","4","8","49","12.3","21","1","2","0","0","0","0","1","18.9","18.9","0.5%"
"13","Kenny Stills (FA)","3","3","35","11.7","16","0","2","0","0","0","0","1","17.0","17.0","0.0%"
"14","DJ Moore (CAR)","8","12","113","14.1","22","2","0","1","10","0","0","1","16.3","16.3","97.7%"
"15","Allen Robinson II (LAR)","7","14","125","17.9","34","3","0","0","0","0","0","1","16.0","16.0","91.8%"
"16","Sterling Shepard (NYG)","9","11","111","12.3","24","3","0","0","0","0","0","1","15.6","15.6","5.0%"
"17","Greg Ward (PHI)","7","9","61","8.7","13","0","1","0","0","0","0","1","15.6","15.6","0.1%"
"18","Mike Williams (LAC)","4","9","71","17.8","39","1","1","0","0","0","0","1","15.1","15.1","96.0%"
"19","DeAndre Hopkins (ARI)","6","8","119","19.8","35","3","0","0","0","0","0","1","14.9","14.9","91.3%"
"20","Chris Godwin (TB)","5","8","121","24.2","51","3","0","0","0","0","0","1","14.6","14.6","94.3%"
"21","Keenan Allen (LAC)","9","10","99","11.0","19","0","0","0","0","0","0","1","14.4","14.4","99.7%"
"22","Danny Amendola (FA)","8","13","102","12.8","46","1","0","0","0","0","0","1","14.2","14.2","0.1%"
"23","Seth Roberts (FA)","3","3","66","22.0","33","2","1","0","0","0","0","1","14.1","14.1","0.0%"
"24","Curtis Samuel (WAS)","5","7","31","6.2","12","0","1","4","23","0","0","1","13.9","13.9","7.4%"
"25","John Brown (FA)","7","10","99","14.1","40","2","0","0","0","0","0","1","13.4","13.4","1.1%"
"26","Cooper Kupp (LAR)","6","6","41","6.8","11","0","1","0","0","0","0","1","13.1","13.1","100.0%"
"27","Steven Sims Jr. (PIT)","5","11","45","9.0","19","0","1","0","0","0","0","1","13.0","13.0","0.0%"
"28","Tavon Austin (BUF)","1","1","59","59.0","59","1","1","2","3","0","0","1","12.7","12.7","0.1%"
"29","Marquise Brown (ARI)","4","4","45","11.3","24","1","1","0","0","0","0","1","12.5","12.5","94.2%"
"30","Scotty Miller (TB)","3","3","49","16.3","33","1","1","0","0","0","0","1","12.4","12.4","0.1%"
"31","Golden Tate (FA)","1","4","51","51.0","51","1","1","0","0","0","0","1","11.6","11.6","0.0%"
"32","Damiere Byrd (ATL)","6","6","86","14.3","51","1","0","0","0","0","0","1","11.6","11.6","0.1%"
"33","Tyrell Williams (FA)","2","3","45","22.5","40","1","1","0","0","0","0","1","11.5","11.5","0.1%"
"34","James Washington (DAL)","5","11","83","16.6","34","2","0","0","0","0","0","1","10.8","10.8","3.2%"
"35","N'Keal Harry (NE)","2","4","15","7.5","8","0","1","2","22","0","0","1","10.7","10.7","0.7%"
"36","Robbie Anderson (CAR)","4","6","66","16.5","41","1","0","0","0","0","0","1","10.6","10.6","13.9%"
"37","Odell Beckham Jr. (FA)","8","13","66","8.3","17","0","0","0","0","0","0","1","10.6","10.6","35.5%"
"38","DK Metcalf (SEA)","2","4","36","18.0","19","0","1","0","0","0","0","1","10.6","10.6","97.4%"
"39","Darius Slayton (NYG)","2","3","31","15.5","26","1","1","0","0","0","0","1","10.1","10.1","1.5%"
"40","Stefon Diggs (BUF)","4","6","76","19.0","46","1","0","1","4","0","0","1","10.0","10.0","99.9%"
"41","Courtland Sutton (DEN)","4","10","79","19.8","33","2","0","0","0","0","0","1","9.9","9.9","93.6%"
"42","Keelan Cole Sr. (LV)","3","6","76","25.3","55","2","0","0","0","0","0","1","9.1","9.1","0.6%"
"43","Tre'Quan Smith (NO)","1","1","21","21.0","21","1","1","0","0","0","0","1","8.6","8.6","1.3%"
"44","William Fuller V (FA)","5","7","61","12.2","31","1","0","0","0","0","0","1","8.6","8.6","4.4%"
"45","Sammy Watkins (GB)","3","4","49","16.3","29","1","0","0","0","0","0","1","8.4","8.4","7.6%"
"46","Albert Wilson (MIN)","5","8","59","11.8","21","1","0","0","0","0","0","1","8.4","8.4","0.0%"
"47","Christian Kirk (JAC)","4","5","33","8.3","15","0","0","1","28","0","0","1","8.1","8.1","78.0%"
"48","Corey Davis (NYJ)","3","6","57","19.0","22","1","0","0","0","0","0","1","7.2","7.2","25.1%"
"49","Miles Boykin (PIT)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.0","7.0","0.2%"
"50","Diontae Johnson (PIT)","5","7","62","12.4","29","1","0","0","0","0","1","1","6.7","6.7","97.8%"
"51","Brandin Cooks (HOU)","4","8","46","11.5","17","0","0","0","0","0","0","1","6.6","6.6","94.1%"
"52","Zach Pascal (PHI)","4","6","44","11.0","24","1","0","0","0","0","0","1","6.4","6.4","0.9%"
"53","Kenny Golladay (NYG)","3","7","44","14.7","26","1","0","0","0","0","0","1","5.9","5.9","54.9%"
"54","Russell Gage (TB)","5","6","27","5.4","11","0","0","1","6","0","0","1","5.8","5.8","83.7%"
"55","Larry Fitzgerald (FA)","3","5","42","14.0","16","0","0","0","0","0","0","1","5.7","5.7","0.1%"
"56","Vyncint Smith (TB)","3","5","40","13.3","31","1","0","0","0","0","0","1","5.5","5.5","0.0%"
"57","Jake Kumerow (FA)","1","1","49","49.0","49","1","0","0","0","0","0","1","5.4","5.4","0.1%"
"58","Josh Gordon (KC)","1","1","58","58.0","58","1","0","0","0","0","0","1","5.3","5.3","0.8%"
"59","Chris Lacy (FA)","1","2","48","48.0","48","1","0","0","0","0","0","1","5.3","5.3","0.0%"
"60","Jarvis Landry (NO)","5","8","23","4.6","10","0","0","0","0","0","0","1","4.8","4.8","48.6%"
"61","Marcus Johnson (SF)","2","4","37","18.5","20","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"62","Josh Reynolds (DET)","2","4","36","18.0","28","1","0","0","0","0","0","1","4.6","4.6","1.3%"
"63","T.Y. Hilton (FA)","4","9","25","6.3","11","0","0","0","0","0","0","1","4.5","4.5","1.3%"
"64","Adam Thielen (MIN)","3","3","27","9.0","13","0","0","1","3","0","0","1","4.5","4.5","90.8%"
"65","Damion Ratley (FA)","2","2","33","16.5","21","1","0","0","0","0","0","1","4.3","4.3","0.0%"
"66","Deebo Samuel (SF)","1","3","29","29.0","29","1","0","1","8","0","0","1","4.2","4.2","99.9%"
"67","Tim Patrick (DEN)","3","7","26","8.7","12","0","0","0","0","0","0","1","4.1","4.1","28.1%"
"68","Tyler Boyd (CIN)","3","7","26","8.7","16","0","0","0","0","0","0","1","4.1","4.1","50.8%"
"69","Malik Turner (SF)","3","3","26","8.7","15","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"70","Tajae Sharpe (CHI)","2","2","28","14.0","16","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"71","Robert Woods (TEN)","4","9","17","4.3","6","0","0","0","0","0","0","1","3.7","3.7","79.2%"
"72","Isaiah Ford (FA)","3","5","21","7.0","8","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"73","Dontrelle Inman (FA)","2","3","25","12.5","22","1","0","0","0","0","0","1","3.5","3.5","0.0%"
"74","John Ross (FA)","2","3","24","12.0","20","1","0","0","0","0","0","1","3.4","3.4","0.1%"
"75","Kelvin Harmon (WAS)","2","3","22","11.0","17","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"76","Dede Westbrook (FA)","2","4","14","7.0","11","0","0","1","7","0","0","1","3.1","3.1","0.0%"
"77","Demarcus Robinson (LV)","2","3","21","10.5","13","0","0","0","0","0","0","1","3.1","3.1","0.8%"
"78","Bisi Johnson (MIN)","1","1","19","19.0","19","0","0","1","6","0","0","1","3.0","3.0","0.1%"
"79","Geronimo Allison (ATL)","2","4","19","9.5","11","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"80","Justin Watson (KC)","2","2","17","8.5","12","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"81","Cody Latimer (FA)","1","2","21","21.0","21","1","0","0","0","0","0","1","2.6","2.6","0.0%"
"82","Amari Cooper (CLE)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","95.7%"
"83","Allen Lazard (GB)","2","3","14","7.0","10","0","0","0","0","0","0","1","2.4","2.4","82.2%"
"84","DaeSean Hamilton (FA)","2","9","13","6.5","9","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"85","Mohamed Sanu Sr. (FA)","2","8","13","6.5","7","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"86","Keelan Doss (NYG)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"87","Pharoh Cooper (FA)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"88","Riley Ridley (FA)","2","2","10","5.0","13","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"89","Willie Snead IV (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"90","Julian Edelman (FA)","2","5","9","4.5","11","0","0","0","0","0","0","1","1.9","1.9","12.1%"
"91","Emmanuel Sanders (BUF)","2","4","9","4.5","5","0","0","0","0","0","0","1","1.9","1.9","1.3%"
"92","Ted Ginn Jr. (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"93","Chris Hogan (FA)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"94","Jeff Smith (NYJ)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"95","Kendrick Bourne (NE)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","7.6%"
"96","Mecole Hardman (KC)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","56.4%"
"97","Jaron Brown (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"98","Jarius Wright (FA)","1","4","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"99","Allen Hurns (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"100","C.J. Board (NYG)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"101","Andre Patton (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"102","Andre Roberts (CAR)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"103","Michael Gallup (DAL)","1","3","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","64.2%"
"104","Cole Beasley (FA)","1","6","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","1.9%"
"105","Mike Thomas (CIN)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"106","Zay Jones (JAC)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","1.5%"
"107","Ashton Dulin (IND)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.2%"
"108","Johnny Holton (FA)","2","2","-1","-0.5","1","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"109","Andy Isabella (ARI)","1","1","4","4.0","4","0","0","1","-1","0","0","1","0.8","0.8","0.1%"
"110","Ishmael Hyman (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"111","Kalif Raymond (DET)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.7%"
"112","Deonte Harris (NO)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","1.7%"
"113","Randall Cobb (GB)","1","2","-3","-3.0","0","0","0","0","0","0","0","1","0.2","0.2","5.0%"
"114","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"115","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Amon-Ra St. Brown (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.6%"
"118","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"119","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.3%"
"120","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Juwan Green (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"124","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.5%"
"125","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.9%"
"126","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"127","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"128","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"129","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.6%"
"134","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Charleston Rambo (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Omar Bayless (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jaylen Waddle (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"139","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"141","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"144","Malcolm Perry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"146","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"148","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"149","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"150","Aaron Parker (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Chris Finke (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
