"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"24","Duke Williams (FA)","4","4","29","7.3","11","0","1","0","0","0","0","1","10.9","10.9","0.0%"
"25","Ted Ginn Jr. (FA)","2","2","35","17.5","33","1","1","1","1","0","0","1","10.6","10.6","0.0%"
"26","Mike Williams (LAC)","6","13","74","12.3","20","1","0","0","0","0","0","1","10.4","10.4","96.0%"
"27","Auden Tate (ATL)","3","6","26","8.7","15","0","1","0","0","0","0","1","10.1","10.1","0.2%"
"28","John Brown (FA)","5","5","75","15.0","21","1","0","0","0","0","0","1","10.0","10.0","1.1%"
"29","Marquise Brown (ARI)","3","5","22","7.3","11","0","1","0","0","0","0","1","9.7","9.7","94.2%"
"30","Jarvis Landry (NO)","4","6","75","18.8","25","2","0","0","0","0","0","1","9.5","9.5","48.6%"
"31","Mecole Hardman (KC)","4","6","79","19.8","31","1","0","1","-6","0","0","1","9.3","9.3","56.4%"
"32","Larry Fitzgerald (FA)","6","8","58","9.7","17","0","0","0","0","0","0","1","8.8","8.8","0.1%"
"33","Keke Coutee (IND)","3","4","72","24.0","51","1","0","0","0","0","0","1","8.7","8.7","0.1%"
"34","Josh Gordon (KC)","5","8","59","11.8","24","1","0","0","0","0","0","1","8.4","8.4","0.8%"
"35","Alshon Jeffery (FA)","6","8","52","8.7","13","0","0","0","0","0","0","1","8.2","8.2","0.0%"
"36","Vyncint Smith (TB)","0","0","0","0","0","0","0","1","19","1","0","1","7.9","7.9","0.0%"
"37","David Moore (CHI)","1","2","10","10.0","10","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"38","Robert Woods (TEN)","5","9","48","9.6","17","0","0","0","0","0","0","1","7.3","7.3","79.2%"
"39","Anthony Miller (PIT)","4","7","52","13.0","32","1","0","0","0","0","0","1","7.2","7.2","0.1%"
"40","Sterling Shepard (NYG)","5","9","49","9.8","18","0","0","1","-2","0","0","1","7.2","7.2","5.0%"
"41","Marquise Goodwin (SEA)","3","4","41","13.7","17","0","0","1","15","0","0","1","7.1","7.1","0.1%"
"42","Willie Snead IV (FA)","4","5","51","12.8","23","1","0","0","0","0","0","1","7.1","7.1","0.0%"
"43","Randall Cobb (GB)","3","6","53","17.7","25","1","0","0","0","0","0","1","6.8","6.8","5.0%"
"44","Demaryius Thomas (FA)","4","9","47","11.8","16","0","0","0","0","0","0","1","6.7","6.7","0.1%"
"45","James Washington (DAL)","3","6","52","17.3","26","2","0","0","0","0","0","1","6.7","6.7","3.2%"
"46","Terry McLaurin (WAS)","3","7","51","17.0","22","1","0","0","0","0","0","1","6.6","6.6","98.0%"
"47","Bisi Johnson (MIN)","4","4","43","10.8","23","1","0","0","0","0","0","1","6.3","6.3","0.1%"
"48","Isaiah McKenzie (BUF)","2","2","52","26.0","46","1","0","0","0","0","0","1","6.2","6.2","1.9%"
"49","Brandin Cooks (HOU)","1","3","29","29.0","29","1","0","1","27","0","0","1","6.1","6.1","94.1%"
"50","Curtis Samuel (WAS)","3","6","19","6.3","7","0","0","2","25","0","0","1","5.9","5.9","7.4%"
"51","Stefon Diggs (BUF)","3","4","44","14.7","20","1","0","0","0","0","0","1","5.9","5.9","99.9%"
"52","Damion Willis (FA)","4","4","38","9.5","12","0","0","0","0","0","0","1","5.8","5.8","0.0%"
"53","T.Y. Hilton (FA)","4","4","37","9.3","14","0","0","0","0","0","0","1","5.7","5.7","1.3%"
"54","Julio Jones (FA)","3","7","42","14.0","20","1","0","0","0","0","0","1","5.7","5.7","11.0%"
"55","Diontae Johnson (PIT)","5","8","27","5.4","13","0","0","0","0","0","0","1","5.2","5.2","97.8%"
"56","Adam Humphries (FA)","4","6","30","7.5","10","0","0","0","0","0","0","1","5.0","5.0","0.6%"
"57","Demarcus Robinson (LV)","3","6","31","10.3","14","0","0","0","0","0","0","1","4.6","4.6","0.8%"
"58","Pharoh Cooper (FA)","2","2","33","16.5","28","1","0","0","0","0","0","1","4.3","4.3","0.0%"
"59","Trevor Davis (FA)","4","4","42","10.5","21","1","0","0","0","0","1","1","4.2","4.2","0.0%"
"60","KeeSean Johnson (SF)","3","7","22","7.3","9","0","0","1","3","0","0","1","4.0","4.0","0.0%"
"61","Odell Beckham Jr. (FA)","2","6","27","13.5","20","1","0","2","15","0","1","1","4.0","4.0","35.5%"
"62","Keenan Allen (LAC)","4","6","18","4.5","10","0","0","0","0","0","0","1","3.8","3.8","99.7%"
"63","Corey Davis (NYJ)","2","4","28","14.0","23","1","0","0","0","0","0","1","3.8","3.8","25.1%"
"64","Geronimo Allison (ATL)","2","6","28","14.0","22","1","0","0","0","0","0","1","3.8","3.8","0.0%"
"65","A.J. Brown (PHI)","2","2","27","13.5","14","0","0","0","0","0","0","1","3.7","3.7","99.2%"
"66","Cole Beasley (FA)","3","4","21","7.0","8","0","0","0","0","0","0","1","3.6","3.6","1.9%"
"67","Kendrick Bourne (NE)","2","2","24","12.0","14","0","0","0","0","0","0","1","3.4","3.4","7.6%"
"68","Tavon Austin (BUF)","1","1","13","13.0","13","0","0","1","14","0","0","1","3.2","3.2","0.1%"
"69","Chris Conley (HOU)","1","3","26","26.0","26","1","0","0","0","0","0","1","3.1","3.1","0.5%"
"70","Golden Tate (FA)","3","6","13","4.3","5","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"71","Trent Sherfield (MIA)","1","3","23","23.0","23","1","0","0","0","0","0","1","2.8","2.8","0.1%"
"72","Jaron Brown (FA)","2","4","36","18.0","21","1","0","0","0","0","1","1","2.6","2.6","0.0%"
"73","Zach Pascal (PHI)","1","2","8","8.0","8","0","0","1","12","0","0","1","2.5","2.5","0.9%"
"74","Nelson Agholor (NE)","1","3","20","20.0","20","1","0","0","0","0","0","1","2.5","2.5","2.1%"
"75","Paul Richardson Jr. (FA)","2","2","14","7.0","8","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"76","Marquez Valdes-Scantling (KC)","1","4","18","18.0","18","0","0","0","0","0","0","1","2.3","2.3","56.9%"
"77","Keelan Doss (NYG)","2","2","11","5.5","7","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"78","Robbie Anderson (CAR)","1","3","16","16.0","16","0","0","0","0","0","0","1","2.1","2.1","13.9%"
"79","Jamison Crowder (BUF)","2","3","10","5.0","5","0","0","0","0","0","0","1","2.0","2.0","21.5%"
"80","Scotty Miller (TB)","0","2","0","0","0","0","0","1","18","0","0","1","1.8","1.8","0.1%"
"81","Travis Benjamin (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"82","Russell Gage (TB)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","83.7%"
"83","Josh Reynolds (DET)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","1.3%"
"84","Tajae Sharpe (CHI)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"85","Hunter Renfrow (LV)","1","5","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","92.0%"
"86","Bobo Wilson (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"87","Dante Pettis (CHI)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"88","Jake Kumerow (FA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"89","Emmanuel Sanders (BUF)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","1.3%"
"90","Trey Quinn (DEN)","3","4","18","6.0","7","0","0","0","0","0","1","1","1.3","1.3","0.0%"
"91","Alex Erickson (WAS)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"92","Deon Cain (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"93","Stanley Morgan Jr. (CIN)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"94","Jakobi Meyers (NE)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","65.7%"
"95","Jarius Wright (FA)","1","3","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"96","Andy Isabella (ARI)","0","0","0","0","0","0","0","2","11","0","0","1","1.1","1.1","0.1%"
"97","Marqise Lee (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"98","Justin Hardy (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"99","Kelvin Harmon (WAS)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"100","Diontae Spencer (FA)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.0%"
"101","Deebo Samuel (SF)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","99.9%"
"102","Andre Roberts (CAR)","0","0","0","0","0","0","0","1","7","0","0","1","0.7","0.7","0.1%"
"103","Johnny Holton (FA)","0","1","4","0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"104","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"110","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Juwan Green (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"114","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"115","Chris Finke (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Omar Bayless (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"124","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"125","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"126","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"129","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.6%"
"131","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Charleston Rambo (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Aaron Parker (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"135","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.3%"
"137","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"138","Amon-Ra St. Brown (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.6%"
"139","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.2%"
"140","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.5%"
"141","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.9%"
"142","Jaylen Waddle (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"143","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"144","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"145","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"147","Malcolm Perry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"149","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Josh Hammond (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Willie Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Ihmir Smith-Marsette (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"155","Elijah Moore (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.1%"
"156","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"157","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"158","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.4%"
"159","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"162","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Maurice Ffrench (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jeff Cotton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","T.J. Vasher (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Seth Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Amari Rodgers (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"170","Kadarius Toney (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.8%"
"171","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"172","Shi Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"173","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"174","Anthony Schwartz (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"175","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Dazz Newsome (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"177","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"178","Deontez Alexander (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Chad Beebe (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"181","Rico Gafford (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"183","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"184","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"185","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"187","Jordan Veasy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"189","Damion Ratley (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","Austin Proehl (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Ray-Ray McCloud (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"192","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","DaeSean Hamilton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"194","Robert Foster (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Javon Wims (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","Equanimeous St. Brown (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"197","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"198","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","82.2%"
"199","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Christian Blake (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"203","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"204","Darrius Shepherd (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"211","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"212","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Ventell Bryant (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"217","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.4%"
"218","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"219","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"220","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"221","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"222","DeVonta Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.7%"
"223","Laviska Shenault Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"224","Jalen Reagor (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"225","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.9%"
"226","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"227","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.7%"
"228","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"229","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"232","Lil'Jordan Humphrey (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"233","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Gary Jennings Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Travis Fulgham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"238","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"239","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"240","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.4%"
"241","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"242","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Tyron Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"244","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"247","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"249","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"250","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"251","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"252","Bryan Edwards (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"253","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"254","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.3%"
"255","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"256","Corey Sutton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jerreth Sterns (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Jaquarii Roberson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
