"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Stefon Diggs (BUF)","7","11","167","23.9","62","2","3","2","18","0","0","1","40.0","40.0","99.9%"
"2","Terry McLaurin (WAS)","4","7","100","25.0","33","3","2","0","0","0","0","1","24.0","24.0","98.0%"
"3","Tyreek Hill (MIA)","5","10","80","16.0","46","1","2","0","0","0","0","1","22.5","22.5","99.9%"
"4","Curtis Samuel (WAS)","4","6","70","17.5","30","2","1","1","8","1","0","1","21.8","21.8","7.4%"
"5","Robbie Anderson (CAR)","5","8","125","25.0","92","1","1","0","0","0","0","1","21.0","21.0","13.9%"
"6","Chris Godwin (TB)","10","12","151","15.1","26","3","0","0","0","0","0","1","20.1","20.1","94.3%"
"7","Golden Tate (FA)","6","9","102","17.0","64","1","1","0","0","0","0","1","19.2","19.2","0.0%"
"8","Alshon Jeffery (FA)","10","12","76","7.6","26","2","1","0","0","0","0","1","18.6","18.6","0.0%"
"9","Jaron Brown (FA)","3","5","29","9.7","17","0","2","0","0","0","0","1","16.4","16.4","0.0%"
"10","Mike Evans (TB)","9","17","96","10.7","17","0","0","0","0","0","0","1","16.1","16.1","99.8%"
"11","Julian Edelman (FA)","9","15","113","12.6","36","2","0","0","0","0","0","1","15.8","15.8","12.1%"
"12","Julio Jones (FA)","8","9","108","13.5","22","2","0","0","0","0","0","1","14.8","14.8","11.0%"
"13","Adam Thielen (MIN)","6","8","57","9.5","20","1","1","1","0","0","0","1","14.7","14.7","90.8%"
"14","Kenny Golladay (NYG)","5","9","121","24.2","66","2","0","0","0","0","0","1","14.6","14.6","54.9%"
"15","Allen Lazard (GB)","4","5","65","16.3","35","1","1","0","0","0","0","1","14.5","14.5","82.2%"
"16","Odell Beckham Jr. (FA)","6","11","101","16.8","41","1","0","0","0","0","0","1","13.1","13.1","35.5%"
"17","Michael Thomas (NO)","8","12","89","11.1","26","1","0","0","0","0","0","1","12.9","12.9","92.8%"
"18","Jamison Crowder (BUF)","6","9","98","16.3","30","3","0","0","0","0","0","1","12.8","12.8","21.5%"
"19","Calvin Ridley (ATL)","4","6","48","12.0","23","1","1","0","0","0","0","1","12.8","12.8","3.5%"
"20","DJ Moore (CAR)","7","10","73","10.4","23","1","0","1","13","0","0","1","12.1","12.1","97.7%"
"21","DeAndre Hopkins (ARI)","9","12","55","6.1","18","0","0","0","0","0","0","1","12.0","12.0","91.3%"
"22","Auden Tate (ATL)","5","11","91","18.2","29","1","0","0","0","0","0","1","11.6","11.6","0.2%"
"23","DeVante Parker (NE)","3","4","28","9.3","12","0","1","0","0","0","0","1","10.3","10.3","35.6%"
"24","Tyler Lockett (SEA)","5","5","75","15.0","22","2","0","1","3","0","0","1","10.3","10.3","91.6%"
"25","Larry Fitzgerald (FA)","6","8","69","11.5","22","1","0","0","0","0","0","1","9.9","9.9","0.1%"
"26","Mike Williams (LAC)","5","10","72","14.4","20","1","0","0","0","0","0","1","9.7","9.7","96.0%"
"27","Courtland Sutton (DEN)","4","8","76","19.0","41","1","0","0","0","0","0","1","9.6","9.6","93.6%"
"28","DK Metcalf (SEA)","4","5","69","17.3","30","1","0","1","4","0","0","1","9.3","9.3","97.4%"
"29","Tavon Austin (BUF)","5","6","64","12.8","23","1","0","0","0","0","0","1","8.9","8.9","0.1%"
"30","Alex Erickson (WAS)","4","6","47","11.8","21","1","0","1","17","0","0","1","8.4","8.4","0.0%"
"31","Demaryius Thomas (FA)","4","4","62","15.5","33","1","0","0","0","0","0","1","8.2","8.2","0.1%"
"32","Adam Humphries (FA)","6","6","47","7.8","16","0","0","0","0","0","0","1","7.7","7.7","0.6%"
"33","Robert Woods (TEN)","0","4","0","0","0","0","0","2","16","1","0","1","7.6","7.6","79.2%"
"34","Jakobi Meyers (NE)","4","4","54","13.5","23","2","0","0","0","0","0","1","7.4","7.4","65.7%"
"35","Cedrick Wilson Jr. (MIA)","5","6","46","9.2","14","0","0","0","0","0","0","1","7.1","7.1","2.5%"
"36","Damiere Byrd (ATL)","2","2","60","30.0","58","1","0","0","0","0","0","1","7.0","7.0","0.1%"
"37","William Fuller V (FA)","5","9","44","8.8","12","0","0","0","0","0","0","1","6.9","6.9","4.4%"
"38","Michael Gallup (DAL)","4","7","48","12.0","17","0","0","0","0","0","0","1","6.8","6.8","64.2%"
"39","Dede Westbrook (FA)","3","8","53","17.7","23","2","0","0","0","0","0","1","6.8","6.8","0.0%"
"40","Marquez Valdes-Scantling (KC)","2","2","48","24.0","46","1","0","1","9","0","0","1","6.7","6.7","56.9%"
"41","Mecole Hardman (KC)","4","4","45","11.3","14","0","0","0","0","0","0","1","6.5","6.5","56.4%"
"42","Marvin Hall (JAC)","1","1","58","58.0","58","1","0","0","0","0","0","1","6.3","6.3","0.0%"
"43","Nelson Agholor (NE)","4","7","42","10.5","23","1","0","0","0","0","0","1","6.2","6.2","2.1%"
"44","Dante Pettis (CHI)","3","6","45","15.0","21","1","0","0","0","0","0","1","6.0","6.0","0.1%"
"45","Keke Coutee (IND)","4","6","39","9.8","23","1","0","0","0","0","0","1","5.9","5.9","0.1%"
"46","DJ Chark Jr. (DET)","3","7","43","14.3","22","1","0","0","0","0","0","1","5.8","5.8","29.0%"
"47","Ted Ginn Jr. (FA)","2","6","36","18.0","27","1","0","1","12","0","0","1","5.8","5.8","0.0%"
"48","Geronimo Allison (ATL)","3","7","40","13.3","21","1","0","0","0","0","0","1","5.5","5.5","0.0%"
"49","Scotty Miller (TB)","3","7","39","13.0","19","0","0","0","0","0","0","1","5.4","5.4","0.1%"
"50","Jason Moore Jr. (LAC)","2","2","43","21.5","32","1","0","0","0","0","0","1","5.3","5.3","0.1%"
"51","Corey Davis (NYJ)","3","5","36","12.0","18","0","0","0","0","0","0","1","5.1","5.1","25.1%"
"52","Jarvis Landry (NO)","3","5","36","12.0","27","1","0","0","0","0","0","1","5.1","5.1","48.6%"
"53","David Moore (CHI)","3","4","36","12.0","14","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"54","Darius Slayton (NYG)","3","8","32","10.7","12","0","0","0","0","0","0","1","4.7","4.7","1.5%"
"55","Brandin Cooks (HOU)","3","3","18","6.0","8","0","0","2","14","0","0","1","4.7","4.7","94.1%"
"56","Gunner Olszewski (PIT)","2","3","34","17.0","29","1","0","0","0","0","0","1","4.4","4.4","0.1%"
"57","Mohamed Sanu Sr. (FA)","3","4","29","9.7","15","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"58","Keenan Allen (LAC)","2","6","33","16.5","19","0","0","0","0","0","0","1","4.3","4.3","99.7%"
"59","Trent Sherfield (MIA)","1","1","38","38.0","38","1","0","0","0","0","0","1","4.3","4.3","0.1%"
"60","Preston Williams (MIA)","2","6","31","15.5","21","1","0","0","0","0","0","1","4.1","4.1","0.2%"
"61","Albert Wilson (MIN)","5","6","15","3.0","8","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"62","Miles Boykin (PIT)","2","3","28","14.0","18","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"63","Cooper Kupp (LAR)","4","6","17","4.3","6","0","0","0","0","0","0","1","3.7","3.7","100.0%"
"64","DaeSean Hamilton (FA)","2","2","25","12.5","13","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"65","Byron Pringle (CHI)","2","4","24","12.0","19","0","0","0","0","0","0","1","3.4","3.4","2.3%"
"66","Deebo Samuel (SF)","3","5","18","6.0","14","0","0","1","1","0","0","1","3.4","3.4","99.9%"
"67","Seth Roberts (FA)","2","2","23","11.5","16","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"68","Pharoh Cooper (FA)","3","4","16","5.3","7","0","0","1","2","0","0","1","3.3","3.3","0.0%"
"69","Willie Snead IV (FA)","3","5","18","6.0","10","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"70","A.J. Brown (PHI)","2","4","23","11.5","13","0","0","0","0","0","0","1","3.3","3.3","99.2%"
"71","Antonio Callaway (FA)","2","4","22","11.0","12","0","0","0","0","0","0","1","3.2","3.2","0.0%"
