"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyler Boyd (CIN)","9","15","128","14.2","34","2","2","0","0","0","0","1","29.3","29.3","50.8%"
"2","Michael Thomas (NO)","12","17","136","11.3","26","2","1","0","0","0","0","1","25.6","25.6","92.8%"
"3","Steven Sims Jr. (PIT)","6","10","64","10.7","32","1","2","2","9","0","0","1","22.3","22.3","0.0%"
"4","Julio Jones (FA)","10","15","166","16.6","32","3","0","0","0","0","0","1","21.6","21.6","11.0%"
"5","Tajae Sharpe (CHI)","5","6","69","13.8","36","1","2","0","0","0","0","1","21.4","21.4","0.1%"
"6","Hunter Renfrow (LV)","7","9","107","15.3","56","1","1","0","0","0","0","1","20.2","20.2","92.0%"
"7","DeVante Parker (NE)","5","15","111","22.2","51","2","1","0","0","0","0","1","19.6","19.6","35.6%"
"8","Diontae Johnson (PIT)","8","9","81","10.1","29","1","1","0","0","0","0","1","18.1","18.1","97.8%"
"9","Sterling Shepard (NYG)","6","6","76","12.7","23","2","1","0","0","0","0","1","16.6","16.6","5.0%"
"10","Robert Woods (TEN)","8","11","117","14.6","29","3","0","2","6","0","0","1","16.3","16.3","79.2%"
"11","Davante Adams (LV)","13","16","116","8.9","18","0","0","0","0","0","1","1","16.1","16.1","99.9%"
"12","Kenny Golladay (NYG)","6","12","66","11.0","35","1","1","0","0","0","0","1","15.6","15.6","54.9%"
"13","DaeSean Hamilton (FA)","6","6","65","10.8","20","1","1","0","0","0","0","1","15.5","15.5","0.0%"
"14","A.J. Brown (PHI)","1","2","34","34.0","34","1","0","1","49","1","0","1","14.8","14.8","99.2%"
"15","Cole Beasley (FA)","7","12","108","15.4","28","2","0","0","0","0","0","1","14.3","14.3","1.9%"
"16","Deebo Samuel (SF)","4","6","31","7.8","18","0","0","3","28","1","0","1","13.9","13.9","99.9%"
"17","Breshad Perriman (TB)","7","12","102","14.6","27","1","0","0","0","0","0","1","13.7","13.7","0.6%"
"18","Stefon Diggs (BUF)","3","5","57","19.0","28","2","1","0","0","0","0","1","13.2","13.2","99.9%"
"19","Cody Latimer (FA)","5","7","44","8.8","14","0","1","0","0","0","0","1","12.9","12.9","0.0%"
"20","Justin Watson (KC)","5","10","43","8.6","12","0","1","0","0","0","0","1","12.8","12.8","0.1%"
"21","Larry Fitzgerald (FA)","4","7","48","12.0","21","1","1","0","0","0","0","1","12.8","12.8","0.1%"
"22","Golden Tate (FA)","6","11","96","16.0","32","2","0","0","0","0","0","1","12.6","12.6","0.0%"
"23","Chris Conley (HOU)","2","5","56","28.0","42","1","1","0","0","0","0","1","12.6","12.6","0.5%"
"24","Odell Beckham Jr. (FA)","4","6","44","11.0","22","1","1","0","0","0","0","1","12.4","12.4","35.5%"
"25","Albert Wilson (MIN)","7","7","79","11.3","35","1","0","1","9","0","0","1","12.3","12.3","0.0%"
