"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mike Evans (TB)","11","12","198","18.0","46","3","2","0","0","0","0","1","37.3","37.3","99.8%"
"2","Cooper Kupp (LAR)","7","10","220","31.4","65","6","1","0","0","0","0","1","31.5","31.5","100.0%"
"3","Kenny Golladay (NYG)","6","8","123","20.5","41","2","2","0","0","0","1","1","25.3","25.3","54.9%"
"4","Julian Edelman (FA)","8","11","78","9.8","23","1","2","1","-3","0","0","1","23.5","23.5","12.1%"
"5","Michael Thomas (NO)","11","11","112","10.2","28","1","1","1","-9","0","0","1","21.8","21.8","92.8%"
"6","Julio Jones (FA)","10","12","152","15.2","25","2","0","0","0","0","0","1","20.2","20.2","11.0%"
"7","JuJu Smith-Schuster (KC)","5","9","103","20.6","34","2","1","0","0","0","0","1","18.8","18.8","92.8%"
"8","Chris Conley (HOU)","4","7","103","25.8","70","1","1","0","0","0","0","1","18.3","18.3","0.5%"
"9","Darius Slayton (NYG)","2","5","50","25.0","28","2","2","0","0","0","0","1","18.0","18.0","1.5%"
"10","DJ Chark Jr. (DET)","6","12","79","13.2","29","1","1","1","0","0","0","1","16.9","16.9","29.0%"
"11","Diontae Johnson (PIT)","5","7","84","16.8","45","1","1","0","0","0","0","1","16.9","16.9","97.8%"
"12","Hunter Renfrow (LV)","4","4","88","22.0","65","1","1","0","0","0","0","1","16.8","16.8","92.0%"
"13","Tyrell Williams (FA)","3","6","91","30.3","46","3","1","0","0","0","0","1","16.6","16.6","0.1%"
"14","DeAndre Hopkins (ARI)","11","13","109","9.9","21","1","0","0","0","0","0","1","16.4","16.4","91.3%"
"15","Stefon Diggs (BUF)","7","7","143","20.4","39","4","0","0","0","0","1","1","15.8","15.8","99.9%"
"16","DK Metcalf (SEA)","3","5","13","4.3","7","0","2","0","0","0","0","1","14.8","14.8","97.4%"
"17","Josh Reynolds (DET)","3","8","73","24.3","31","2","1","1","-1","0","0","1","14.7","14.7","1.3%"
"18","Christian Kirk (JAC)","8","11","79","9.9","16","0","0","1","19","0","0","1","13.8","13.8","78.0%"
"19","Danny Amendola (FA)","8","8","95","11.9","25","1","0","0","0","0","0","1","13.5","13.5","0.1%"
"20","Tyler Lockett (SEA)","6","6","100","16.7","20","2","0","0","0","0","0","1","13.0","13.0","91.6%"
"21","Alex Erickson (WAS)","6","7","97","16.2","52","1","0","0","0","0","0","1","12.7","12.7","0.0%"
"22","Golden Tate (FA)","8","10","85","10.6","18","0","0","0","0","0","0","1","12.5","12.5","0.0%"
"23","Mecole Hardman (KC)","2","2","55","27.5","30","2","1","0","0","0","0","1","12.5","12.5","56.4%"
"24","Deebo Samuel (SF)","3","3","19","6.3","9","0","0","2","29","1","0","1","12.3","12.3","99.9%"
"25","Cole Beasley (FA)","3","7","41","13.7","21","1","1","0","0","0","0","1","11.6","11.6","1.9%"
"26","Marvin Hall (JAC)","1","1","49","49.0","49","1","1","0","0","0","0","1","11.4","11.4","0.0%"
"27","Tyreek Hill (MIA)","6","9","76","12.7","21","1","0","1","5","0","0","1","11.1","11.1","99.9%"
"28","Calvin Ridley (ATL)","4","7","70","17.5","30","1","0","0","0","0","0","1","11.0","11.0","3.5%"
"29","Emmanuel Sanders (BUF)","4","5","25","6.3","13","0","1","0","0","0","0","1","10.5","10.5","1.3%"
"30","Tyler Boyd (CIN)","6","9","65","10.8","22","1","0","1","3","0","0","1","9.8","9.8","50.8%"
"31","Tajae Sharpe (CHI)","3","3","18","6.0","7","0","1","0","0","0","0","1","9.3","9.3","0.1%"
"32","Russell Gage (TB)","7","9","58","8.3","17","0","0","0","0","0","0","1","9.3","9.3","83.7%"
"33","Auden Tate (ATL)","5","13","65","13.0","27","1","0","0","0","0","0","1","9.0","9.0","0.2%"
"34","Jarvis Landry (NO)","5","10","65","13.0","21","1","0","0","0","0","0","1","9.0","9.0","48.6%"
"35","DeVante Parker (NE)","6","8","59","9.8","15","0","0","0","0","0","0","1","8.9","8.9","35.6%"
"36","Demaryius Thomas (FA)","5","5","63","12.6","23","1","0","0","0","0","0","1","8.8","8.8","0.1%"
"37","Keenan Allen (LAC)","7","10","53","7.6","17","0","0","0","0","0","0","1","8.8","8.8","99.7%"
"38","Courtland Sutton (DEN)","3","5","72","24.0","33","2","0","0","0","0","0","1","8.7","8.7","93.6%"
