"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","A.J. Brown (PHI)","5","7","153","30.6","91","2","2","1","13","0","0","1","31.1","31.1","99.2%"
"2","Emmanuel Sanders (BUF)","7","9","157","22.4","75","2","1","0","0","0","0","1","30.6","30.6","1.3%"
"3","Darius Slayton (NYG)","5","8","154","30.8","55","3","2","0","0","0","0","1","29.9","29.9","1.5%"
"4","Michael Thomas (NO)","11","15","134","12.2","49","2","1","0","0","0","0","1","24.9","24.9","92.8%"
"5","DeAndre Hopkins (ARI)","7","13","120","17.1","43","1","1","1","12","0","0","1","22.7","22.7","91.3%"
"6","Diontae Johnson (PIT)","6","8","60","10.0","18","0","1","1","16","0","0","1","22.6","22.6","97.8%"
"7","Robert Woods (TEN)","7","9","98","14.0","20","1","1","2","29","0","0","1","22.2","22.2","79.2%"
"8","Robbie Anderson (CAR)","7","11","117","16.7","39","2","1","1","4","0","0","1","21.6","21.6","13.9%"
"9","Julian Edelman (FA)","8","12","95","11.9","37","1","1","1","8","0","0","1","20.3","20.3","12.1%"
"10","Allen Robinson II (LAR)","5","8","48","9.6","22","1","2","0","0","0","0","1","19.3","19.3","91.8%"
"11","Marcus Johnson (SF)","3","7","105","35.0","50","2","1","0","0","0","0","1","18.0","18.0","0.0%"
"12","Zach Pascal (PHI)","5","9","74","14.8","37","1","1","0","0","0","0","1","17.9","17.9","0.9%"
"13","Amari Cooper (CLE)","6","8","83","13.8","27","1","1","0","0","0","0","1","17.3","17.3","95.7%"
"14","Calvin Ridley (ATL)","5","5","76","15.2","18","0","1","0","0","0","0","1","16.1","16.1","3.5%"
"15","Olamide Zaccheaus (ATL)","1","2","93","93.0","93","1","1","0","0","0","0","1","15.8","15.8","0.8%"
"16","Kendrick Bourne (NE)","3","4","18","6.0","6","0","2","0","0","0","0","1","15.3","15.3","7.6%"
"17","Kenny Golladay (NYG)","6","8","58","9.7","18","0","1","0","0","0","0","1","14.8","14.8","54.9%"
"18","Breshad Perriman (TB)","3","5","70","23.3","31","2","1","0","0","0","0","1","14.5","14.5","0.6%"
"19","Justin Watson (KC)","5","8","59","11.8","17","0","1","0","0","0","0","1","14.4","14.4","0.1%"
"20","Michael Gallup (DAL)","6","10","109","18.2","24","3","0","0","0","0","0","1","13.9","13.9","64.2%"
"21","Terry McLaurin (WAS)","4","7","57","14.3","21","1","1","0","0","0","0","1","13.7","13.7","98.0%"
"22","Deebo Samuel (SF)","5","8","76","15.2","25","2","0","2","33","0","0","1","13.4","13.4","99.9%"
"23","Mike Williams (LAC)","2","3","63","31.5","44","1","1","0","0","0","0","1","13.3","13.3","96.0%"
"24","Christian Kirk (JAC)","8","9","85","10.6","31","1","0","1","4","0","0","1","12.9","12.9","78.0%"
"25","Cole Beasley (FA)","4","7","29","7.3","14","0","1","0","0","0","0","1","12.9","12.9","1.9%"
"26","Mike Evans (TB)","1","2","61","61.0","61","1","1","0","0","0","0","1","12.6","12.6","99.8%"
"27","Chris Godwin (TB)","7","9","91","13.0","28","1","0","0","0","0","0","1","12.6","12.6","94.3%"
"28","Cooper Kupp (LAR)","4","4","45","11.3","21","1","1","0","0","0","0","1","12.5","12.5","100.0%"
"29","Stefon Diggs (BUF)","6","9","92","15.3","44","1","0","0","0","0","0","1","12.2","12.2","99.9%"
"30","Isaiah Ford (FA)","6","9","92","15.3","25","1","0","0","0","0","0","1","12.2","12.2","0.0%"
"31","DJ Chark Jr. (DET)","9","10","75","8.3","22","1","0","0","0","0","0","1","12.0","12.0","29.0%"
"32","Anthony Miller (PIT)","3","4","42","14.0","21","1","1","0","0","0","0","1","11.7","11.7","0.1%"
"33","Mecole Hardman (KC)","1","1","48","48.0","48","1","1","0","0","0","0","1","11.3","11.3","56.4%"
"34","Keenan Allen (LAC)","5","6","83","16.6","45","1","0","0","0","0","0","1","10.8","10.8","99.7%"
"35","DK Metcalf (SEA)","6","6","78","13.0","35","1","0","0","0","0","0","1","10.8","10.8","97.4%"
"36","Tyler Boyd (CIN)","5","6","75","15.0","21","1","0","1","7","0","0","1","10.7","10.7","50.8%"
"37","DJ Moore (CAR)","4","6","81","20.3","39","1","0","1","0","0","0","1","10.1","10.1","97.7%"
"38","Tyreek Hill (MIA)","6","8","62","10.3","21","1","0","2","8","0","0","1","10.0","10.0","99.9%"
"39","Tre'Quan Smith (NO)","2","4","29","14.5","18","0","1","0","0","0","0","1","9.9","9.9","1.3%"
"40","Demaryius Thomas (FA)","2","4","28","14.0","14","0","1","0","0","0","0","1","9.8","9.8","0.1%"
"41","Jarvis Landry (NO)","4","7","76","19.0","34","2","0","0","0","0","0","1","9.6","9.6","48.6%"
"42","Allen Hurns (FA)","5","8","68","13.6","17","0","0","0","0","0","0","1","9.3","9.3","0.0%"
"43","Julio Jones (FA)","5","8","66","13.2","38","1","0","0","0","0","0","1","9.1","9.1","11.0%"
"44","Willie Snead IV (FA)","3","4","13","4.3","7","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"45","Alex Erickson (WAS)","5","7","45","9.0","12","0","0","0","0","0","0","1","8.0","8.0","0.0%"
"46","Bisi Johnson (MIN)","1","1","9","9.0","9","0","1","0","0","0","0","1","7.4","7.4","0.1%"
"47","Keke Coutee (IND)","5","8","68","13.6","22","2","0","0","0","0","1","1","7.3","7.3","0.1%"
"48","Ted Ginn Jr. (FA)","4","6","50","12.5","25","1","0","0","0","0","0","1","7.0","7.0","0.0%"
"49","Sammy Watkins (GB)","4","8","50","12.5","23","1","0","0","0","0","0","1","7.0","7.0","7.6%"
"50","Tyler Lockett (SEA)","4","6","43","10.8","19","0","0","0","0","0","0","1","6.3","6.3","91.6%"
"51","Davante Adams (LV)","4","6","41","10.3","15","0","0","0","0","0","0","1","6.1","6.1","99.9%"
"52","Steven Sims Jr. (PIT)","4","7","40","10.0","13","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"53","Tim Patrick (DEN)","2","3","50","25.0","37","1","0","0","0","0","0","1","6.0","6.0","28.1%"
"54","Danny Amendola (FA)","5","8","34","6.8","10","0","0","0","0","0","0","1","5.9","5.9","0.1%"
"55","Courtland Sutton (DEN)","5","7","34","6.8","11","0","0","0","0","0","0","1","5.9","5.9","93.6%"
"56","Sterling Shepard (NYG)","4","7","28","7.0","8","0","0","1","8","0","0","1","5.6","5.6","5.0%"
