"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyler Lockett (SEA)","13","18","152","11.7","30","1","2","0","0","0","0","1","33.7","33.7","91.6%"
"2","Mike Evans (TB)","12","16","180","15.0","25","3","1","0","0","0","0","1","30.0","30.0","99.8%"
"3","DK Metcalf (SEA)","6","9","123","20.5","53","2","1","1","7","0","0","1","24.0","24.0","97.4%"
"4","Tyreek Hill (MIA)","6","9","140","23.3","41","3","1","1","5","0","0","1","23.5","23.5","99.9%"
"5","Marvin Jones Jr. (JAC)","8","10","126","15.8","47","2","1","0","0","0","0","1","22.6","22.6","21.7%"
"6","Preston Williams (MIA)","5","9","72","14.4","26","1","2","0","0","0","0","1","21.7","21.7","0.2%"
"7","Kenny Golladay (NYG)","4","7","132","33.0","59","4","1","0","0","0","0","1","21.2","21.2","54.9%"
"8","Emmanuel Sanders (BUF)","7","9","112","16.0","32","3","1","0","0","0","0","1","20.7","20.7","1.3%"
"9","Mohamed Sanu Sr. (FA)","10","14","81","8.1","15","0","1","0","0","0","0","1","19.1","19.1","0.0%"
"10","Jamison Crowder (BUF)","8","9","83","10.4","20","1","1","0","0","0","0","1","18.3","18.3","21.5%"
"11","Zach Pascal (PHI)","5","6","76","15.2","19","0","1","0","0","0","0","1","16.1","16.1","0.9%"
"12","Amari Cooper (CLE)","4","7","80","20.0","45","2","1","0","0","0","0","1","16.0","16.0","95.7%"
"13","DeAndre Hopkins (ARI)","8","11","48","6.0","21","1","1","1","6","0","0","1","15.4","15.4","91.3%"
"14","Andy Isabella (ARI)","1","1","88","88.0","88","1","1","0","0","0","0","1","15.3","15.3","0.1%"
"15","Curtis Samuel (WAS)","3","6","64","21.3","32","2","1","1","10","0","0","1","14.9","14.9","7.4%"
"16","Courtland Sutton (DEN)","5","8","56","11.2","21","1","1","1","7","0","0","1","14.8","14.8","93.6%"
"17","Hunter Renfrow (LV)","6","7","54","9.0","17","0","1","0","0","0","0","1","14.4","14.4","92.0%"
"18","Jarvis Landry (NO)","6","13","51","8.5","19","0","1","0","0","0","0","1","14.1","14.1","48.6%"
"19","DeVante Parker (NE)","4","6","57","14.3","17","0","1","0","0","0","0","1","13.7","13.7","35.6%"
"20","DJ Moore (CAR)","7","10","101","14.4","32","1","0","0","0","0","0","1","13.6","13.6","97.7%"
"21","Mike Williams (LAC)","3","3","111","37.0","56","2","0","1","2","0","0","1","12.8","12.8","96.0%"
"22","Breshad Perriman (TB)","4","8","42","10.5","18","0","1","0","0","0","0","1","12.2","12.2","0.6%"
"23","Julian Edelman (FA)","10","11","89","8.9","25","1","0","0","0","0","1","1","11.9","11.9","12.1%"
"24","Odell Beckham Jr. (FA)","5","6","87","17.4","39","2","0","1","-5","0","0","1","10.7","10.7","35.5%"
"25","Keelan Cole Sr. (LV)","5","6","80","16.0","31","1","0","0","0","0","0","1","10.5","10.5","0.6%"
"26","Parris Campbell (IND)","5","5","53","10.6","27","1","0","3","27","0","0","1","10.5","10.5","4.3%"
"27","Chris Godwin (TB)","7","9","61","8.7","18","0","0","1","8","0","0","1","10.4","10.4","94.3%"
"28","Michael Gallup (DAL)","2","6","33","16.5","18","0","1","0","0","0","0","1","10.3","10.3","64.2%"
"29","A.J. Brown (PHI)","4","7","81","20.3","35","2","0","0","0","0","0","1","10.1","10.1","99.2%"
"30","Sammy Watkins (GB)","7","10","63","9.0","17","0","0","0","0","0","0","1","9.8","9.8","7.6%"
"31","John Brown (FA)","4","7","76","19.0","25","2","0","0","0","0","0","1","9.6","9.6","1.1%"
"32","KeeSean Johnson (SF)","2","3","22","11.0","13","0","1","0","0","0","0","1","9.2","9.2","0.0%"
"33","James Washington (DAL)","4","4","69","17.3","40","1","0","0","0","0","0","1","8.9","8.9","3.2%"
"34","Golden Tate (FA)","6","6","42","7.0","17","0","0","1","16","0","0","1","8.8","8.8","0.0%"
"35","Dante Pettis (CHI)","1","1","21","21.0","21","1","1","0","0","0","0","1","8.6","8.6","0.1%"
"36","Adam Humphries (FA)","4","4","65","16.3","25","1","0","0","0","0","0","1","8.5","8.5","0.6%"
"37","Taylor Gabriel (FA)","3","3","69","23.0","53","1","0","0","0","0","0","1","8.4","8.4","0.1%"
"38","Cole Beasley (FA)","2","2","13","6.5","7","0","1","0","0","0","0","1","8.3","8.3","1.9%"
"39","Cody Latimer (FA)","2","3","8","4.0","7","0","1","0","0","0","0","1","7.8","7.8","0.0%"
"40","Chester Rogers (FA)","3","5","22","7.3","14","0","1","0","0","0","1","1","7.7","7.7","1.0%"
"41","Davante Adams (LV)","7","11","41","5.9","9","0","0","0","0","0","0","1","7.6","7.6","99.9%"
"42","Antonio Callaway (FA)","4","5","56","14.0","41","1","0","0","0","0","0","1","7.6","7.6","0.0%"
"43","Laquon Treadwell (JAC)","3","5","58","19.3","26","1","0","0","0","0","0","1","7.3","7.3","0.6%"
"44","Kendrick Bourne (NE)","1","1","7","7.0","7","0","1","0","0","0","0","1","7.2","7.2","7.6%"
"45","Kenny Stills (FA)","4","4","52","13.0","18","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"46","Bisi Johnson (MIN)","1","2","4","4.0","4","0","1","0","0","0","0","1","6.9","6.9","0.1%"
"47","Corey Davis (NYJ)","4","5","48","12.0","18","0","0","0","0","0","0","1","6.8","6.8","25.1%"
"48","Marquise Brown (ARI)","3","4","48","16.0","26","1","0","0","0","0","0","1","6.3","6.3","94.2%"
"49","Tyrell Williams (FA)","3","4","48","16.0","22","1","0","0","0","0","0","1","6.3","6.3","0.1%"
"50","Paul Richardson Jr. (FA)","4","5","42","10.5","13","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"51","Deebo Samuel (SF)","4","7","40","10.0","17","0","0","0","0","0","0","1","6.0","6.0","99.9%"
"52","Allen Lazard (GB)","3","4","44","14.7","17","0","0","0","0","0","0","1","5.9","5.9","82.2%"
"53","Terry McLaurin (WAS)","4","6","39","9.8","13","0","0","0","0","0","0","1","5.9","5.9","98.0%"
"54","Larry Fitzgerald (FA)","4","4","38","9.5","20","1","0","0","0","0","0","1","5.8","5.8","0.1%"
"55","Alshon Jeffery (FA)","4","8","36","9.0","13","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"56","Keenan Allen (LAC)","3","4","40","13.3","20","1","0","0","0","0","0","1","5.5","5.5","99.7%"
"57","DJ Chark Jr. (DET)","4","9","32","8.0","16","0","0","0","0","0","0","1","5.2","5.2","29.0%"
"58","Jakeem Grant Sr. (CLE)","3","5","33","11.0","18","0","0","0","0","0","0","1","4.8","4.8","0.6%"
"59","Randall Cobb (GB)","6","8","35","5.8","10","0","0","1","0","0","1","1","4.5","4.5","5.0%"
"60","Danny Amendola (FA)","3","5","29","9.7","17","0","0","0","0","0","0","1","4.4","4.4","0.1%"
"61","Robbie Anderson (CAR)","2","4","33","16.5","22","1","0","0","0","0","0","1","4.3","4.3","13.9%"
"62","Chris Conley (HOU)","2","7","32","16.0","20","1","0","0","0","0","0","1","4.2","4.2","0.5%"
"63","Tajae Sharpe (CHI)","2","4","31","15.5","16","0","0","0","0","0","0","1","4.1","4.1","0.1%"
"64","Marcell Ateman (FA)","1","1","34","34.0","34","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"65","Zay Jones (JAC)","3","4","21","7.0","9","0","0","1","3","0","0","1","3.9","3.9","1.5%"
"66","Bennie Fowler III (FA)","3","6","22","7.3","11","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"67","Nelson Agholor (NE)","3","8","21","7.0","12","0","0","0","0","0","0","1","3.6","3.6","2.1%"
"68","JuJu Smith-Schuster (KC)","3","5","16","5.3","12","0","0","0","0","0","0","1","3.1","3.1","92.8%"
"69","Geronimo Allison (ATL)","2","2","21","10.5","13","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"70","Kalif Raymond (DET)","2","3","19","9.5","14","0","0","0","0","0","0","1","2.9","2.9","0.7%"
"71","Demaryius Thomas (FA)","2","3","19","9.5","15","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"72","C.J. Board (NYG)","1","3","23","23.0","23","1","0","0","0","0","0","1","2.8","2.8","0.0%"
"73","David Moore (CHI)","2","4","18","9.0","12","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"74","Isaiah McKenzie (BUF)","3","3","12","4.0","11","0","0","0","0","0","0","1","2.7","2.7","1.9%"
"75","Christian Kirk (JAC)","2","5","8","4.0","5","0","0","1","8","0","0","1","2.6","2.6","78.0%"
"76","Allen Hurns (FA)","2","3","16","8.0","8","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"77","Willie Snead IV (FA)","2","2","15","7.5","8","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"78","Pharoh Cooper (FA)","2","2","15","7.5","9","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"79","Vyncint Smith (TB)","1","3","20","20.0","20","1","0","0","0","0","0","1","2.5","2.5","0.0%"
"80","Phillip Dorsett II (HOU)","2","4","13","6.5","7","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"81","Stefon Diggs (BUF)","1","5","4","4.0","4","0","0","1","12","0","0","1","2.1","2.1","99.9%"
"82","Steven Sims Jr. (PIT)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"83","KhaDarel Hodge (ATL)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.1%"
