"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyreek Hill (MIA)","13","15","269","20.7","75","0","3","0","0","0","0","1","51.4","51.4","99.9%"
"2","William Fuller V (FA)","6","7","171","28.5","40","0","2","0","0","0","0","1","32.1","32.1","4.4%"
"3","Jarvis Landry (NO)","8","11","143","17.9","27","0","1","0","0","0","0","1","24.3","24.3","49.8%"
"4","A.J. Brown (PHI)","4","6","98","24.5","69","0","1","0","0","0","0","1","23.8","23.8","99.7%"
"5","Allen Robinson II (LAR)","8","13","74","9.3","20","0","2","0","0","0","0","1","23.4","23.4","91.9%"
"6","DK Metcalf (SEA)","10","13","177","17.7","52","0","0","0","0","0","0","1","22.7","22.7","97.4%"
"7","Justin Jefferson (MIN)","7","13","70","10.0","18","0","2","0","0","0","0","1","22.5","22.5","99.9%"
"8","Amari Cooper (CLE)","6","8","112","18.7","54","0","1","0","0","0","0","1","20.2","20.2","95.7%"
"9","Deebo Samuel (SF)","11","13","133","12.1","33","0","0","0","0","0","0","1","18.8","18.8","99.9%"
"10","Mike Evans (TB)","3","9","50","16.7","31","0","2","0","0","0","0","1","18.5","18.5","99.8%"
"11","Collin Johnson (NYG)","4","8","96","24.0","46","0","1","0","0","0","0","1","17.6","17.6","0.1%"
"12","Robbie Anderson (CAR)","4","7","94","23.5","41","0","1","0","0","0","0","1","17.4","17.4","14.6%"
"13","Marquise Brown (ARI)","4","8","85","21.3","70","0","1","0","0","0","0","1","16.5","16.5","94.2%"
"14","T.Y. Hilton (FA)","4","5","81","20.3","50","0","1","0","0","0","0","1","16.1","16.1","1.3%"
"15","DeVante Parker (NE)","8","14","119","14.9","25","0","0","0","0","0","0","1","15.9","15.9","35.6%"
"16","Gabriel Davis (BUF)","3","4","79","26.3","44","0","1","0","0","0","0","1","15.4","15.4","91.3%"
"17","Davante Adams (LV)","6","9","61","10.2","15","0","1","0","0","0","0","1","15.1","15.1","99.9%"
"18","Calvin Ridley (ATL)","6","9","50","8.3","16","0","1","0","0","0","0","1","14.0","14.0","3.5%"
"19","Keenan Allen (LAC)","4","10","40","10.0","15","0","1","0","0","0","0","1","14.0","14.0","99.7%"
"20","Chad Beebe (HOU)","7","7","63","9.0","16","0","1","0","0","0","1","1","13.8","13.8","0.0%"
"21","Chris Godwin (TB)","8","9","97","12.1","44","0","0","0","0","0","0","1","13.7","13.7","94.2%"
"22","JuJu Smith-Schuster (KC)","8","9","37","4.6","11","0","1","0","0","0","0","1","13.7","13.7","92.9%"
"23","Mohamed Sanu Sr. (FA)","4","4","32","8.0","14","0","1","0","0","0","0","1","13.2","13.2","0.0%"
"24","Bisi Johnson (MIN)","7","7","74","10.6","17","0","0","0","0","0","0","1","12.9","12.9","0.1%"
"25","Tee Higgins (CIN)","5","5","44","8.8","18","0","1","0","0","0","0","1","12.9","12.9","98.9%"
