"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Justin Jefferson (MIN)","9","11","166","18.4","49","0","2","0","0","0","0","1","35.1","35.1","99.9%"
"2","Julio Jones (FA)","8","10","137","17.1","40","0","2","0","0","0","0","1","29.7","29.7","12.7%"
"3","Christian Kirk (JAC)","2","3","86","43.0","80","0","2","0","0","0","0","1","21.6","21.6","78.1%"
"4","William Fuller V (FA)","6","11","123","20.5","53","0","1","0","0","0","0","1","21.3","21.3","4.4%"
"5","A.J. Brown (PHI)","5","7","58","11.6","18","0","2","0","0","0","0","1","20.3","20.3","99.7%"
"6","Amari Cooper (CLE)","7","10","79","11.3","26","0","1","0","0","0","0","1","17.4","17.4","95.7%"
"7","Keelan Cole Sr. (LV)","6","9","143","23.8","51","0","0","0","0","0","0","1","17.3","17.3","0.6%"
"8","Brandin Cooks (HOU)","9","9","68","7.6","19","0","1","0","0","0","0","1","17.3","17.3","94.1%"
"9","Travis Fulgham (DEN)","6","10","75","12.5","19","0","1","0","0","0","0","1","16.5","16.5","0.1%"
"10","Chase Claypool (PIT)","4","4","74","18.5","36","0","0","2","7","1","0","1","16.1","16.1","84.5%"
"11","Calvin Ridley (ATL)","6","7","61","10.2","18","0","1","1","8","0","0","1","15.9","15.9","3.5%"
"12","Tee Higgins (CIN)","6","8","125","20.8","67","0","0","1","2","0","0","1","15.7","15.7","98.9%"
"13","Adam Humphries (FA)","6","6","64","10.7","22","0","1","0","0","0","0","1","15.4","15.4","0.6%"
"14","Deebo Samuel (SF)","6","6","66","11.0","35","0","1","1","-6","0","0","1","15.0","15.0","99.9%"
"15","James Washington (DAL)","4","7","68","17.0","28","0","1","0","0","0","0","1","14.8","14.8","3.2%"
"16","Stefon Diggs (BUF)","6","8","46","7.7","15","0","1","0","0","0","0","1","13.6","13.6","99.9%"
"17","A.J. Green (ARI)","8","11","96","12.0","19","0","0","0","0","0","0","1","13.6","13.6","7.0%"
"18","Zach Pascal (PHI)","4","7","54","13.5","22","0","1","0","0","0","0","1","13.4","13.4","0.8%"
