"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Davante Adams (LV)","11","12","142","12.9","32","0","3","0","0","0","0","1","37.7","37.7","99.9%"
"2","Stefon Diggs (BUF)","9","11","145","16.1","50","0","3","0","0","0","0","1","37.0","37.0","99.9%"
"3","Mike Evans (TB)","10","12","181","18.1","33","0","2","0","0","0","0","1","35.1","35.1","99.8%"
"4","Michael Gallup (DAL)","6","8","121","20.2","55","0","2","0","0","0","0","1","27.1","27.1","62.4%"
"5","Jamison Crowder (BUF)","7","9","92","13.1","30","0","1","1","14","0","0","1","25.8","25.8","21.1%"
"6","Nelson Agholor (NE)","5","6","155","31.0","85","0","1","0","0","0","0","1","24.0","24.0","2.0%"
"7","Brandin Cooks (HOU)","7","10","141","20.1","50","0","1","0","0","0","0","1","23.6","23.6","94.1%"
"8","CeeDee Lamb (DAL)","3","5","65","21.7","52","0","1","1","19","1","0","1","21.9","21.9","99.8%"
"9","JuJu Smith-Schuster (KC)","9","13","96","10.7","25","0","1","0","0","0","0","1","20.1","20.1","92.9%"
"10","Adam Thielen (MIN)","8","9","97","12.1","24","0","1","0","0","0","0","1","19.7","19.7","91.0%"
"11","Tee Higgins (CIN)","6","9","99","16.5","30","0","1","0","0","0","0","1","18.9","18.9","98.9%"
"12","Curtis Samuel (WAS)","5","5","106","21.2","44","0","0","7","52","0","0","1","18.3","18.3","7.3%"
"13","Sterling Shepard (NYG)","9","12","77","8.6","16","0","1","0","0","0","0","1","18.2","18.2","5.0%"
"14","Diontae Johnson (PIT)","8","14","74","9.3","39","0","1","1","2","0","0","1","17.6","17.6","97.8%"
"15","Chris Godwin (TB)","5","9","84","16.8","47","0","1","0","0","0","0","1","16.9","16.9","94.2%"
"16","Allen Robinson II (LAR)","10","13","103","10.3","21","0","0","0","0","0","0","1","15.3","15.3","91.9%"
"17","Calvin Ridley (ATL)","5","9","130","26.0","54","0","0","1","-7","0","0","1","14.8","14.8","3.5%"
"18","DeSean Jackson (FA)","1","1","81","81.0","81","0","1","0","0","0","0","1","14.6","14.6","2.6%"
"19","DJ Chark Jr. (DET)","4","6","62","15.5","20","0","1","0","0","0","0","1","14.2","14.2","28.6%"
"20","Amari Cooper (CLE)","4","6","121","30.3","69","0","0","0","0","0","0","1","14.1","14.1","95.7%"
"21","Zach Pascal (PHI)","3","6","64","21.3","42","0","1","0","0","0","0","1","13.9","13.9","0.8%"
"22","Braxton Berrios (NYJ)","3","3","60","20.0","43","0","1","0","0","0","0","1","13.5","13.5","4.8%"
"23","Robbie Anderson (CAR)","7","10","39","5.6","14","0","1","0","0","0","0","1","13.4","13.4","14.6%"
"24","Laviska Shenault Jr. (JAC)","5","7","48","9.6","34","0","1","0","0","0","0","1","13.3","13.3","4.3%"
"25","Alex Erickson (WAS)","6","6","88","14.7","42","0","0","0","0","0","0","1","11.8","11.8","0.0%"
"26","Emmanuel Sanders (BUF)","4","5","83","20.8","31","0","0","1","12","0","0","1","11.5","11.5","1.3%"
"27","Antonio Brown (FA)","4","6","35","8.8","15","0","1","0","0","0","0","1","11.5","11.5","1.6%"
"28","Justin Jefferson (MIN)","6","10","85","14.2","25","0","0","0","0","0","0","1","11.5","11.5","99.9%"
"29","Christian Kirk (JAC)","7","10","76","10.9","38","0","0","0","0","0","0","1","11.1","11.1","78.1%"
"30","Cooper Kupp (LAR)","8","9","66","8.3","12","0","0","0","0","0","0","1","10.6","10.6","100.0%"
"31","Marquise Brown (ARI)","4","4","25","6.3","9","0","1","0","0","0","0","1","10.5","10.5","94.2%"
"32","DaeSean Hamilton (FA)","5","9","77","15.4","25","0","0","0","0","0","0","1","10.2","10.2","0.0%"
"33","Josh Reynolds (DET)","6","10","65","10.8","26","0","0","1","5","0","0","1","10.0","10.0","1.3%"
"34","Demarcus Robinson (LV)","2","2","29","14.5","25","0","1","0","0","0","0","1","9.9","9.9","0.8%"
"35","Jerry Jeudy (DEN)","6","15","61","10.2","17","0","0","0","0","0","0","1","9.1","9.1","93.8%"
"36","DK Metcalf (SEA)","6","8","59","9.8","17","0","0","0","0","0","0","1","8.9","8.9","97.4%"
"37","DeAndre Hopkins (ARI)","8","12","48","6.0","9","0","0","0","0","0","0","1","8.8","8.8","91.3%"
"38","Equanimeous St. Brown (CHI)","1","1","21","21.0","21","0","1","0","0","0","0","1","8.6","8.6","0.2%"
"39","Ja'Marcus Bradley (CLE)","5","11","60","12.0","22","0","0","0","0","0","0","1","8.5","8.5","0.0%"
"40","Tyreek Hill (MIA)","4","6","65","16.3","31","0","0","0","0","0","0","1","8.5","8.5","99.9%"
"41","A.J. Green (ARI)","4","7","64","16.0","33","0","0","0","0","0","0","1","8.4","8.4","7.0%"
"42","Laquon Treadwell (JAC)","2","2","11","5.5","6","0","1","0","0","0","0","1","8.1","8.1","0.6%"
"43","Keke Coutee (IND)","5","5","54","10.8","17","0","0","0","0","0","0","1","7.9","7.9","0.1%"
"44","Cam Sims (WAS)","3","9","63","21.0","50","0","0","0","0","0","0","1","7.8","7.8","0.1%"
"45","T.Y. Hilton (FA)","3","7","60","20.0","25","0","0","0","0","0","0","1","7.5","7.5","1.3%"
"46","Mike Williams (LAC)","4","10","54","13.5","25","0","0","0","0","0","0","1","7.4","7.4","96.0%"
"47","Chase Claypool (PIT)","4","6","54","13.5","34","0","0","0","0","0","0","1","7.4","7.4","84.5%"
"48","Dez Bryant (FA)","1","1","8","8.0","8","0","1","0","0","0","0","1","7.3","7.3","5.0%"
"49","Robert Woods (TEN)","4","9","48","12.0","19","0","0","2","1","0","0","1","6.9","6.9","79.4%"
"50","Jakeem Grant Sr. (CLE)","5","6","43","8.6","14","0","0","0","0","0","0","1","6.8","6.8","0.6%"
"51","Quez Watkins (PHI)","2","3","57","28.5","43","0","0","0","0","0","0","1","6.7","6.7","1.4%"
"52","Jakobi Meyers (NE)","4","6","45","11.3","22","0","0","0","0","0","0","1","6.5","6.5","65.2%"
"53","A.J. Brown (PHI)","4","8","43","10.8","12","0","0","0","0","0","0","1","6.3","6.3","99.7%"
"54","DJ Moore (CAR)","5","10","37","7.4","14","0","0","0","0","0","0","1","6.2","6.2","97.7%"
"55","Danny Amendola (FA)","5","7","37","7.4","19","0","0","0","0","0","0","1","6.2","6.2","0.1%"
"56","Darnell Mooney (CHI)","4","7","39","9.8","13","0","0","1","2","0","0","1","6.1","6.1","92.3%"
"57","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.7%"
"58","KeeSean Johnson (SF)","2","3","50","25.0","45","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"59","Mecole Hardman (KC)","3","6","24","8.0","11","0","0","1","20","0","0","1","5.9","5.9","56.5%"
"60","Tyler Lockett (SEA)","3","5","44","14.7","24","0","0","0","0","0","0","1","5.9","5.9","91.6%"
"61","Hunter Renfrow (LV)","5","5","34","6.8","12","0","0","0","0","0","0","1","5.9","5.9","92.1%"
"62","Jalen Guyton (LAC)","3","5","43","14.3","29","0","0","0","0","0","0","1","5.8","5.8","1.3%"
