"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Chase Claypool (PIT)","7","11","110","15.7","35","0","3","3","6","1","0","1","39.1","39.1","84.5%"
"2","Travis Fulgham (DEN)","10","13","152","15.2","31","0","1","0","0","0","0","1","26.2","26.2","0.1%"
"3","Brandin Cooks (HOU)","8","12","161","20.1","36","0","1","0","0","0","0","1","26.1","26.1","94.1%"
"4","Mike Williams (LAC)","5","8","109","21.8","64","0","2","0","0","0","0","1","25.4","25.4","96.0%"
"5","Adam Thielen (MIN)","9","13","80","8.9","14","0","2","1","3","0","0","1","24.8","24.8","91.0%"
"6","DK Metcalf (SEA)","6","11","93","15.5","39","0","2","0","0","0","0","1","24.3","24.3","97.4%"
"7","DeAndre Hopkins (ARI)","6","7","131","21.8","45","0","1","0","0","0","0","1","22.1","22.1","91.3%"
"8","Jamison Crowder (BUF)","8","10","116","14.5","52","0","1","0","0","0","0","1","21.6","21.6","21.1%"
"9","Henry Ruggs III (FA)","2","3","118","59.0","72","0","1","0","0","0","0","1","18.8","18.8","10.9%"
"10","Preston Williams (MIA)","4","5","106","26.5","47","0","1","0","0","0","0","1","18.6","18.6","0.2%"
"11","Emmanuel Sanders (BUF)","12","14","122","10.2","19","0","0","0","0","0","0","1","18.2","18.2","1.3%"
"12","A.J. Brown (PHI)","7","9","82","11.7","16","0","1","0","0","0","0","1","17.7","17.7","99.7%"
"13","Calvin Ridley (ATL)","8","10","136","17.0","26","0","0","0","0","0","0","1","17.6","17.6","3.5%"
"14","DJ Moore (CAR)","4","5","93","23.3","57","0","1","0","0","0","0","1","17.3","17.3","97.7%"
"15","Darius Slayton (NYG)","8","11","129","16.1","39","0","0","0","0","0","0","1","16.9","16.9","1.5%"
"16","Tyreek Hill (MIA)","3","6","78","26.0","37","0","0","3","15","1","0","1","16.8","16.8","99.9%"
"17","Marquise Brown (ARI)","6","10","77","12.8","30","0","1","1","1","0","0","1","16.8","16.8","94.2%"
"18","CeeDee Lamb (DAL)","8","11","124","15.5","26","0","0","0","0","0","0","1","16.4","16.4","99.8%"
"19","Stefon Diggs (BUF)","10","16","106","10.6","19","0","0","0","0","0","0","1","15.6","15.6","99.9%"
"20","Robbie Anderson (CAR)","8","12","112","14.0","29","0","0","1","3","0","0","1","15.5","15.5","14.6%"
"21","Robert Woods (TEN)","4","5","71","17.8","56","0","1","0","0","0","0","1","15.1","15.1","79.4%"
"22","Allen Robinson II (LAR)","10","16","90","9.0","24","0","0","0","0","0","0","1","14.0","14.0","91.9%"
"23","William Fuller V (FA)","4","8","58","14.5","19","0","1","0","0","0","0","1","13.8","13.8","4.4%"
"24","Nelson Agholor (NE)","2","2","67","33.5","59","0","1","0","0","0","0","1","13.7","13.7","2.0%"
"25","Mike Evans (TB)","5","9","41","8.2","14","0","1","0","0","0","0","1","12.6","12.6","99.8%"
"26","DeVante Parker (NE)","2","3","50","25.0","28","0","1","0","0","0","0","1","12.0","12.0","35.6%"
"27","Laviska Shenault Jr. (JAC)","7","8","79","11.3","25","0","0","0","0","0","0","1","11.4","11.4","4.3%"
"28","Jarvis Landry (NO)","4","9","88","22.0","32","0","0","0","0","0","0","1","10.8","10.8","49.8%"
"29","Rashard Higgins (CAR)","3","3","31","10.3","15","0","1","0","0","0","0","1","10.6","10.6","0.7%"
"30","Greg Ward (PHI)","4","5","26","6.5","11","0","1","0","0","0","0","1","10.6","10.6","0.1%"
"31","Collin Johnson (NYG)","3","4","30","10.0","19","0","1","0","0","0","0","1","10.5","10.5","0.1%"
"32","Christian Kirk (JAC)","5","7","78","15.6","24","0","0","0","0","0","0","1","10.3","10.3","78.1%"
"33","Kendrick Bourne (NE)","2","4","30","15.0","19","0","1","0","0","0","0","1","10.0","10.0","7.5%"
"34","Keenan Allen (LAC)","2","2","29","14.5","17","0","1","0","0","0","0","1","9.9","9.9","99.7%"
"35","T.Y. Hilton (FA)","6","10","69","11.5","18","0","0","0","0","0","0","1","9.9","9.9","1.3%"
"36","Keelan Cole Sr. (LV)","2","6","25","12.5","13","0","1","1","2","0","0","1","9.7","9.7","0.6%"
"37","Sammy Watkins (GB)","2","2","24","12.0","16","0","1","0","0","0","0","1","9.4","9.4","7.6%"
"38","Michael Gallup (DAL)","4","4","73","18.3","38","0","0","0","0","0","0","1","9.3","9.3","62.4%"
"39","Cooper Kupp (LAR)","5","8","66","13.2","49","0","0","0","0","0","0","1","9.1","9.1","100.0%"
"40","Ray-Ray McCloud (SF)","3","3","12","4.0","8","0","0","2","63","0","0","1","9.0","9.0","0.6%"
"41","Odell Beckham Jr. (FA)","5","9","58","11.6","26","0","0","1","-1","0","0","1","8.9","8.9","34.2%"
"42","Curtis Samuel (WAS)","5","5","36","7.2","17","0","0","4","28","0","0","1","8.9","8.9","7.3%"
"43","Isaiah McKenzie (BUF)","4","4","7","1.8","9","0","1","0","0","0","0","1","8.7","8.7","2.4%"
"44","Cedrick Wilson Jr. (MIA)","4","4","22","5.5","10","0","0","0","0","0","0","1","8.6","8.6","2.5%"
"45","Cole Beasley (FA)","6","6","53","8.8","14","0","0","0","0","0","0","1","8.3","8.3","1.9%"
