"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"58","Sterling Shepard (NYG)","4","7","51","12.8","22","0","0","1","-3","0","0","1","6.8","6.8","5.0%"
"59","Jalen Reagor (PHI)","5","8","49","9.8","23","0","0","1","-10","0","0","1","6.4","6.4","1.5%"
"60","Cooper Kupp (LAR)","5","5","39","7.8","16","0","0","0","0","0","0","1","6.4","6.4","100.0%"
"61","Chase Claypool (PIT)","3","8","54","18.0","37","0","0","1","-6","0","0","1","6.3","6.3","84.5%"
"62","Mohamed Sanu Sr. (FA)","4","5","38","9.5","14","0","0","0","0","0","0","1","5.8","5.8","0.0%"
"63","Richie James Jr. (NYG)","4","7","56","14.0","23","0","0","0","0","0","1","1","5.6","5.6","0.1%"
"64","Tyler Lockett (SEA)","4","7","34","8.5","15","0","0","0","0","0","0","1","5.4","5.4","91.6%"
"65","KJ Hill Jr. (FA)","3","3","39","13.0","25","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"66","Cam Sims (WAS)","5","8","26","5.2","10","0","0","0","0","0","0","1","5.1","5.1","0.1%"
"67","A.J. Green (ARI)","2","3","40","20.0","30","0","0","0","0","0","0","1","5.0","5.0","7.0%"
"68","KeeSean Johnson (SF)","2","3","38","19.0","32","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"69","Christian Kirk (JAC)","3","4","33","11.0","16","0","0","0","0","0","0","1","4.8","4.8","78.1%"
"70","Tee Higgins (CIN)","3","6","31","10.3","14","0","0","0","0","0","0","1","4.6","4.6","98.9%"
"71","Quintez Cephus (DET)","1","3","36","36.0","36","0","0","0","0","0","0","1","4.1","4.1","0.7%"
"72","Travis Fulgham (DEN)","2","2","30","15.0","18","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"73","Damiere Byrd (ATL)","3","4","24","8.0","23","0","0","0","0","0","0","1","3.9","3.9","0.1%"
"74","Demarcus Robinson (LV)","2","3","27","13.5","23","0","0","0","0","0","0","1","3.7","3.7","0.8%"
"75","Danny Amendola (FA)","3","4","20","6.7","11","0","0","0","0","0","0","1","3.5","3.5","0.1%"
"76","Scotty Miller (TB)","3","3","20","6.7","14","0","0","0","0","0","0","1","3.5","3.5","0.1%"
"77","Denzel Mims (NYJ)","3","4","18","6.0","11","0","0","0","0","0","0","1","3.3","3.3","0.7%"
"78","Isaiah Ford (FA)","3","3","18","6.0","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"79","Keelan Cole Sr. (LV)","2","2","22","11.0","14","0","0","0","0","0","0","1","3.2","3.2","0.6%"
"80","Mike Williams (LAC)","2","2","22","11.0","14","0","0","0","0","0","0","1","3.2","3.2","96.0%"
"81","Chad Beebe (HOU)","2","2","21","10.5","12","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"82","Robbie Anderson (CAR)","2","5","21","10.5","15","0","0","1","-1","0","0","1","3.0","3.0","14.6%"
"83","Tre'Quan Smith (NO)","1","2","25","25.0","25","0","0","0","0","0","0","1","3.0","3.0","1.3%"
"84","Michael Pittman Jr. (IND)","2","3","19","9.5","13","0","0","0","0","0","0","1","2.9","2.9","98.4%"
"85","Tim Patrick (DEN)","3","4","14","4.7","10","0","0","0","0","0","0","1","2.9","2.9","28.2%"
"86","Mack Hollins (LV)","2","3","18","9.0","10","0","0","0","0","0","0","1","2.8","2.8","0.1%"
"87","Gabriel Davis (BUF)","2","5","18","9.0","11","0","0","0","0","0","0","1","2.8","2.8","91.3%"
"88","Breshad Perriman (TB)","1","1","21","21.0","21","0","0","0","0","0","0","1","2.6","2.6","0.6%"
"89","Jamal Agnew (JAC)","1","1","13","13.0","13","0","0","1","7","0","0","1","2.5","2.5","0.7%"
"90","Isaiah Wright (FA)","2","2","15","7.5","10","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"91","David Moore (CHI)","2","4","10","5.0","9","0","0","1","5","0","0","1","2.5","2.5","0.0%"
"92","Jerry Jeudy (DEN)","1","5","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","93.8%"
"93","Golden Tate (FA)","2","3","13","6.5","14","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"94","Noah Brown (DAL)","1","6","13","13.0","13","0","0","1","4","0","0","1","2.2","2.2","0.2%"
"95","River Cracraft (MIA)","2","2","11","5.5","8","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"96","Keenan Allen (LAC)","1","3","17","17.0","17","0","0","1","-1","0","0","1","2.1","2.1","99.7%"
"97","Braxton Berrios (NYJ)","2","3","9","4.5","5","0","0","0","0","0","0","1","1.9","1.9","4.8%"
"98","Josh Reynolds (DET)","2","2","9","4.5","5","0","0","0","0","0","0","1","1.9","1.9","1.3%"
"99","Laquon Treadwell (JAC)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","0.6%"
"100","Anthony Miller (PIT)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"101","N'Keal Harry (NE)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.7%"
"102","Steven Sims Jr. (PIT)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"103","Brandon Powell (LAR)","2","4","5","2.5","3","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"104","Robert Foster (NYG)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"105","Zay Jones (JAC)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","1.4%"
"106","Isaiah McKenzie (BUF)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","2.4%"
"107","Amari Cooper (CLE)","2","3","10","5.0","5","0","0","2","-7","0","0","1","1.3","1.3","95.7%"
"108","Collin Johnson (NYG)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"109","JuJu Smith-Schuster (KC)","3","6","15","5.0","21","0","0","0","0","0","1","1","1.0","1.0","92.9%"
"110","KJ Hamler (DEN)","1","4","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","2.1%"
"111","Hunter Renfrow (LV)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","92.1%"
"112","Freddie Swain (SEA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"113","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.5","0.5","2.5%"
"114","Christian Blake (ARI)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"115","Malcolm Perry (NE)","0","0","0","0","0","0","0","1","4","0","0","1","0.4","0.4","0.0%"
"116","Ray-Ray McCloud (SF)","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.3","0.3","0.6%"
"117","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","0.1%"
"118","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.0%"
"119","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"120","Jaylen Waddle (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.1%"
"121","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"122","Amon-Ra St. Brown (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.6%"
"123","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"124","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Juwan Green (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"130","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"132","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"136","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Van Jefferson (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","21.1%"
"138","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Lynn Bowden Jr. (MIA)","6","7","37","6.2","14","0","0","1","9","0","0","1","0.0","0.0","0.1%"
"140","Charleston Rambo (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"143","Aaron Parker (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.2%"
"145","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"146","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"149","Chris Finke (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Omar Bayless (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"158","Amari Rodgers (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"159","Willie Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"161","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"162","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Maurice Ffrench (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jeff Cotton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Josh Hammond (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Shi Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"170","Kadarius Toney (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.9%"
"171","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"172","Anthony Schwartz (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"173","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Dazz Newsome (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"175","Seth Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"176","T.J. Vasher (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"177","Ihmir Smith-Marsette (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"178","Elijah Moore (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.1%"
"179","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"180","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"181","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.7%"
"182","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Deontez Alexander (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Rico Gafford (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Jordan Veasy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Riley Ridley (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Deebo Samuel (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"188","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"189","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"192","Cameron Batson (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"193","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"194","Austin Proehl (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Marquez Valdes-Scantling (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","56.8%"
"196","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","DaeSean Hamilton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Javon Wims (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"199","Equanimeous St. Brown (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"200","Auden Tate (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"201","Steven Mitchell Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"202","Trent Sherfield (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"203","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Byron Pringle (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.3%"
"205","Vyncint Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"207","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"209","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"211","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"212","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"213","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"215","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"217","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.3%"
"220","DeVonta Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.7%"
"221","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"222","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"224","Gary Jennings Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Keelan Doss (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"236","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"237","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"238","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"239","Bryan Edwards (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"240","Tyler Johnson (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"241","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"242","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"243","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"244","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"245","Skyy Moore (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.4%"
"246","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"247","Slade Bolden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.6%"
"249","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"250","Corey Sutton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jerreth Sterns (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jaquarii Roberson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"255","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"256","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"257","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
