"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Brandin Cooks (HOU)","11","16","166","15.1","38","0","2","0","0","0","0","1","34.1","34.1","94.1%"
"2","Marvin Jones Jr. (JAC)","8","11","180","22.5","43","0","2","0","0","0","0","1","34.0","34.0","21.3%"
"3","Antonio Brown (FA)","11","15","138","12.5","30","0","2","0","0","0","0","1","31.3","31.3","1.6%"
"4","Sterling Shepard (NYG)","8","10","112","14.0","21","0","1","2","24","1","0","1","29.6","29.6","5.0%"
"5","Chris Godwin (TB)","5","7","133","26.6","47","0","2","0","0","0","0","1","27.8","27.8","94.2%"
"6","Isaiah McKenzie (BUF)","6","9","65","10.8","19","0","2","2","0","0","0","1","27.5","27.5","2.4%"
"7","Tyler Lockett (SEA)","12","14","90","7.5","26","0","2","0","0","0","0","1","27.0","27.0","91.6%"
"8","A.J. Brown (PHI)","10","11","151","15.1","52","0","1","0","0","0","0","1","26.1","26.1","99.7%"
"9","Jerry Jeudy (DEN)","5","7","140","28.0","92","0","1","0","0","0","0","1","24.5","24.5","93.8%"
"10","Laviska Shenault Jr. (JAC)","6","9","68","11.3","21","0","2","1","-2","0","0","1","21.6","21.6","4.3%"
"11","Russell Gage (TB)","9","10","91","10.1","19","0","1","1","11","0","0","1","20.7","20.7","83.9%"
"12","Mike Williams (LAC)","6","7","108","18.0","48","0","1","0","0","0","0","1","19.8","19.8","96.0%"
"13","Chase Claypool (PIT)","5","11","101","20.2","41","0","1","0","0","0","0","1","18.6","18.6","84.5%"
"14","Marquise Brown (ARI)","5","8","41","8.2","18","0","2","0","0","0","0","1","18.6","18.6","94.2%"
"15","Justin Jefferson (MIN)","9","12","133","14.8","38","0","0","0","0","0","0","1","17.8","17.8","99.9%"
"16","Gabriel Davis (BUF)","2","5","107","53.5","56","0","1","0","0","0","0","1","17.7","17.7","91.3%"
"17","Emmanuel Sanders (BUF)","9","13","63","7.0","9","0","1","0","0","0","0","1","16.8","16.8","1.3%"
