"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Davante Adams (LV)","14","17","156","11.1","40","0","2","0","0","0","0","1","34.6","34.6","99.9%"
"2","Calvin Ridley (ATL)","9","12","130","14.4","22","0","2","1","-1","0","0","1","29.4","29.4","3.5%"
"3","Adam Thielen (MIN)","6","8","110","18.3","37","0","2","0","0","0","0","1","28.0","28.0","91.0%"
"4","Darius Slayton (NYG)","6","9","102","17.0","41","0","2","0","0","0","0","1","25.2","25.2","1.5%"
"5","Robbie Anderson (CAR)","6","8","114","19.0","75","0","1","0","0","0","0","1","22.5","22.5","14.6%"
"6","DeAndre Hopkins (ARI)","14","16","151","10.8","33","0","0","0","0","0","0","1","22.1","22.1","91.3%"
"7","JuJu Smith-Schuster (KC)","6","6","69","11.5","17","0","2","0","0","0","0","1","21.9","21.9","92.9%"
"8","Jamison Crowder (BUF)","7","13","115","16.4","69","0","1","0","0","0","0","1","21.0","21.0","21.1%"
"9","Julio Jones (FA)","9","12","157","17.4","44","0","0","0","0","0","0","1","20.2","20.2","12.7%"
"10","Sammy Watkins (GB)","7","9","82","11.7","19","0","1","1","3","0","0","1","18.0","18.0","7.6%"
"11","Marquez Valdes-Scantling (KC)","4","6","96","24.0","45","0","1","0","0","0","0","1","17.6","17.6","56.8%"
"12","DK Metcalf (SEA)","4","8","95","23.8","38","0","1","0","0","0","0","1","17.5","17.5","97.4%"
"13","Allen Lazard (GB)","4","4","63","15.8","38","0","1","1","19","0","0","1","16.2","16.2","82.5%"
"14","John Brown (FA)","6","10","70","11.7","20","0","1","0","0","0","0","1","16.0","16.0","1.1%"
"15","Russell Gage (TB)","9","12","114","12.7","24","0","0","0","0","0","0","1","15.9","15.9","83.9%"
"16","Anthony Miller (PIT)","4","6","76","19.0","27","0","1","0","0","0","0","1","15.6","15.6","0.1%"
"17","William Fuller V (FA)","8","10","112","14.0","31","0","0","0","0","0","0","1","15.2","15.2","4.4%"
"18","Robert Woods (TEN)","6","8","105","17.5","31","0","0","1","14","0","0","1","14.9","14.9","79.4%"
"19","Willie Snead IV (FA)","4","4","64","16.0","20","0","1","0","0","0","0","1","14.4","14.4","0.0%"
