"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"26","Raheem Mostert (MIA)","14","54","3.9","8","0","1","1","2","5","5.0","0","1","1","10.4","10.4","48.5%"
"27","Boston Scott (PHI)","6","26","4.3","6","0","0","7","7","39","5.6","0","0","1","10.0","10.0","2.8%"
"28","Le'Veon Bell (FA)","21","87","4.1","15","0","0","2","2","1","0.5","0","0","1","9.8","9.8","0.2%"
"29","Leonard Fournette (TB)","15","42","2.8","17","0","0","5","7","31","6.2","0","0","1","9.8","9.8","99.8%"
"30","Javorius Allen (FA)","8","28","3.5","19","0","1","0","0","0","0","0","0","1","8.8","8.8","0.1%"
"31","Dion Lewis (FA)","3","10","3.3","6","0","0","1","1","11","11.0","1","0","1","8.6","8.6","2.0%"
"32","Derrick Henry (TEN)","21","86","4.1","23","1","0","0","1","0","0","0","0","1","8.6","8.6","99.9%"
"33","Jordan Wilkins (TEN)","3","10","3.3","5","0","1","1","3","7","7.0","0","0","1","8.2","8.2","0.1%"
"34","Myles Gaskin (MIA)","9","43","4.8","27","1","0","2","3","29","14.5","0","0","1","8.2","8.2","7.4%"
"35","Devin Singletary (BUF)","21","87","4.1","15","0","0","2","3","2","1.0","0","1","1","7.9","7.9","92.3%"
"36","Kyle Juszczyk (SF)","2","1","0.5","2","0","0","2","2","6","3.0","1","0","1","7.7","7.7","0.8%"
"37","Devonta Freeman (FA)","12","39","3.3","11","0","0","2","3","16","8.0","0","0","1","6.5","6.5","0.7%"
"38","Patrick Laird (FA)","12","46","3.8","18","0","0","2","5","8","4.0","0","0","1","6.4","6.4","0.0%"
"39","Qadree Ollison (ATL)","1","1","1.0","1","0","1","0","0","0","0","0","0","1","6.1","6.1","0.1%"
"40","Latavius Murray (FA)","9","29","3.2","8","0","0","2","3","20","10.0","0","0","1","5.9","5.9","0.7%"
"41","Dalvin Cook (MIN)","9","27","3.0","8","0","0","3","3","16","5.3","0","0","1","5.8","5.8","99.9%"
"42","Ronald Jones II (KC)","11","23","2.1","6","0","0","1","3","26","26.0","0","0","1","5.4","5.4","80.1%"
"43","David Montgomery (CHI)","14","39","2.8","8","0","0","1","1","10","10.0","0","0","1","5.4","5.4","98.0%"
"44","Peyton Barber (FA)","10","17","1.7","4","0","0","2","2","23","11.5","0","0","1","5.0","5.0","0.6%"
"45","Melvin Gordon III (DEN)","7","28","4.0","12","0","0","5","7","36","7.2","0","2","1","4.9","4.9","88.2%"
"46","Giovani Bernard (TB)","5","27","5.4","17","0","0","2","2","10","5.0","0","0","1","4.7","4.7","0.9%"
"47","Jalen Richard (FA)","1","11","11.0","11","0","0","2","3","25","12.5","0","0","1","4.6","4.6","0.6%"
"48","Royce Freeman (HOU)","5","12","2.4","8","0","0","4","4","14","3.5","0","0","1","4.6","4.6","0.3%"
"49","Spencer Ware (FA)","7","26","3.7","5","0","0","2","2","9","4.5","0","0","1","4.5","4.5","0.0%"
"50","Darwin Thompson (SEA)","8","38","4.8","12","0","0","1","1","1","1.0","0","0","1","4.4","4.4","0.1%"
"51","Tevin Coleman (NYJ)","4","40","10.0","37","1","0","0","1","0","0","0","0","1","4.0","4.0","0.8%"
"52","Jamaal Williams (DET)","8","26","3.3","6","0","0","1","1","7","7.0","0","0","1","3.8","3.8","27.1%"
"53","Alec Ingold (MIA)","0","0","0","0","0","0","3","3","22","7.3","0","0","1","3.7","3.7","0.0%"
"54","Chris Thompson (FA)","0","0","0","0","0","0","2","3","26","13.0","0","0","1","3.6","3.6","0.0%"
"55","Gus Edwards (BAL)","5","35","7.0","28","1","0","0","0","0","0","0","0","1","3.5","3.5","28.5%"
"56","C.J. Ham (MIN)","1","5","5.0","5","0","0","3","3","13","4.3","0","0","1","3.3","3.3","0.1%"
"57","Duke Johnson Jr. (BUF)","2","4","2.0","3","0","0","2","3","19","9.5","0","0","1","3.3","3.3","0.9%"
"58","DeAndre Washington (FA)","6","16","2.7","9","0","0","2","3","6","3.0","0","0","1","3.2","3.2","11.0%"
"59","Phillip Lindsay (IND)","7","32","4.6","13","0","0","0","2","0","0","0","0","1","3.2","3.2","1.3%"
"60","C.J. Prosise (FA)","5","15","3.0","7","0","0","1","1","10","10.0","0","0","1","3.0","3.0","0.0%"
"61","Justin Jackson (FA)","5","15","3.0","5","0","0","2","2","2","1.0","0","0","1","2.7","2.7","1.7%"
"62","Ameer Abdullah (LV)","5","25","5.0","11","0","0","0","2","0","0","0","0","1","2.5","2.5","0.8%"
"63","Nyheim Hines (IND)","2","10","5.0","5","0","0","2","2","2","1.0","0","0","1","2.2","2.2","51.0%"
"64","Dare Ogunbowale (HOU)","1","3","3.0","3","0","0","1","1","13","13.0","0","0","1","2.1","2.1","0.4%"
"65","Ty Johnson (NYJ)","2","3","1.5","2","0","0","4","5","17","4.3","0","1","1","2.0","2.0","1.3%"
"66","Dwayne Washington (NO)","3","20","6.7","12","0","0","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"67","J.D. McKissic (WAS)","1","2","2.0","2","0","0","2","3","7","3.5","0","0","1","1.9","1.9","45.5%"
"68","Marlon Mack (HOU)","11","19","1.7","7","0","0","0","0","0","0","0","0","1","1.9","1.9","54.0%"
"69","LeSean McCoy (FA)","6","16","2.7","10","0","0","0","0","0","0","0","0","1","1.6","1.6","2.0%"
"70","Brian Hill (SF)","1","16","16.0","16","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"71","Justice Hill (BAL)","4","15","3.8","9","0","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"72","Frank Gore (FA)","10","15","1.5","9","0","0","0","0","0","0","0","0","1","1.5","1.5","12.1%"
"73","Ty Montgomery (NE)","2","5","2.5","4","0","0","1","1","5","5.0","0","0","1","1.5","1.5","0.1%"
"74","Josh Ferguson (FA)","3","9","3.0","7","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"75","Jaylen Samuels (FA)","2","-1","-0.5","2","0","0","1","1","5","5.0","0","0","1","0.9","0.9","0.1%"
"76","Matt Breida (NYG)","4","11","2.8","9","0","0","2","2","6","3.0","0","1","1","0.7","0.7","1.7%"
"77","Travis Homer (SEA)","2","7","3.5","5","0","0","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"78","David Johnson (FA)","3","6","2.0","5","0","0","0","0","0","0","0","0","1","0.6","0.6","1.3%"
"79","Kerrith Whyte Jr. (FA)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"80","Khari Blasingame (CHI)","0","0","0","0","0","0","1","1","0","0.0","0","0","1","0.5","0.5","0.0%"
"81","Devontae Booker (FA)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.7%"
"82","Zach Line (FA)","2","4","2.0","3","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"83","Benny Snell Jr. (PIT)","2","1","0.5","2","0","0","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"84","Ryquell Armstead (JAC)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.1%"
"85","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"87","Josh Hokit (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"89","Nathan Cottrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"92","CJ Verdell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Deon Jackson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"95","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"96","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"97","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"98","Ty'Son Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"99","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.0%"
"100","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"101","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.9%"
"102","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"103","Larry Rountree III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"104","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"105","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"106","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"107","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"108","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Chuba Hubbard (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6%"
"110","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jaret Patterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"115","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Damien Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.4%"
"117","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Shermari Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Tyreik McAllister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"123","BJ Baylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Darrell Henderson Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","44.2%"
"125","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Ryan Nall (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","De'Lance Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"132","Johnny Stanton (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.3%"
"134","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"135","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"136","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.6%"
"138","AJ Dillon (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.6%"
"139","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"140","La'Mical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"141","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.6%"
"142","Kylin Hill (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"143","Najee Harris (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"144","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2%"
"145","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"146","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"147","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.1%"
"148","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"149","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.7%"
"150","Derrick Gore (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"151","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.3%"
"152","Eno Benjamin (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"153","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Darius Bradwell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Tony Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"156","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"157","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"158","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"159","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"160","Trey Sermon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8%"
"161","Darrynton Evans (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"162","Alexander Mattison (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.5%"
"163","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"164","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"165","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"166","Devine Ozigbo (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"169","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"170","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Andrew Beck (DEN)","0","0","0","0","0","0","2","3","13","6.5","0","0","1","0.0","0.0","0.0%"
"172","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"174","Ricky Person Jr. (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"177","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.9%"
"178","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"179","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"180","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.5%"
"181","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"182","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"183","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.8%"
"184","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.8%"
"187","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.9%"
"189","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.0%"
"190","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"191","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"192","Ronnie Rivers (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Mataeo Durant (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Jeremiah Hall (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"198","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"200","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"201","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"202","TJ Pledger (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Tayon Fleet-Davis (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Isaih Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"206","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Greg Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"211","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"212","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"215","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"216","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"217","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"219","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Kenneth Gainwell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.3%"
"225","Nick Ralston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","A.J. Rose Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","JaQuan Hardy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"228","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.4%"
"230","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.5%"
"231","Michael Carter (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.2%"
"232","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"233","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"237","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"240","Isaac Odim (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Cordarrelle Patterson (ATL)","1","0","0.0","0","0","0","1","4","6","6.0","0","0","1","0.0","0.0","92.0%"
"243","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"244","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"245","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
