"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"21","Myles Gaskin (MIA)","16","55","3.4","15","0","1","1","3","3","3.0","0","0","1","12.3","12.3","7.4%"
"22","Leonard Fournette (TB)","15","71","4.7","23","1","0","3","6","34","11.3","0","0","1","12.0","12.0","99.8%"
"23","Ezekiel Elliott (DAL)","13","47","3.6","10","0","0","7","7","37","5.3","0","0","1","11.9","11.9","97.6%"
"24","Le'Veon Bell (FA)","25","72","2.9","11","0","0","4","4","21","5.3","0","0","1","11.3","11.3","0.2%"
"25","Raheem Mostert (MIA)","11","53","4.8","16","0","1","0","1","0","0","0","0","1","11.3","11.3","48.5%"
"26","Royce Freeman (HOU)","9","28","3.1","9","0","1","2","2","9","4.5","0","0","1","10.7","10.7","0.3%"
"27","Sony Michel (MIA)","21","96","4.6","25","1","0","1","2","5","5.0","0","0","1","10.6","10.6","18.5%"
"28","Carlos Hyde (FA)","17","27","1.6","6","0","1","1","1","10","10.0","0","0","1","10.2","10.2","0.2%"
"29","Austin Ekeler (LAC)","4","11","2.8","5","0","0","5","6","58","11.6","0","0","1","9.4","9.4","99.9%"
"30","Dion Lewis (FA)","15","68","4.5","17","0","0","1","2","19","19.0","0","0","1","9.2","9.2","2.0%"
"31","Ameer Abdullah (LV)","4","27","6.8","14","0","0","6","7","31","5.2","0","0","1","8.8","8.8","0.8%"
"32","Joe Mixon (CIN)","21","50","2.4","9","0","0","2","2","23","11.5","0","0","1","8.3","8.3","99.9%"
"33","Gus Edwards (BAL)","12","66","5.5","10","0","0","1","1","7","7.0","0","0","1","7.8","7.8","28.5%"
"34","Travis Homer (SEA)","5","16","3.2","17","0","0","6","8","26","4.3","0","0","1","7.2","7.2","0.1%"
"35","Chris Thompson (FA)","8","34","4.3","11","0","0","4","4","18","4.5","0","0","1","7.2","7.2","0.0%"
"36","Brian Hill (SF)","7","66","9.4","18","0","0","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"37","Chris Carson (SEA)","8","40","5.0","16","0","0","1","1","20","20.0","0","0","1","6.5","6.5","13.7%"
"38","David Montgomery (CHI)","13","57","4.4","16","0","0","1","1","2","2.0","0","0","1","6.4","6.4","98.0%"
"39","Qadree Ollison (ATL)","1","3","3.0","3","0","1","0","0","0","0","0","0","1","6.3","6.3","0.1%"
"40","Jamaal Williams (DET)","6","33","5.5","8","0","0","2","2","19","9.5","0","0","1","6.2","6.2","27.1%"
"41","Kareem Hunt (CLE)","2","8","4.0","6","0","0","4","4","33","8.3","0","0","1","6.1","6.1","91.1%"
"42","Jaylen Samuels (FA)","3","7","2.3","6","0","0","4","6","32","8.0","0","0","1","5.9","5.9","0.1%"
"43","Devin Singletary (BUF)","15","46","3.1","12","0","0","1","1","2","2.0","0","0","1","5.3","5.3","92.3%"
"44","Jalen Richard (FA)","5","11","2.2","5","0","0","4","4","18","4.5","0","0","1","4.9","4.9","0.6%"
"45","James White (NE)","3","5","1.7","4","0","0","4","5","24","6.0","0","0","1","4.9","4.9","10.1%"
"46","Dare Ogunbowale (HOU)","0","0","0","0","0","0","3","5","34","11.3","0","0","1","4.9","4.9","0.4%"
"47","Boston Scott (PHI)","3","12","4.0","5","0","0","6","6","7","1.2","0","0","1","4.9","4.9","2.8%"
"48","Tarik Cohen (FA)","2","8","4.0","6","0","0","3","4","25","8.3","0","0","1","4.8","4.8","0.6%"
"49","Kerryon Johnson (FA)","10","42","4.2","8","0","0","1","1","1","1.0","0","0","1","4.8","4.8","0.0%"
"50","Spencer Ware (FA)","5","14","2.8","5","0","0","2","3","22","11.0","0","0","1","4.6","4.6","0.0%"
"51","Nick Chubb (CLE)","15","45","3.0","12","0","0","0","1","0","0","0","0","1","4.5","4.5","99.6%"
"52","Mike Boone (DEN)","11","28","2.5","7","0","0","1","1","5","5.0","0","0","1","3.8","3.8","0.4%"
"53","Latavius Murray (FA)","7","14","2.0","5","0","0","2","3","11","5.5","0","0","1","3.5","3.5","0.7%"
"54","Bo Scarbrough (FA)","8","34","4.3","18","0","0","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"55","Tevin Coleman (NYJ)","5","33","6.6","12","0","0","0","0","0","0","0","0","1","3.3","3.3","0.8%"
"56","James Conner (ARI)","6","32","5.3","15","0","0","0","0","0","0","0","0","1","3.2","3.2","98.6%"
"57","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","2","23","23.0","0","0","1","2.8","2.8","0.8%"
"58","Giovani Bernard (TB)","2","3","1.5","3","0","0","2","3","12","6.0","0","0","1","2.5","2.5","0.9%"
"59","Dalyn Dawkins (FA)","9","24","2.7","14","0","0","0","1","0","0","0","0","1","2.4","2.4","0.1%"
"60","Patrick Laird (FA)","8","17","2.1","7","0","0","1","1","1","1.0","0","0","1","2.3","2.3","0.0%"
"61","C.J. Ham (MIN)","0","0","0","0","0","0","2","4","12","6.0","0","0","1","2.2","2.2","0.1%"
"62","Kerrith Whyte Jr. (FA)","6","22","3.7","7","0","0","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"63","Ty Johnson (NYJ)","3","20","6.7","8","0","0","0","0","0","0","0","0","1","2.0","2.0","1.3%"
"64","Keith Smith (ATL)","0","0","0","0","0","0","1","1","13","13.0","0","0","1","1.8","1.8","0.0%"
"65","C.J. Prosise (FA)","4","14","3.5","9","0","0","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"66","Benny Snell Jr. (PIT)","7","14","2.0","6","0","0","0","0","0","0","0","0","1","1.4","1.4","1.0%"
"67","Darwin Thompson (SEA)","5","14","2.8","8","0","0","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"68","Bilal Powell (FA)","1","3","3.0","3","0","0","1","2","5","5.0","0","0","1","1.3","1.3","0.0%"
"69","Ty Montgomery (NE)","2","7","3.5","7","0","0","1","1","1","1.0","0","0","1","1.3","1.3","0.1%"
"70","Reggie Bonnafon (WAS)","2","12","6.0","7","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"71","David Johnson (FA)","2","3","1.5","2","0","0","1","1","4","4.0","0","0","1","1.2","1.2","1.3%"
"72","Tyler Ervin (FA)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.1","1.1","0.0%"
"73","Dontrell Hilliard (TEN)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","0.9","0.9","2.3%"
"74","Darrell Henderson Jr. (LAR)","2","7","3.5","7","0","0","0","0","0","0","0","0","1","0.7","0.7","44.2%"
"75","Devontae Booker (FA)","0","0","0","0","0","0","1","2","2","2.0","0","0","1","0.7","0.7","0.7%"
"76","De'Lance Turner (FA)","4","6","1.5","5","0","0","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"77","Ryquell Armstead (JAC)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"78","Duke Johnson Jr. (BUF)","2","4","2.0","6","0","0","1","4","12","12.0","0","1","1","0.1","0.1","0.9%"
"79","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"80","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3%"
"81","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"83","Deon Jackson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"84","Jaret Patterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"85","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"87","CJ Verdell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Josh Hokit (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"92","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"93","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"94","Ty'Son Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"95","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.0%"
"96","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.9%"
"97","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"98","Nathan Cottrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"100","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"103","Chuba Hubbard (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6%"
"104","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Larry Rountree III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"107","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"109","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Tyreik McAllister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Shermari Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Josh Jacobs (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.3%"
"113","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Damien Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.4%"
"116","BJ Baylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"118","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Trevon Wesco (NYJ)","0","0","0","0","0","0","1","1","32","32.0","0","0","1","0.0","0.0","0.0%"
"120","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Ryan Nall (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Johnny Stanton (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"126","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"129","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.6%"
"130","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"132","Eno Benjamin (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"133","AJ Dillon (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.6%"
"134","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"135","La'Mical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"136","Kylin Hill (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"137","Najee Harris (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"138","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.6%"
"139","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2%"
"140","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"141","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.1%"
"142","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"143","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.7%"
"144","Darrynton Evans (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"145","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.3%"
"146","Darius Bradwell (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Tony Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"148","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Trey Sermon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8%"
"150","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"151","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"152","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"153","Derrick Gore (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"154","Alexander Mattison (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.5%"
"155","Cullen Gillaspia (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"157","Devine Ozigbo (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Andrew Beck (DEN)","1","3","3.0","3","0","0","1","1","1","1.0","0","0","1","0.0","0.0","0.0%"
"159","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"160","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"161","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"163","Khari Blasingame (CHI)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"164","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"166","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Ricky Person Jr. (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"169","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.0%"
"170","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"171","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"173","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.9%"
"175","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"176","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.8%"
"177","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.9%"
"178","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"179","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.8%"
"180","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"184","Tayon Fleet-Davis (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"186","TJ Pledger (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Ronnie Rivers (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Mataeo Durant (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Jeremiah Hall (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"192","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"194","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"195","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"196","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"197","Isaih Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"198","Greg Bell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","JaQuan Hardy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"205","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Kenneth Gainwell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.3%"
"207","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"209","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","A.J. Rose Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"214","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"215","Nick Ralston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.5%"
"221","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"222","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.4%"
"223","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.5%"
"225","Michael Carter (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.2%"
"226","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"227","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"230","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Nick Bellore (SEA)","0","0","0","0","0","0","1","1","3","3.0","1","0","1","0.0","0.0","0.0%"
"233","Isaac Odim (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Cordarrelle Patterson (ATL)","1","16","16.0","16","0","0","1","1","5","5.0","0","0","1","0.0","0.0","92.0%"
"236","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"237","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"238","Frank Gore (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.1%"
"239","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Mike Bell (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"248","Buddy Howell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"249","J.P. Holtz (NO)","0","0","0","0","0","0","1","1","13","13.0","0","0","1","0.0","0.0","0.0%"
"250","Troymaine Pope (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
