"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","T.J. Hockenson (DET)","10","11","89","8.9","18","0","0","0","0","0","0","1","13.9","13.9","95.7%"
"2","Pat Freiermuth (PIT)","4","7","44","11.0","22","0","1","0","0","0","0","1","12.4","12.4","90.0%"
"3","Brevin Jordan (HOU)","3","4","41","13.7","23","0","1","0","0","0","0","1","11.6","11.6","4.8%"
"4","Jesse James (FA)","3","3","38","12.7","19","0","1","0","0","0","0","1","11.3","11.3","0.0%"
"5","Dan Arnold (JAC)","8","10","68","8.5","11","0","0","0","0","0","0","1","10.8","10.8","1.4%"
"6","Geoff Swaim (TEN)","4","5","23","5.8","7","0","1","0","0","0","0","1","10.3","10.3","0.1%"
"7","Dallas Goedert (PHI)","6","7","72","12.0","19","0","0","0","0","0","0","1","10.2","10.2","94.3%"
"8","Evan Engram (JAC)","3","4","15","5.0","7","0","1","0","0","0","0","1","9.0","9.0","18.0%"
"9","Tyler Kroft (SF)","2","2","20","10.0","13","0","1","0","0","0","0","1","9.0","9.0","0.1%"
"10","Mike Gesicki (MIA)","3","4","48","16.0","40","0","0","0","0","0","0","1","8.3","8.3","89.7%"
"11","Kyle Rudolph (FA)","2","3","12","6.0","11","0","1","0","0","0","0","1","8.2","8.2","0.1%"
"12","Jack Doyle (FA)","2","2","12","6.0","7","0","1","0","0","0","0","1","8.2","8.2","1.1%"
"13","Tyler Conklin (NYJ)","5","7","57","11.4","31","0","0","0","0","0","0","1","8.2","8.2","1.9%"
"14","Jordan Akins (NYG)","5","5","53","10.6","31","0","0","0","0","0","0","1","7.8","7.8","0.2%"
"15","Robert Tonyan (GB)","3","4","49","16.3","33","0","0","0","0","0","0","1","6.4","6.4","33.9%"
"16","Zach Ertz (ARI)","4","4","42","10.5","20","0","0","0","0","0","0","1","6.2","6.2","92.1%"
