"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Pat Freiermuth (PIT)","5","6","43","8.6","13","0","2","0","0","0","0","1","18.8","18.8","90.0%"
"2","George Kittle (SF)","6","8","101","16.8","29","0","1","0","0","0","1","1","17.1","17.1","99.1%"
"3","Travis Kelce (KC)","5","8","68","13.6","25","0","1","0","0","0","0","1","15.3","15.3","99.9%"
"4","Darren Waller (LV)","7","11","92","13.1","24","0","0","0","0","0","0","1","12.7","12.7","99.0%"
"5","Stephen Anderson (ARI)","4","4","39","9.8","23","0","1","0","0","0","0","1","11.9","11.9","0.0%"
"6","Cole Kmet (CHI)","6","8","87","14.5","25","0","0","0","0","0","0","1","11.7","11.7","54.4%"
"7","Donald Parham Jr. (LAC)","3","3","39","13.0","19","0","1","0","0","0","0","1","11.4","11.4","1.3%"
"8","Evan Engram (JAC)","3","3","38","12.7","30","0","1","0","0","0","0","1","11.3","11.3","18.0%"
"9","Geoff Swaim (TEN)","4","4","29","7.3","11","0","1","0","0","0","0","1","10.9","10.9","0.1%"
"10","Ryan Griffin (CHI)","4","7","28","7.0","13","0","1","0","0","0","0","1","10.8","10.8","0.1%"
"11","Hunter Henry (NE)","2","3","19","9.5","12","0","1","0","0","0","0","1","8.9","8.9","82.1%"
"12","Jared Cook (FA)","4","4","48","12.0","23","0","0","0","0","0","0","1","8.8","8.8","1.3%"
"13","David Njoku (CLE)","1","3","18","18.0","18","0","1","0","0","0","0","1","8.3","8.3","51.4%"
"14","Dan Arnold (JAC)","4","7","60","15.0","28","0","0","0","0","0","0","1","8.0","8.0","1.4%"
"15","Kyle Pitts (ATL)","3","7","62","20.7","39","0","0","0","0","0","0","1","7.7","7.7","99.8%"
"16","Tyler Higbee (LAR)","5","10","51","10.2","26","0","0","0","0","0","0","1","7.6","7.6","41.2%"
"17","Mike Gesicki (MIA)","4","8","54","13.5","18","0","0","0","0","0","0","1","7.4","7.4","89.7%"
"18","Dalton Schultz (DAL)","4","5","54","13.5","20","0","0","0","0","0","0","1","7.4","7.4","96.5%"
"19","Tyler Conklin (NYJ)","5","7","45","9.0","18","0","0","0","0","0","0","1","7.0","7.0","1.9%"
"20","Mark Andrews (BAL)","5","10","44","8.8","13","0","0","0","0","0","0","1","6.9","6.9","99.9%"
"21","Adam Trautman (NO)","4","7","47","11.8","25","0","0","0","0","0","0","1","6.7","6.7","2.1%"
"22","Jack Doyle (FA)","1","2","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","1.1%"
"23","Dallas Goedert (PHI)","3","6","43","14.3","21","0","0","0","0","0","0","1","5.8","5.8","94.3%"
"24","Drew Sample (CIN)","3","3","36","12.0","19","0","0","0","0","0","0","1","5.1","5.1","0.2%"
"25","Tyler Kroft (SF)","2","3","38","19.0","26","0","0","0","0","0","0","1","4.8","4.8","0.1%"
"26","Albert Okwuegbunam (DEN)","4","5","25","6.3","17","0","0","0","0","0","0","1","4.5","4.5","46.6%"
"27","C.J. Uzomah (NYJ)","4","5","24","6.0","12","0","0","0","0","0","0","1","4.4","4.4","4.0%"
"28","Zach Ertz (ARI)","3","5","27","9.0","17","0","0","0","0","0","0","1","4.2","4.2","92.1%"
"29","Kyle Rudolph (FA)","4","5","20","5.0","9","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"30","Durham Smythe (MIA)","2","2","27","13.5","21","0","0","0","0","0","0","1","3.7","3.7","0.1%"
"31","Harrison Bryant (CLE)","2","2","26","13.0","21","0","0","0","0","0","0","1","3.6","3.6","0.8%"
"32","Antony Auclair (HOU)","2","2","23","11.5","15","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"33","Jimmy Graham (FA)","1","3","28","28.0","28","0","0","0","0","0","0","1","3.3","3.3","0.6%"
"34","Mo Alie-Cox (IND)","1","1","28","28.0","28","0","0","0","0","0","0","1","3.3","3.3","3.4%"
"35","Kylen Granson (IND)","1","1","27","27.0","27","0","0","0","0","0","0","1","3.2","3.2","0.3%"
"36","Josiah Deguara (GB)","2","2","16","8.0","11","0","0","0","0","0","0","1","2.6","2.6","0.2%"
