"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","10","13","191","19.1","69","0","2","0","0","0","0","1","36.1","36.1","99.9%"
"2","Mark Andrews (BAL)","10","13","136","13.6","43","0","2","0","0","0","0","1","30.6","30.6","99.9%"
"3","Hunter Henry (NE)","6","8","77","12.8","25","0","2","0","0","0","0","1","22.7","22.7","82.1%"
"4","Dallas Goedert (PHI)","7","9","135","19.3","45","0","0","0","0","0","0","1","17.0","17.0","94.3%"
"5","Dalton Schultz (DAL)","8","8","67","8.4","15","0","1","0","0","0","0","1","16.7","16.7","96.5%"
"6","George Kittle (SF)","6","6","93","15.5","28","0","0","0","0","0","0","1","12.3","12.3","99.1%"
"7","Zach Ertz (ARI)","6","11","74","12.3","20","0","0","0","0","0","0","1","10.4","10.4","92.1%"
"8","Cole Kmet (CHI)","6","9","71","11.8","23","0","0","0","0","0","0","1","10.1","10.1","54.4%"
"9","Foster Moreau (LV)","7","9","65","9.3","14","0","0","0","0","0","0","1","10.0","10.0","0.8%"
"10","Kyle Pitts (ATL)","4","7","77","19.3","49","0","0","0","0","0","0","1","9.7","9.7","99.8%"
"11","Jesper Horsted (LV)","1","1","19","19.0","19","0","1","0","0","0","0","1","8.4","8.4","0.0%"
"12","Noah Fant (SEA)","5","6","57","11.4","28","0","0","0","0","0","0","1","8.2","8.2","74.4%"
"13","Harrison Bryant (CLE)","2","2","11","5.5","6","0","1","0","0","0","0","1","8.1","8.1","0.8%"
"14","Gerald Everett (LAC)","4","4","60","15.0","34","0","0","0","0","0","0","1","8.0","8.0","21.0%"
"15","James O'Shaughnessy (CHI)","4","4","60","15.0","30","0","0","0","0","0","0","1","8.0","8.0","0.2%"
"16","Albert Okwuegbunam (DEN)","3","4","58","19.3","24","0","0","0","0","0","0","1","7.3","7.3","46.6%"
"17","Mike Gesicki (MIA)","5","8","43","8.6","20","0","0","0","0","0","0","1","6.8","6.8","89.7%"
"18","Dawson Knox (BUF)","4","5","38","9.5","15","0","0","0","0","0","0","1","5.8","5.8","90.3%"
"19","Pat Freiermuth (PIT)","4","4","37","9.3","14","0","0","0","0","0","0","1","5.7","5.7","90.0%"
"20","Marcedes Lewis (GB)","3","3","40","13.3","23","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"21","Evan Engram (JAC)","4","5","33","8.3","15","0","0","0","0","0","0","1","5.3","5.3","18.0%"
"22","Ryan Griffin (CHI)","2","2","39","19.5","23","0","0","0","0","0","0","1","4.9","4.9","0.1%"
"23","Ricky Seals-Jones (NYG)","4","7","29","7.3","12","0","0","0","0","0","0","1","4.9","4.9","0.7%"
"24","Jared Cook (FA)","3","7","32","10.7","15","0","0","0","0","0","0","1","4.7","4.7","1.3%"
"25","Tyler Kroft (SF)","2","2","35","17.5","24","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"26","David Njoku (CLE)","3","5","29","9.7","13","0","0","0","0","0","0","1","4.4","4.4","51.4%"
"27","Rob Gronkowski (FA)","2","11","29","14.5","19","0","0","0","0","0","0","1","3.9","3.9","57.1%"
"28","John Bates (WAS)","1","1","29","29.0","29","0","0","0","0","0","0","1","3.4","3.4","0.2%"
"29","Jordan Akins (NYG)","2","3","24","12.0","18","0","0","0","0","0","0","1","3.4","3.4","0.2%"
"30","C.J. Uzomah (NYJ)","3","4","18","6.0","8","0","0","0","0","0","0","1","3.3","3.3","4.0%"
"31","Cameron Brate (TB)","2","4","22","11.0","16","0","0","0","0","0","0","1","3.2","3.2","6.1%"
"32","Josiah Deguara (GB)","3","5","16","5.3","9","0","0","0","0","0","0","1","3.1","3.1","0.2%"
"33","Jeremy Sprinkle (DAL)","2","2","21","10.5","11","0","0","0","0","0","0","1","3.1","3.1","0.1%"
"34","Tyler Davis (GB)","1","1","22","22.0","22","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"35","Trevon Wesco (NYJ)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"36","Zach Gentry (PIT)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"37","Shane Zylstra (DET)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"38","Jimmy Graham (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.6%"
"39","Stephen Anderson (ARI)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"40","Hayden Hurst (CIN)","2","2","6","3.0","4","0","0","0","0","0","0","1","1.6","1.6","11.2%"
"41","Chris Manhertz (JAC)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"42","Pharaoh Brown (HOU)","2","2","5","2.5","3","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"43","Kyle Rudolph (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"44","Brycen Hopkins (LAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"45","Tommy Tremble (CAR)","1","4","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"46","Jack Stoll (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"47","Tyler Conklin (NYJ)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","1.9%"
"48","Jonnu Smith (NE)","1","3","3","3.0","3","0","0","1","2","0","0","1","1.0","1.0","2.7%"
"49","Ian Thomas (CAR)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.2%"
"50","Geoff Swaim (TEN)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"51","Adam Trautman (NO)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","2.1%"
"52","Tre' McKitty (LAC)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.2%"
"53","Anthony Firkser (ATL)","2","2","19","9.5","11","0","0","0","0","0","1","1","0.9","0.9","0.6%"
"54","Durham Smythe (MIA)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"55","Will Dissly (SEA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.3%"
"56","Drew Sample (CIN)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.2%"
"57","MyCole Pruitt (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"58","Jack Doyle (FA)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.5","0.5","1.1%"
"59","Daniel Helm (FA)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"60","Blake Bell (KC)","0","1","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.1%"
"61","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"62","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"63","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"72","Giovanni Ricci (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.0%"
"75","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"83","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"85","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"87","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"89","T.J. Hockenson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.7%"
"90","Tommy Sweeney (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"91","Brandon Dillon (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Tanner Hudson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Josh Oliver (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Troy Fumagalli (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","David Wells (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Jordan Franks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Kendall Blanton (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"99","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"100","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Ian Bunting (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Parker Hesse (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Jared Pinkney (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Chase Allen (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Matt Sokol (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Tyree Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"112","Alize Mack (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Irv Smith Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.6%"
"114","Jace Sternberger (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"115","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Donald Parham Jr. (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"119","Michael Jacobson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Mark Vital Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Brayden Lenius (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"123","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"124","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"125","Austin Allen (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"127","Jeremiah Hall (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Derrick Deese Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Chigoziem Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"130","Nikola Kalinic (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"132","John FitzPatrick (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Brock Wright (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"135","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"136","Cade Otton (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"137","Sammis Reyes (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"139","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Briley Moore (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Nick Ralston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Hunter Kampmoyer (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Zach Davidson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","John Raine (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Noah Grey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Jalen Wydermyer (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"150","Justin Rigg (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Cade Brewer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Kehinde Oginni Hassan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Roger Carter (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Jamal Pettigrew (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dylan Parham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Rodney Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Andre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Zaire Mitchell-Paden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Grayson Gunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Noaln Givan (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Ben Beise (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jared Scott (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Tucker Fisk (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","JJ Howland (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Naz Bohannon (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Leroy Watson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
