"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mark Andrews (BAL)","6","8","53","8.8","19","0","2","0","0","0","0","1","20.3","20.3","99.9%"
"2","Kyle Rudolph (FA)","4","5","14","3.5","7","0","2","0","0","0","0","1","17.4","17.4","0.1%"
"3","Travis Kelce (KC)","7","7","75","10.7","17","0","1","0","0","0","0","1","17.0","17.0","99.9%"
"4","Jacob Hollister (LV)","8","10","62","7.8","13","0","1","0","0","0","0","1","16.2","16.2","0.1%"
"5","Greg Olsen (FA)","8","10","98","12.3","18","0","0","0","0","0","0","1","13.8","13.8","7.0%"
"6","O.J. Howard (BUF)","4","7","47","11.8","26","1","1","0","0","0","0","1","12.7","12.7","2.5%"
"7","Jack Doyle (FA)","3","4","44","14.7","23","2","1","0","0","0","0","1","11.9","11.9","1.1%"
"8","Anthony Firkser (ATL)","3","4","36","12.0","20","1","1","0","0","0","0","1","11.1","11.1","0.6%"
"9","Hunter Henry (NE)","4","7","30","7.5","13","0","1","0","0","0","0","1","11.0","11.0","82.5%"
"10","Gerald Everett (LAC)","8","12","68","8.5","17","0","0","0","0","0","0","1","10.8","10.8","21.0%"
"11","Jared Cook (FA)","6","10","74","12.3","22","1","0","0","0","0","0","1","10.4","10.4","1.8%"
"12","Nick Boyle (BAL)","4","4","78","19.5","35","2","0","0","0","0","0","1","9.8","9.8","0.1%"
"13","Austin Hooper (TEN)","4","5","17","4.3","9","0","1","0","0","0","0","1","9.7","9.7","12.3%"
"14","Tyler Eifert (FA)","2","4","20","10.0","14","0","1","0","0","0","0","1","9.0","9.0","0.0%"
"15","Ben Braunecker (FA)","1","1","18","18.0","18","0","1","0","0","0","0","1","8.3","8.3","0.0%"
"16","Eric Ebron (FA)","5","12","56","11.2","23","1","0","0","0","0","0","1","8.1","8.1","0.6%"
"17","Dawson Knox (BUF)","4","6","55","13.8","21","1","0","0","0","0","0","1","7.5","7.5","90.2%"
"18","Jimmy Graham (FA)","2","3","59","29.5","48","1","0","0","0","0","0","1","6.9","6.9","0.6%"
"19","T.J. Hockenson (DET)","3","6","47","15.7","19","0","0","0","0","0","0","1","6.2","6.2","95.6%"
"20","Irv Smith Jr. (MIN)","5","6","34","6.8","9","0","0","0","0","0","0","1","5.9","5.9","48.3%"
"21","Rhett Ellison (FA)","3","3","42","14.0","31","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"22","Darren Waller (LV)","3","5","40","13.3","27","1","0","0","0","0","0","1","5.5","5.5","98.9%"
"23","Jonnu Smith (NE)","4","6","30","7.5","9","0","0","0","0","0","0","1","5.0","5.0","2.7%"
"24","Blake Jarwin (FA)","3","4","35","11.7","26","1","0","0","0","0","0","1","5.0","5.0","2.1%"
"25","Ross Dwelley (SF)","3","7","24","8.0","10","0","0","0","0","0","0","1","3.9","3.9","0.1%"
"26","Demetrius Harris (FA)","2","2","28","14.0","16","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"27","Tyler Higbee (LAR)","3","4","22","7.3","12","0","0","0","0","0","0","1","3.7","3.7","41.3%"
"28","Hayden Hurst (CIN)","2","2","20","10.0","14","0","0","0","0","0","0","1","3.0","3.0","11.1%"
"29","Logan Thomas (WAS)","2","2","19","9.5","10","0","0","0","0","0","0","1","2.9","2.9","36.3%"
"30","Vance McDonald (FA)","3","7","11","3.7","9","0","0","1","2","0","0","1","2.8","2.8","0.0%"
"31","Jason Witten (FA)","2","5","17","8.5","9","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"32","Mike Gesicki (MIA)","3","6","28","9.3","12","0","0","0","0","0","1","1","2.3","2.3","89.6%"
"33","Trevon Wesco (NYJ)","1","1","15","15.0","15","0","0","1","2","0","0","1","2.2","2.2","0.0%"
"34","Maxx Williams (ARI)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.0","2.0","0.2%"
"35","Johnny Mundt (MIN)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"36","Clive Walford (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"37","Nick Vannett (NO)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"38","Chris Herndon IV (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"39","Deon Yelder (ARI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"40","Charles Clay (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"41","Drew Sample (CIN)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"42","Kaden Smith (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"43","Ryan Griffin (CHI)","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"44","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"45","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"46","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"52","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"53","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"56","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"57","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"58","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"60","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"65","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"67","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.9%"
"71","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.3%"
"72","Chase Allen (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"74","Tanner Hudson (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Jaeden Graham (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
