"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mark Andrews (BAL)","6","9","93","15.5","39","2","2","0","0","0","0","1","24.3","24.3","99.9%"
"2","Mike Gesicki (MIA)","6","12","82","13.7","31","1","2","0","0","0","0","1","23.2","23.2","89.6%"
"3","Jared Cook (FA)","3","4","84","28.0","61","1","2","0","0","0","0","1","21.9","21.9","1.8%"
"4","Dallas Goedert (PHI)","9","12","91","10.1","22","1","1","0","0","0","0","1","19.6","19.6","94.3%"
"5","Kaden Smith (FA)","6","8","35","5.8","10","0","2","0","0","0","0","1","18.5","18.5","0.0%"
"6","Travis Kelce (KC)","8","9","74","9.3","13","0","1","0","0","0","0","1","17.4","17.4","99.9%"
"7","George Kittle (SF)","5","8","79","15.8","36","1","1","0","0","0","0","1","16.4","16.4","98.6%"
"8","Tyler Eifert (FA)","4","8","57","14.3","25","1","1","0","0","0","0","1","15.7","15.7","0.0%"
"9","Tyler Higbee (LAR)","9","11","104","11.6","20","1","0","0","0","0","0","1","14.9","14.9","41.3%"
"10","Jonnu Smith (NE)","3","4","63","21.0","41","1","1","0","0","0","0","1","13.8","13.8","2.7%"
"11","C.J. Uzomah (NYJ)","4","4","37","9.3","17","0","1","0","0","0","0","1","11.7","11.7","4.1%"
"12","Austin Hooper (TEN)","7","9","82","11.7","31","2","0","0","0","0","0","1","11.7","11.7","12.3%"
"13","Hale Hentges (FA)","2","2","28","14.0","22","1","1","0","0","0","0","1","9.8","9.8","0.0%"
"14","Jacob Hollister (LV)","5","6","64","12.8","20","1","0","0","0","0","0","1","8.9","8.9","0.1%"
"15","Matt LaCosse (FA)","1","1","8","8.0","8","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"16","Hunter Henry (NE)","5","7","45","9.0","17","0","0","0","0","0","0","1","7.0","7.0","82.5%"
"17","Demetrius Harris (FA)","1","3","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.0%"
"18","O.J. Howard (BUF)","3","7","46","15.3","18","0","0","0","0","0","0","1","6.1","6.1","2.5%"
"19","Seth DeValve (FA)","3","6","45","15.0","20","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"20","Darren Waller (LV)","4","4","37","9.3","20","1","0","0","0","0","0","1","5.7","5.7","98.9%"
"21","Zach Ertz (ARI)","4","6","28","7.0","10","0","0","0","0","0","0","1","4.8","4.8","92.0%"
"22","Maxx Williams (ARI)","2","2","36","18.0","28","1","0","0","0","0","0","1","4.6","4.6","0.2%"
"23","Greg Olsen (FA)","2","5","33","16.5","28","1","0","0","0","0","0","1","4.3","4.3","7.0%"
"24","Darren Fells (FA)","3","3","27","9.0","17","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"25","Nick Boyle (BAL)","3","4","24","8.0","16","0","0","0","0","0","0","1","3.9","3.9","0.1%"
"26","Dawson Knox (BUF)","1","4","33","33.0","33","1","0","0","0","0","0","1","3.8","3.8","90.2%"
