"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Zach Ertz (ARI)","9","11","103","11.4","25","1","1","0","0","0","0","1","20.8","20.8","92.0%"
"2","Noah Fant (SEA)","3","4","115","38.3","75","2","1","0","0","0","0","1","19.0","19.0","74.8%"
"3","Jacob Hollister (LV)","4","6","37","9.3","22","1","2","0","0","0","0","1","17.7","17.7","0.1%"
"4","George Kittle (SF)","6","8","79","13.2","30","2","1","0","0","0","0","1","16.9","16.9","98.6%"
"5","Mike Gesicki (MIA)","6","6","95","15.8","34","1","0","0","0","0","0","1","12.5","12.5","89.6%"
"6","Hunter Henry (NE)","7","10","84","12.0","19","0","0","0","0","0","0","1","11.9","11.9","82.5%"
"7","Vance McDonald (FA)","5","7","30","6.0","13","0","1","0","0","0","0","1","11.5","11.5","0.0%"
"8","Nick Boyle (BAL)","5","5","27","5.4","8","0","1","0","0","0","0","1","11.2","11.2","0.1%"
"9","Blake Jarwin (FA)","1","1","42","42.0","42","1","1","0","0","0","0","1","10.7","10.7","2.1%"
"10","Jason Witten (FA)","8","9","58","7.3","12","0","0","0","0","0","0","1","9.8","9.8","0.0%"
"11","Kyle Rudolph (FA)","3","5","23","7.7","15","0","1","0","0","0","0","1","9.8","9.8","0.1%"
"12","Travis Kelce (KC)","7","9","62","8.9","17","0","0","0","0","0","0","1","9.7","9.7","99.9%"
"13","Jack Doyle (FA)","3","4","22","7.3","11","0","1","0","0","0","0","1","9.7","9.7","1.1%"
"14","Evan Engram (JAC)","6","8","48","8.0","15","0","0","1","2","0","0","1","8.0","8.0","18.0%"
"15","Ryan Griffin (CHI)","6","8","50","8.3","14","0","0","0","0","0","0","1","8.0","8.0","0.1%"
"16","T.J. Hockenson (DET)","3","7","56","18.7","23","1","0","0","0","0","0","1","7.1","7.1","95.6%"
"17","Foster Moreau (LV)","1","2","3","3.0","3","0","1","0","0","0","0","1","6.8","6.8","0.8%"
"18","Darren Fells (FA)","1","3","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.0%"
"19","Darren Waller (LV)","2","2","52","26.0","31","2","0","0","0","0","0","1","6.2","6.2","98.9%"
"20","Seth DeValve (FA)","4","5","41","10.3","18","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"21","Dallas Goedert (PHI)","4","5","39","9.8","16","0","0","0","0","0","0","1","5.9","5.9","94.3%"
"22","Greg Olsen (FA)","3","6","40","13.3","23","1","0","0","0","0","0","1","5.5","5.5","7.0%"
"23","Irv Smith Jr. (MIN)","4","6","33","8.3","21","1","0","0","0","0","0","1","5.3","5.3","48.3%"
"24","Ross Dwelley (SF)","4","4","29","7.3","11","0","0","0","0","0","0","1","4.9","4.9","0.1%"
"25","Benjamin Watson (FA)","4","5","28","7.0","18","0","0","0","0","0","0","1","4.8","4.8","2.8%"
"26","Demetrius Harris (FA)","3","4","25","8.3","12","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"27","Jordan Akins (NYG)","3","3","24","8.0","12","0","0","0","0","0","0","1","3.9","3.9","0.3%"
"28","Jimmy Graham (FA)","4","4","17","4.3","7","0","0","0","0","0","0","1","3.7","3.7","0.6%"
"29","Jonnu Smith (NE)","3","5","18","6.0","7","0","0","0","0","0","0","1","3.3","3.3","2.7%"
"30","Mark Andrews (BAL)","2","3","21","10.5","18","0","0","0","0","0","0","1","3.1","3.1","99.9%"
"31","Luke Willson (FA)","2","2","20","10.0","16","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"32","Rhett Ellison (FA)","2","5","17","8.5","9","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"33","Derek Carrier (FA)","0","0","0","0","0","0","0","1","27","0","0","1","2.7","2.7","0.0%"
"34","Eric Ebron (FA)","2","2","16","8.0","9","0","0","0","0","0","0","1","2.6","2.6","0.6%"
"35","Hayden Hurst (CIN)","2","2","15","7.5","8","0","0","0","0","0","0","1","2.5","2.5","11.1%"
"36","Dawson Knox (BUF)","2","2","14","7.0","8","0","0","0","0","0","0","1","2.4","2.4","90.2%"
"37","Ricky Seals-Jones (NYG)","2","2","12","6.0","7","0","0","0","0","0","0","1","2.2","2.2","0.8%"
"38","Jeremy Sprinkle (DAL)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"39","Logan Thomas (WAS)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","36.3%"
"40","Maxx Williams (ARI)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.2%"
"41","Tanner Hudson (SF)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"42","Antony Auclair (HOU)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"43","Mo Alie-Cox (IND)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","3.4%"
"44","Troy Fumagalli (SF)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"45","Charles Clay (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"46","Josh Oliver (BAL)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"47","Jesse James (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"48","Blake Bell (KC)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"49","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.3%"
"50","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.9%"
"51","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"52","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"56","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"57","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"59","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"65","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"68","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"70","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"75","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"76","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.6%"
"77","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"80","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"81","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.2%"
"82","Kaden Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"84","Brandon Dillon (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"86","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","96.4%"
"87","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"88","David Wells (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"90","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"91","Jordan Franks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
