"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Darren Waller (LV)","9","12","150","16.7","35","0","1","0","0","0","0","1","25.5","25.5","99.0%"
"2","Travis Kelce (KC)","8","12","68","8.5","13","0","1","0","0","0","0","1","18.8","18.8","99.9%"
"3","Noah Fant (SEA)","8","11","68","8.5","16","0","1","0","0","0","0","1","16.8","16.8","74.4%"
"4","Logan Thomas (WAS)","13","16","101","7.8","20","0","0","0","0","0","0","1","16.6","16.6","35.9%"
"5","Mark Andrews (BAL)","5","5","66","13.2","27","0","1","0","0","0","0","1","15.1","15.1","99.9%"
"6","Hunter Henry (NE)","5","7","65","13.0","19","0","1","0","0","0","0","1","15.0","15.0","82.1%"
"7","Tyler Higbee (LAR)","4","5","67","16.8","44","0","1","0","0","0","0","1","14.7","14.7","41.2%"
"8","Tyler Conklin (NYJ)","3","4","57","19.0","30","0","1","0","0","0","0","1","13.2","13.2","1.9%"
"9","Austin Hooper (TEN)","5","6","41","8.2","17","0","1","0","0","0","0","1","12.6","12.6","12.4%"
"10","Dawson Knox (BUF)","2","4","36","18.0","27","0","1","0","0","0","0","1","10.6","10.6","90.3%"
"11","Hayden Hurst (CIN)","4","5","21","5.3","12","0","1","0","0","0","0","1","10.1","10.1","11.2%"
"12","Robert Tonyan (GB)","3","3","18","6.0","10","0","1","0","0","0","0","1","9.3","9.3","33.9%"
"13","Jordan Reed (FA)","2","5","18","9.0","13","0","1","0","0","0","0","1","8.8","8.8","19.0%"
"14","Jacob Hollister (LV)","2","2","17","8.5","10","0","1","0","0","0","0","1","8.7","8.7","0.1%"
"15","Dalton Schultz (DAL)","2","2","14","7.0","12","0","1","0","0","0","0","1","8.4","8.4","96.5%"
"16","Zach Ertz (ARI)","2","7","69","34.5","42","0","0","0","0","0","0","1","7.9","7.9","92.1%"
"17","Jonnu Smith (NE)","5","5","52","10.4","19","0","0","0","0","0","0","1","7.7","7.7","2.7%"
"18","Jordan Akins (NYG)","5","6","50","10.0","20","0","0","0","0","0","0","1","7.5","7.5","0.2%"
"19","Cameron Brate (TB)","4","4","54","13.5","18","0","0","0","0","0","0","1","7.4","7.4","6.1%"
"20","Dan Arnold (JAC)","3","5","54","18.0","23","0","0","0","0","0","0","1","6.9","6.9","1.4%"
"21","Tyler Eifert (FA)","3","4","51","17.0","28","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"22","Evan Engram (JAC)","4","7","46","11.5","24","0","0","0","0","0","0","1","6.6","6.6","18.0%"
"23","Durham Smythe (MIA)","5","5","40","8.0","15","0","0","0","0","0","0","1","6.5","6.5","0.1%"
"24","Chris Herndon IV (FA)","3","4","48","16.0","22","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"25","Dallas Goedert (PHI)","4","8","39","9.8","16","0","0","0","0","0","0","1","5.9","5.9","94.3%"
"26","Irv Smith Jr. (MIN)","3","4","37","12.3","21","0","0","0","0","0","0","1","5.2","5.2","48.6%"
"27","Hunter Bryant (FA)","1","2","44","44.0","44","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"28","Maxx Williams (ARI)","1","1","42","42.0","42","0","0","0","0","0","0","1","4.7","4.7","0.2%"
"29","Ian Thomas (CAR)","3","4","29","9.7","15","0","0","0","0","0","0","1","4.4","4.4","0.2%"
"30","Rob Gronkowski (FA)","3","7","29","9.7","17","0","0","0","0","0","0","1","4.4","4.4","57.1%"
"31","Kahale Warring (FA)","2","2","32","16.0","23","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"32","Jared Cook (FA)","2","5","29","14.5","21","0","0","0","0","0","0","1","3.9","3.9","1.3%"
"33","Gerald Everett (LAC)","2","5","28","14.0","15","0","0","0","0","0","0","1","3.8","3.8","21.0%"
"34","Ross Dwelley (SF)","2","2","28","14.0","19","0","0","0","0","0","0","1","3.8","3.8","0.1%"
