"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mark Andrews (BAL)","5","6","58","11.6","21","0","2","0","0","0","0","1","20.3","20.3","99.9%"
"2","Dallas Goedert (PHI)","8","9","101","12.6","34","0","1","0","0","0","0","1","20.1","20.1","94.3%"
"3","Noah Fant (SEA)","5","6","81","16.2","31","0","1","0","0","0","0","1","16.6","16.6","74.4%"
"4","T.J. Hockenson (DET)","5","5","56","11.2","24","0","1","0","0","0","0","1","14.1","14.1","95.7%"
"5","Travis Kelce (KC)","6","6","50","8.3","15","0","1","0","0","0","0","1","14.0","14.0","99.9%"
"6","David Njoku (CLE)","3","3","50","16.7","28","0","1","0","0","0","0","1","12.5","12.5","51.4%"
"7","Logan Thomas (WAS)","4","8","37","9.3","19","0","1","0","0","0","0","1","11.7","11.7","35.9%"
"8","Jonnu Smith (NE)","4","7","36","9.0","22","0","1","0","0","0","0","1","11.6","11.6","2.7%"
"9","O.J. Howard (BUF)","4","6","36","9.0","15","0","1","0","0","0","0","1","11.6","11.6","2.5%"
"10","Jordan Akins (NYG)","2","2","39","19.5","20","0","1","0","0","0","0","1","10.9","10.9","0.2%"
"11","Jared Cook (FA)","5","7","80","16.0","46","0","0","0","0","0","0","1","10.5","10.5","1.3%"
"12","Greg Olsen (FA)","4","4","24","6.0","9","0","1","0","0","0","0","1","10.4","10.4","7.0%"
"13","Jimmy Graham (FA)","3","7","25","8.3","16","0","1","0","0","0","0","1","10.0","10.0","0.6%"
"14","Hunter Henry (NE)","5","8","73","14.6","33","0","0","0","0","0","0","1","9.8","9.8","82.1%"
"15","Zach Ertz (ARI)","3","7","18","6.0","7","0","1","0","0","0","0","1","9.3","9.3","92.1%"
"16","Darren Waller (LV)","6","8","45","7.5","8","0","0","0","0","0","0","1","7.5","7.5","99.0%"
"17","George Kittle (SF)","4","5","44","11.0","14","0","0","1","9","0","0","1","7.3","7.3","99.1%"
"18","MyCole Pruitt (FA)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.0%"
"19","C.J. Uzomah (NYJ)","4","5","45","11.3","19","0","0","0","0","0","0","1","6.5","6.5","4.0%"
"20","Jack Doyle (FA)","3","4","49","16.3","28","0","0","0","0","0","0","1","6.4","6.4","1.1%"
"21","Tyler Higbee (LAR)","3","4","40","13.3","21","0","0","0","0","0","0","1","5.5","5.5","41.2%"
"22","Hayden Hurst (CIN)","3","5","38","12.7","27","0","0","0","0","0","0","1","5.3","5.3","11.2%"
"23","Chris Herndon IV (FA)","6","7","37","6.2","18","0","0","0","0","0","1","1","4.7","4.7","0.0%"
"24","Mike Gesicki (MIA)","3","5","30","10.0","18","0","0","0","0","0","0","1","4.5","4.5","89.7%"
"25","Kyle Rudolph (FA)","2","2","28","14.0","22","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"26","Dawson Knox (BUF)","2","3","26","13.0","15","0","0","0","0","0","0","1","3.6","3.6","90.3%"
"27","Dan Arnold (JAC)","2","2","21","10.5","13","0","0","0","0","0","0","1","3.1","3.1","1.4%"
"28","Ryan Izzo (FA)","1","2","25","25.0","25","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"29","Mo Alie-Cox (IND)","2","2","20","10.0","13","0","0","0","0","0","0","1","3.0","3.0","3.4%"
"30","Darren Fells (FA)","2","2","19","9.5","12","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"31","Kaden Smith (FA)","2","2","17","8.5","12","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"32","Ian Thomas (CAR)","2","2","16","8.0","11","0","0","0","0","0","0","1","2.6","2.6","0.2%"
"33","Austin Hooper (TEN)","2","2","15","7.5","9","0","0","0","0","0","0","1","2.5","2.5","12.4%"
"34","Eric Ebron (FA)","1","2","18","18.0","18","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"35","Jordan Reed (FA)","2","2","12","6.0","10","0","0","0","0","0","0","1","2.2","2.2","19.0%"
"36","Rob Gronkowski (FA)","2","3","11","5.5","9","0","0","0","0","0","0","1","2.1","2.1","57.1%"
"37","Evan Engram (JAC)","2","7","9","4.5","5","0","0","0","0","0","0","1","1.9","1.9","18.0%"
"38","Will Dissly (SEA)","2","2","8","4.0","5","0","0","0","0","0","0","1","1.8","1.8","0.3%"
"39","Levine Toilolo (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"40","Josiah Deguara (GB)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.2%"
"41","Blake Jarwin (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","2.1%"
"42","Dalton Schultz (DAL)","1","4","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","96.5%"
"43","Irv Smith Jr. (MIN)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","48.6%"
"44","Anthony Firkser (ATL)","2","2","5","2.5","6","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"45","Virgil Green (FA)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"46","Jacob Hollister (LV)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"47","Tyler Eifert (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"48","Nick Boyle (BAL)","2","3","3","1.5","4","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"49","Gerald Everett (LAC)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","21.0%"
"50","Drew Sample (CIN)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.2%"
"51","Harrison Bryant (CLE)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.8%"
"52","Chris Manhertz (JAC)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"53","Vance McDonald (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"54","Bruce Miller (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"55","Jason Witten (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"56","Jake Butt (FA)","1","2","0","0.0","0","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"57","James O'Shaughnessy (CHI)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.5","0.5","0.2%"
"58","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"62","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"63","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"67","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"73","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"75","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"78","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"80","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"82","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Cole Kmet (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","54.4%"
"84","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"85","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Nick Keizer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Jaeden Graham (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"90","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6%"
"91","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"92","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"93","Brandon Dillon (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"95","Jesper Horsted (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Josh Oliver (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"98","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Troy Fumagalli (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","David Wells (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Marcus Baugh (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"103","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"104","Jordan Franks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Tanner Hudson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Tyree Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"109","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Ian Bunting (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Parker Hesse (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"114","Jared Pinkney (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"116","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"118","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"119","Chase Allen (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"122","Matt Sokol (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Alize Mack (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Jace Sternberger (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"125","Kahale Warring (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Stephen Carlson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"131","Donald Parham Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"132","Austin Allen (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Michael Jacobson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Mark Vital Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Brayden Lenius (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"137","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"138","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"139","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"140","Jeremiah Hall (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Derrick Deese Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Chigoziem Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"143","Nikola Kalinic (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"145","John FitzPatrick (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"148","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"149","Cade Otton (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"150","Jack Stoll (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"151","Sammis Reyes (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"153","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Briley Moore (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Noah Grey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Nick Ralston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Hunter Kampmoyer (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Zach Davidson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","John Raine (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"165","Justin Rigg (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Cade Brewer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Kehinde Oginni Hassan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Roger Carter (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Jamal Pettigrew (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Dylan Parham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Rodney Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Andre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Zaire Mitchell-Paden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Grayson Gunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Noaln Givan (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Ben Beise (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jared Scott (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Tucker Fisk (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","JJ Howland (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Naz Bohannon (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Leroy Watson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"186","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Lucas Krull (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Armani Rogers (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
