"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","George Kittle (SF)","15","15","183","12.2","38","0","1","1","8","0","0","1","32.6","32.6","99.1%"
"2","Robert Tonyan (GB)","6","6","98","16.3","27","0","3","0","0","0","0","1","30.8","30.8","33.9%"
"3","Mark Andrews (BAL)","3","3","57","19.0","25","0","2","0","0","0","0","1","19.2","19.2","99.9%"
"4","Dalton Schultz (DAL)","4","8","72","18.0","26","0","1","0","0","0","0","1","15.2","15.2","96.5%"
"5","O.J. Howard (BUF)","3","6","50","16.7","28","0","1","0","0","0","0","1","12.5","12.5","2.5%"
"6","Austin Hooper (TEN)","5","7","34","6.8","12","0","1","0","0","0","0","1","11.9","11.9","12.4%"
"7","Darren Waller (LV)","9","11","88","9.8","22","0","0","0","0","0","1","1","11.3","11.3","99.0%"
"8","T.J. Hockenson (DET)","2","4","9","4.5","8","0","1","0","0","0","0","1","9.9","9.9","95.7%"
"9","Jason Witten (FA)","2","2","18","9.0","15","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"10","Travis Kelce (KC)","3","7","70","23.3","45","0","0","0","0","0","0","1","8.5","8.5","99.9%"
"11","Donald Parham Jr. (LAC)","1","1","19","19.0","19","0","1","0","0","0","0","1","8.4","8.4","1.3%"
"12","Mo Alie-Cox (IND)","1","2","13","13.0","13","0","1","0","0","0","0","1","7.8","7.8","3.4%"
"13","Ian Thomas (CAR)","2","5","5","2.5","3","0","1","0","0","0","0","1","7.5","7.5","0.2%"
"14","Hayden Hurst (CIN)","4","6","51","12.8","18","0","0","0","0","0","0","1","7.1","7.1","11.2%"
"15","Jordan Thomas (FA)","1","1","3","3.0","3","0","1","0","0","0","0","1","6.8","6.8","0.0%"
"16","Cameron Brate (TB)","1","1","3","3.0","3","0","1","0","0","0","0","1","6.8","6.8","6.1%"
"17","Evan Engram (JAC)","6","10","35","5.8","12","0","0","0","0","0","0","1","6.5","6.5","18.0%"
"18","Drew Sample (CIN)","3","5","47","15.7","23","0","0","0","0","0","0","1","6.2","6.2","0.2%"
"19","Jordan Akins (NYG)","3","3","46","15.3","26","0","0","0","0","0","0","1","6.1","6.1","0.2%"
"20","Noah Fant (SEA)","5","6","35","7.0","11","0","0","0","0","0","0","1","6.0","6.0","74.4%"
"21","Greg Olsen (FA)","5","7","35","7.0","11","0","0","0","0","0","0","1","6.0","6.0","7.0%"
"22","Dan Arnold (JAC)","4","4","39","9.8","25","0","0","0","0","0","0","1","5.9","5.9","1.4%"
"23","Harrison Bryant (CLE)","4","4","37","9.3","16","0","0","0","0","0","0","1","5.7","5.7","0.8%"
"24","Gerald Everett (LAC)","1","1","10","10.0","10","0","0","1","2","1","1","1","5.7","5.7","21.0%"
"25","Jimmy Graham (FA)","4","5","33","8.3","11","0","0","0","0","0","0","1","5.3","5.3","0.6%"
"26","Richard Rodgers (PHI)","3","4","35","11.7","23","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"27","Zach Ertz (ARI)","4","5","9","2.3","8","0","0","0","0","0","0","1","4.9","4.9","92.1%"
"28","Hunter Henry (NE)","2","4","39","19.5","29","0","0","0","0","0","0","1","4.9","4.9","82.1%"
"29","Durham Smythe (MIA)","2","2","30","15.0","18","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"30","Kyle Rudolph (FA)","2","2","27","13.5","19","0","0","0","0","0","0","1","3.7","3.7","0.1%"
"31","Jesse James (FA)","1","2","31","31.0","31","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"32","Tyler Higbee (LAR)","3","4","20","6.7","8","0","0","0","0","0","0","1","3.5","3.5","41.2%"
"33","Blake Bell (KC)","2","2","24","12.0","12","0","0","0","0","0","0","1","3.4","3.4","0.1%"
"34","Rob Gronkowski (FA)","1","3","29","29.0","29","0","0","0","0","0","0","1","3.4","3.4","57.1%"
