"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Dallas Goedert (PHI)","7","10","75","10.7","27","0","1","0","0","0","0","1","17.0","17.0","94.3%"
"2","Robert Tonyan (GB)","5","5","67","13.4","39","0","1","0","0","0","0","1","15.2","15.2","33.9%"
"3","Evan Engram (JAC)","6","9","129","21.5","53","0","0","0","0","0","1","1","13.9","13.9","18.0%"
"4","Rob Gronkowski (FA)","6","7","106","17.7","48","0","0","0","0","0","0","1","13.6","13.6","57.1%"
"5","Richard Rodgers (PHI)","3","6","53","17.7","33","0","1","0","0","0","0","1","12.8","12.8","0.0%"
"6","Travis Kelce (KC)","8","8","82","10.3","20","0","0","0","0","0","0","1","12.2","12.2","99.9%"
"7","Trey Burton (FA)","3","6","42","14.0","19","0","1","0","0","0","0","1","11.7","11.7","0.0%"
"8","Logan Thomas (WAS)","4","4","20","5.0","6","0","1","1","3","0","0","1","11.4","11.4","35.9%"
"9","T.J. Hockenson (DET)","5","8","89","17.8","51","0","0","0","0","0","0","1","11.4","11.4","95.7%"
"10","Mike Gesicki (MIA)","2","5","35","17.5","22","0","1","0","0","0","0","1","10.5","10.5","89.7%"
"11","Kyle Rudolph (FA)","7","8","68","9.7","25","0","0","0","0","0","0","1","10.3","10.3","0.1%"
"12","Hunter Henry (NE)","7","10","67","9.6","15","0","0","0","0","0","0","1","10.2","10.2","82.1%"
"13","Tyler Eifert (FA)","3","4","16","5.3","8","0","1","0","0","0","0","1","9.1","9.1","0.0%"
"14","Eric Ebron (FA)","7","11","54","7.7","27","0","0","0","0","0","0","1","8.9","8.9","0.6%"
"15","Marcedes Lewis (GB)","2","4","16","8.0","11","0","1","0","0","0","0","1","8.6","8.6","0.1%"
"16","Austin Hooper (TEN)","2","2","13","6.5","9","0","1","0","0","0","0","1","8.3","8.3","12.4%"
"17","Adam Shaheen (MIA)","1","2","7","7.0","7","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"18","Hayden Hurst (CIN)","4","8","48","12.0","14","0","0","0","0","0","0","1","6.8","6.8","11.2%"
"19","Dawson Knox (BUF)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.7","6.7","90.3%"
"20","Cameron Brate (TB)","4","6","34","8.5","14","0","0","0","0","0","0","1","5.4","5.4","6.1%"
"21","Dalton Schultz (DAL)","5","5","24","4.8","7","0","0","0","0","0","0","1","4.9","4.9","96.5%"
"22","Jimmy Graham (FA)","3","4","32","10.7","16","0","0","0","0","0","0","1","4.7","4.7","0.6%"
"23","Geoff Swaim (TEN)","3","3","30","10.0","12","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"24","Darren Waller (LV)","4","7","23","5.8","11","0","0","0","0","0","0","1","4.3","4.3","99.0%"
"25","Drew Sample (CIN)","4","5","40","10.0","16","0","0","0","0","0","1","1","4.0","4.0","0.2%"
"26","Durham Smythe (MIA)","3","3","19","6.3","12","0","0","0","0","0","0","1","3.4","3.4","0.1%"
"27","Mo Alie-Cox (IND)","2","2","19","9.5","11","0","0","0","0","0","0","1","2.9","2.9","3.4%"
"28","Jordan Reed (FA)","2","6","18","9.0","12","0","0","0","0","0","0","1","2.8","2.8","19.0%"
"29","James O'Shaughnessy (CHI)","2","4","17","8.5","10","0","0","0","0","0","0","1","2.7","2.7","0.2%"
"30","Gerald Everett (LAC)","2","2","16","8.0","10","0","0","0","0","0","0","1","2.6","2.6","21.0%"
"31","Dan Arnold (JAC)","1","3","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","1.4%"
"32","Jacob Hollister (LV)","2","5","11","5.5","8","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"33","Maxx Williams (ARI)","2","2","10","5.0","6","0","0","0","0","0","0","1","2.0","2.0","0.2%"
"34","Noah Fant (SEA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","74.4%"
"35","Stephen Carlson (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"36","Jaeden Graham (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"37","Chris Manhertz (JAC)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
