"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jimmy Graham (FA)","4","5","69","17.3","30","0","2","0","0","0","0","1","20.9","20.9","0.6%"
"2","Irv Smith Jr. (MIN)","6","9","53","8.8","14","0","2","0","0","0","0","1","20.3","20.3","48.6%"
"3","Travis Kelce (KC)","7","13","98","14.0","29","0","1","0","0","0","0","1","19.3","19.3","99.9%"
"4","Rob Gronkowski (FA)","2","2","58","29.0","33","0","2","0","0","0","0","1","18.8","18.8","57.1%"
"5","Darren Waller (LV)","5","6","112","22.4","33","0","0","0","0","0","0","1","13.7","13.7","99.0%"
"6","Hayden Hurst (CIN)","5","6","47","9.4","17","0","1","0","0","0","0","1","13.2","13.2","11.2%"
"7","Eric Ebron (FA)","5","7","47","9.4","11","0","1","0","0","0","0","1","13.2","13.2","0.6%"
"8","Chris Herndon IV (FA)","4","4","34","8.5","11","0","1","0","0","0","0","1","11.4","11.4","0.0%"
"9","George Kittle (SF)","4","5","92","23.0","27","0","0","0","0","0","0","1","11.2","11.2","99.1%"
"10","Austin Hooper (TEN)","7","15","71","10.1","28","0","0","0","0","0","0","1","10.6","10.6","12.4%"
"11","Mark Andrews (BAL)","6","10","76","12.7","25","0","0","0","0","0","0","1","10.6","10.6","99.9%"
"12","Evan Engram (JAC)","7","10","65","9.3","15","0","0","1","5","0","0","1","10.5","10.5","18.0%"
"13","Jonnu Smith (NE)","3","7","30","10.0","12","0","1","0","0","0","0","1","10.5","10.5","2.7%"
"14","Lee Smith (FA)","2","2","31","15.5","27","0","1","0","0","0","0","1","10.1","10.1","0.0%"
"15","Logan Thomas (WAS)","7","12","63","9.0","19","0","0","1","0","0","0","1","9.8","9.8","35.9%"
"16","Jared Cook (FA)","3","4","82","27.3","44","0","0","0","0","0","0","1","9.7","9.7","1.3%"
"17","Noah Fant (SEA)","6","9","65","10.8","19","0","0","0","0","0","0","1","9.5","9.5","74.4%"
"18","Darren Fells (FA)","1","2","22","22.0","22","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"19","Jacob Hollister (LV)","2","6","17","8.5","13","0","1","0","0","0","0","1","8.7","8.7","0.1%"
"20","Mike Gesicki (MIA)","4","7","54","13.5","31","0","0","0","0","0","0","1","7.4","7.4","89.7%"
"21","Drew Sample (CIN)","1","1","8","8.0","8","0","1","0","0","0","0","1","7.3","7.3","0.2%"
"22","Jack Doyle (FA)","4","6","50","12.5","18","0","0","0","0","0","0","1","7.0","7.0","1.1%"
"23","Stephen Anderson (ARI)","4","6","48","12.0","23","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"24","Dawson Knox (BUF)","3","4","51","17.0","24","0","0","0","0","0","0","1","6.6","6.6","90.3%"
"25","Jordan Akins (NYG)","4","4","39","9.8","15","0","0","0","0","0","0","1","5.9","5.9","0.2%"
"26","Donald Parham Jr. (LAC)","2","3","47","23.5","26","0","0","0","0","0","0","1","5.7","5.7","1.3%"
"27","Adam Trautman (NO)","2","2","45","22.5","41","0","0","0","0","0","0","1","5.5","5.5","2.1%"
"28","Dallas Goedert (PHI)","3","3","38","12.7","23","0","0","0","0","0","0","1","5.3","5.3","94.3%"
"29","Harrison Bryant (CLE)","3","7","37","12.3","14","0","0","0","0","0","0","1","5.2","5.2","0.8%"
"30","Tyler Conklin (NYJ)","4","6","31","7.8","9","0","0","0","0","0","0","1","5.1","5.1","1.9%"
"31","Tyler Higbee (LAR)","3","6","34","11.3","22","0","0","0","0","0","0","1","4.9","4.9","41.2%"
"32","Zach Ertz (ARI)","3","7","33","11.0","17","0","0","0","0","0","0","1","4.8","4.8","92.1%"
"33","David Njoku (CLE)","4","4","26","6.5","11","0","0","0","0","0","0","1","4.6","4.6","51.4%"
"34","T.J. Hockenson (DET)","4","6","23","5.8","7","0","0","0","0","0","0","1","4.3","4.3","95.7%"
"35","Cameron Brate (TB)","2","2","27","13.5","16","0","0","0","0","0","0","1","3.7","3.7","6.1%"
"36","Dalton Schultz (DAL)","3","4","21","7.0","16","0","0","0","0","0","0","1","3.6","3.6","96.5%"
"37","Pharaoh Brown (HOU)","1","1","29","29.0","29","0","0","0","0","0","0","1","3.4","3.4","0.1%"
"38","Trey Burton (FA)","3","4","18","6.0","11","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"39","Will Dissly (SEA)","3","3","17","5.7","7","0","0","0","0","0","0","1","3.2","3.2","0.3%"
"40","James O'Shaughnessy (CHI)","2","3","18","9.0","14","0","0","0","0","0","0","1","2.8","2.8","0.2%"
"41","Tyler Eifert (FA)","2","5","17","8.5","9","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"42","Tanner Hudson (SF)","1","1","20","20.0","20","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"43","Mo Alie-Cox (IND)","1","1","20","20.0","20","0","0","0","0","0","0","1","2.5","2.5","3.4%"
"44","Cole Kmet (CHI)","2","6","18","9.0","10","0","0","1","-3","0","0","1","2.5","2.5","54.4%"
"45","Gerald Everett (LAC)","2","3","13","6.5","9","0","0","0","0","0","0","1","2.3","2.3","21.0%"
"46","Robert Tonyan (GB)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","33.9%"
"47","Jason Witten (FA)","2","5","12","6.0","10","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"48","Dan Arnold (JAC)","3","5","25","8.3","11","0","0","0","0","0","1","1","2.0","2.0","1.4%"
"49","Greg Olsen (FA)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.0","2.0","7.0%"
"50","Daniel Brown (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"51","Dominique Dafney (GB)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"52","Deon Yelder (ARI)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Anthony Firkser (ATL)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.6%"
"54","Durham Smythe (MIA)","2","2","6","3.0","5","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"55","Luke Stocker (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"56","Darrell Daniels (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"57","Blake Bell (KC)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"58","Vance McDonald (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"59","Adam Shaheen (MIA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"60","Kahale Warring (FA)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"61","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"64","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"65","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"68","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"69","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"72","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"77","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"83","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Juwan Johnson (NO)","1","1","19","19.0","19","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"87","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Nick Keizer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Jaeden Graham (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
