"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Anthony Firkser (ATL)","8","9","113","14.1","45","0","1","0","0","0","0","1","21.3","21.3","0.6%"
"2","George Kittle (SF)","7","10","109","15.6","44","0","1","0","0","0","0","1","20.4","20.4","99.1%"
"3","Trey Burton (FA)","4","5","58","14.5","20","0","1","1","1","1","0","1","19.9","19.9","0.0%"
"4","Travis Kelce (KC)","5","7","65","13.0","20","0","2","0","0","0","1","1","19.0","19.0","99.9%"
"5","Darren Fells (FA)","6","7","85","14.2","35","0","1","0","0","0","0","1","17.5","17.5","0.0%"
"6","Rob Gronkowski (FA)","5","8","78","15.6","31","0","1","0","0","0","0","1","16.3","16.3","57.1%"
"7","Hayden Hurst (CIN)","4","4","57","14.3","35","0","1","0","0","0","0","1","13.7","13.7","11.2%"
"8","Adam Shaheen (MIA)","3","3","51","17.0","43","0","1","0","0","0","0","1","12.6","12.6","0.0%"
"9","Logan Thomas (WAS)","3","4","42","14.0","29","0","1","0","0","0","0","1","11.7","11.7","35.9%"
"10","Nick Boyle (BAL)","3","3","33","11.0","17","0","1","0","0","0","0","1","10.8","10.8","0.1%"
"11","Irv Smith Jr. (MIN)","4","5","55","13.8","36","0","0","0","0","0","0","1","9.5","9.5","48.6%"
"12","Cole Kmet (CHI)","2","2","20","10.0","11","0","1","0","0","0","0","1","9.0","9.0","54.4%"
"13","T.J. Hockenson (DET)","2","5","17","8.5","16","0","1","0","0","0","0","1","8.7","8.7","95.7%"
"14","Jack Doyle (FA)","3","3","29","9.7","17","0","1","0","0","0","1","1","8.4","8.4","1.1%"
"15","Austin Hooper (TEN)","5","6","52","10.4","36","0","0","0","0","0","0","1","7.7","7.7","12.4%"
"16","Tyler Higbee (LAR)","3","4","56","18.7","31","0","0","0","0","0","0","1","7.1","7.1","41.2%"
"17","Durham Smythe (MIA)","1","2","4","4.0","4","0","1","0","0","0","0","1","6.9","6.9","0.1%"
"18","Jason Croom (FA)","1","1","3","3.0","3","0","1","0","0","0","0","1","6.8","6.8","0.0%"
"19","Kyle Rudolph (FA)","3","4","47","15.7","19","0","0","0","0","0","0","1","6.2","6.2","0.1%"
"20","Jimmy Graham (FA)","5","8","34","6.8","10","0","0","0","0","0","0","1","5.9","5.9","0.6%"
"21","Dalton Schultz (DAL)","4","5","35","8.8","13","0","0","0","0","0","0","1","5.5","5.5","96.5%"
"22","Albert Okwuegbunam (DEN)","2","6","45","22.5","27","0","0","0","0","0","0","1","5.5","5.5","46.6%"
"23","Zach Ertz (ARI)","4","10","33","8.3","11","0","0","0","0","0","0","1","5.3","5.3","92.1%"
"24","Richard Rodgers (PHI)","3","3","31","10.3","16","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"25","Gerald Everett (LAC)","3","4","27","9.0","17","0","0","0","0","0","0","1","4.2","4.2","21.0%"
"26","Robert Tonyan (GB)","3","4","25","8.3","11","0","0","0","0","0","0","1","4.0","4.0","33.9%"
"27","Evan Engram (JAC)","2","3","30","15.0","21","0","0","0","0","0","0","1","4.0","4.0","18.0%"
"28","Pharaoh Brown (HOU)","2","2","28","14.0","22","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"29","Ryan Izzo (FA)","3","3","38","12.7","16","0","0","0","0","0","1","1","3.3","3.3","0.0%"
"30","Mark Andrews (BAL)","2","4","21","10.5","11","0","0","0","0","0","0","1","3.1","3.1","99.9%"
"31","Kaden Smith (FA)","3","3","15","5.0","9","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"32","Ryan Griffin (CHI)","2","3","17","8.5","9","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"33","Geoff Swaim (TEN)","2","3","10","5.0","8","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"34","Eric Ebron (FA)","2","4","9","4.5","7","0","0","0","0","0","0","1","1.9","1.9","0.6%"
"35","Jonnu Smith (NE)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","2.7%"
"36","Harrison Bryant (CLE)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.8%"
"37","Ian Thomas (CAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.2%"
"38","David Njoku (CLE)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","51.4%"
"39","Tyler Kroft (SF)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"40","Nick Vannett (NO)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"41","Chris Manhertz (JAC)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"42","Cameron Brate (TB)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","6.1%"
"43","Jesse James (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"44","Nick Keizer (FA)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"45","Darrell Daniels (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"46","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"47","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"50","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"52","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.0%"
"53","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"56","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"57","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"58","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"60","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"65","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"69","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Tyler Davis (GB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"71","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
