"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","8","10","127","15.9","22","0","1","0","0","0","0","1","22.9","22.9","99.9%"
"2","Darren Waller (LV)","7","7","88","12.6","26","0","1","0","0","0","0","1","18.3","18.3","99.0%"
"3","Mark Andrews (BAL)","5","7","96","19.2","31","0","1","0","0","0","0","1","18.1","18.1","99.9%"
"4","Dallas Goedert (PHI)","5","6","77","15.4","32","0","1","0","0","0","0","1","16.2","16.2","94.3%"
"5","Robert Tonyan (GB)","5","5","44","8.8","25","0","1","0","0","0","0","1","12.9","12.9","33.9%"
"6","Hunter Henry (NE)","4","7","48","12.0","22","0","1","0","0","0","0","1","12.8","12.8","82.1%"
"7","Richard Rodgers (PHI)","2","2","48","24.0","29","0","1","0","0","0","0","1","11.8","11.8","0.0%"
"8","Eric Ebron (FA)","4","7","36","9.0","20","0","1","0","0","0","0","1","11.6","11.6","0.6%"
"9","Jordan Akins (NYG)","5","6","83","16.6","25","0","0","0","0","0","0","1","10.8","10.8","0.2%"
"10","Dalton Schultz (DAL)","4","6","25","6.3","10","0","1","0","0","0","0","1","10.5","10.5","96.5%"
"11","Chris Herndon IV (FA)","2","3","32","16.0","26","0","1","0","0","0","0","1","10.2","10.2","0.0%"
"12","Jonnu Smith (NE)","4","6","20","5.0","8","0","1","0","0","0","0","1","10.0","10.0","2.7%"
"13","Trey Burton (FA)","2","5","25","12.5","17","0","1","0","0","0","0","1","9.5","9.5","0.0%"
"14","T.J. Hockenson (DET)","4","7","68","17.0","35","0","0","0","0","0","0","1","8.8","8.8","95.7%"
"15","Noah Fant (SEA)","4","5","55","13.8","29","0","0","0","0","0","0","1","7.5","7.5","74.4%"
"16","Jack Doyle (FA)","1","2","6","6.0","6","0","1","0","0","0","0","1","7.1","7.1","1.1%"
"17","Ryan Izzo (FA)","2","3","59","29.5","50","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"18","Dan Arnold (JAC)","1","2","4","4.0","4","0","1","0","0","0","0","1","6.9","6.9","1.4%"
"19","Jason Witten (FA)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.0%"
"20","Mike Gesicki (MIA)","4","5","43","10.8","25","0","0","0","0","0","0","1","6.3","6.3","89.7%"
"21","Anthony Firkser (ATL)","4","5","33","8.3","12","0","0","0","0","0","0","1","5.3","5.3","0.6%"
"22","Austin Hooper (TEN)","3","5","33","11.0","21","0","0","0","0","0","0","1","4.8","4.8","12.4%"
"23","Gerald Everett (LAC)","4","5","27","6.8","18","0","0","0","0","0","0","1","4.7","4.7","21.0%"
"24","Kyle Rudolph (FA)","3","3","28","9.3","12","0","0","0","0","0","0","1","4.3","4.3","0.1%"
"25","Tyler Eifert (FA)","2","5","32","16.0","17","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"26","Tyler Higbee (LAR)","4","4","19","4.8","7","0","0","1","1","0","0","1","4.0","4.0","41.2%"
"27","Drew Sample (CIN)","2","4","29","14.5","18","0","0","0","0","0","0","1","3.9","3.9","0.2%"
"28","Maxx Williams (ARI)","2","2","29","14.5","25","0","0","0","0","0","0","1","3.9","3.9","0.2%"
"29","Darren Fells (FA)","2","2","29","14.5","16","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"30","Cameron Brate (TB)","3","4","23","7.7","9","0","0","0","0","0","0","1","3.8","3.8","6.1%"
"31","Jace Sternberger (PIT)","3","3","23","7.7","12","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"32","Rob Gronkowski (FA)","2","6","25","12.5","16","0","0","0","0","0","0","1","3.5","3.5","57.1%"
"33","Nick Vannett (NO)","2","2","24","12.0","15","0","0","0","0","0","0","1","3.4","3.4","0.1%"
"34","Irv Smith Jr. (MIN)","2","2","23","11.5","12","0","0","0","0","0","0","1","3.3","3.3","48.6%"
"35","Pharaoh Brown (HOU)","2","3","22","11.0","18","0","0","0","0","0","0","1","3.2","3.2","0.1%"
"36","Greg Olsen (FA)","2","2","20","10.0","10","0","0","0","0","0","0","1","3.0","3.0","7.0%"
"37","Jacob Hollister (LV)","2","3","14","7.0","9","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"38","Adam Trautman (NO)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","2.1%"
"39","Derek Carrier (FA)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"40","Logan Thomas (WAS)","2","5","6","3.0","6","0","0","1","2","0","0","1","1.8","1.8","35.9%"
"41","Blake Bell (KC)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"42","Will Dissly (SEA)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"43","Ben Ellefson (MIN)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"44","Geoff Swaim (TEN)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"45","Marcedes Lewis (GB)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"46","Jared Cook (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","1.3%"
"47","Nick Keizer (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"48","Jesse James (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"49","Eric Saubert (DEN)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"50","Mo Alie-Cox (IND)","2","3","16","8.0","8","0","0","0","0","0","1","1","0.6","0.6","3.4%"
"51","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"52","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"55","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"56","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"58","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"59","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"61","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"70","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"72","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"77","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"78","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"80","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Jaeden Graham (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"83","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6%"
"84","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"85","Foster Moreau (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"86","Brandon Dillon (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","Josh Oliver (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Troy Fumagalli (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Hayden Hurst (CIN)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.2%"
"91","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"92","Jordan Thomas (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","David Wells (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Durham Smythe (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"95","Tanner Hudson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"97","Jordan Franks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Jesper Horsted (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Ian Bunting (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Parker Hesse (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.4%"
"106","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"107","Jared Pinkney (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"111","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"112","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"113","Chase Allen (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Matt Sokol (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
