"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Cooper Kupp (LAR)","9","13","136","15.1","42","0","2","1","1","0","0","1","30.2","30.2","100.0%"
"2","Tyreek Hill (MIA)","12","13","148","12.3","40","0","1","0","0","0","0","1","26.8","26.8","99.9%"
"3","Brandin Cooks (HOU)","7","10","102","14.6","43","0","2","0","0","0","0","1","25.7","25.7","94.1%"
"4","Gabriel Davis (BUF)","5","7","85","17.0","28","0","2","0","0","0","0","1","23.0","23.0","91.3%"
"5","Christian Kirk (JAC)","9","12","94","10.4","26","0","1","0","0","0","0","1","19.9","19.9","78.1%"
"6","Amon-Ra St. Brown (DET)","8","11","90","11.3","37","0","1","1","5","0","0","1","19.5","19.5","94.6%"
"7","Russell Gage (TB)","8","12","91","11.4","21","0","1","0","0","0","0","1","19.1","19.1","83.9%"
"8","Marquez Valdes-Scantling (KC)","5","7","98","19.6","31","0","1","0","0","0","0","1","18.3","18.3","56.8%"
"9","Tyler Boyd (CIN)","5","6","96","19.2","56","0","1","0","0","0","0","1","18.1","18.1","52.0%"
"10","Deebo Samuel (SF)","4","5","60","15.0","30","0","0","6","29","1","0","1","16.9","16.9","99.9%"
"11","Keenan Allen (LAC)","6","10","78","13.0","29","0","1","0","0","0","0","1","16.8","16.8","99.7%"
"12","Josh Reynolds (DET)","6","6","68","11.3","22","0","1","0","0","0","0","1","15.8","15.8","1.3%"
"13","DeVante Parker (NE)","4","8","68","17.0","37","0","1","0","0","0","0","1","14.8","14.8","35.6%"
"14","Marquez Callaway (NO)","6","9","112","18.7","40","0","0","0","0","0","0","1","14.2","14.2","2.5%"
"15","Davante Adams (LV)","6","7","44","7.3","16","0","1","0","0","0","0","1","13.4","13.4","99.9%"
"16","Justin Jefferson (MIN)","4","10","47","11.8","18","0","1","0","0","0","0","1","12.7","12.7","99.9%"
"17","Tim Patrick (DEN)","3","5","42","14.0","25","0","1","0","0","0","0","1","11.7","11.7","28.2%"
"18","Stefon Diggs (BUF)","4","7","35","8.8","11","0","1","0","0","0","0","1","11.5","11.5","99.9%"
"19","Jauan Jennings (SF)","3","6","28","9.3","15","0","1","0","0","0","0","1","10.3","10.3","1.0%"
"20","Braxton Berrios (NYJ)","1","1","26","26.0","4","0","0","2","10","1","0","1","10.1","10.1","4.8%"
"21","Greg Ward (PHI)","2","3","28","14.0","19","0","1","0","0","0","0","1","9.8","9.8","0.1%"
"22","DJ Moore (CAR)","6","11","48","8.0","16","0","0","0","0","0","0","1","9.8","9.8","97.7%"
"23","Zay Jones (JAC)","6","9","67","11.2","16","0","0","0","0","0","0","1","9.7","9.7","1.4%"
"24","Marquise Brown (ARI)","10","14","43","4.3","7","0","0","0","0","0","0","1","9.3","9.3","94.2%"
"25","Darnell Mooney (CHI)","5","7","63","12.6","27","0","0","1","3","0","0","1","9.1","9.1","92.3%"
"26","Laquon Treadwell (JAC)","6","9","57","9.5","21","0","0","0","0","0","0","1","8.7","8.7","0.6%"
"27","A.J. Green (ARI)","4","8","64","16.0","27","0","0","0","0","0","0","1","8.4","8.4","7.0%"
"28","Bryan Edwards (ATL)","3","4","8","2.7","8","0","1","0","0","0","0","1","8.3","8.3","2.7%"
"29","Jakobi Meyers (NE)","6","12","44","7.3","10","0","0","1","9","0","0","1","8.3","8.3","65.2%"
"30","DK Metcalf (SEA)","6","12","52","8.7","12","0","0","0","0","0","0","1","8.2","8.2","97.4%"
"31","CeeDee Lamb (DAL)","6","9","50","8.3","16","0","0","0","0","0","0","1","8.0","8.0","99.8%"
"32","Jalen Guyton (LAC)","2","2","10","5.0","6","0","1","0","0","0","0","1","8.0","8.0","1.3%"
