"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Justin Jefferson (MIN)","11","14","182","16.5","48","0","1","1","4","0","0","1","30.1","30.1","99.9%"
"2","Diontae Johnson (PIT)","8","11","105","13.1","29","0","2","0","0","0","0","1","26.5","26.5","97.8%"
"3","Tee Higgins (CIN)","9","14","138","15.3","29","0","1","0","0","0","0","1","24.3","24.3","98.9%"
"4","Cooper Kupp (LAR)","8","10","129","16.1","43","0","1","0","0","0","0","1","22.9","22.9","100.0%"
"5","Chris Godwin (TB)","15","17","143","9.5","36","0","0","1","9","0","0","1","22.7","22.7","94.2%"
"6","Keenan Allen (LAC)","5","8","34","6.8","10","0","2","0","0","0","0","1","19.9","19.9","99.7%"
"7","Amon-Ra St. Brown (DET)","10","12","86","8.6","14","0","1","1","2","0","0","1","19.8","19.8","94.6%"
"8","Deonte Harris (NO)","4","8","96","24.0","70","0","1","1","3","0","0","1","17.9","17.9","1.7%"
"9","Elijah Moore (NYJ)","6","12","77","12.8","29","0","1","1","9","0","0","1","17.6","17.6","90.1%"
"10","Jalen Guyton (LAC)","4","4","90","22.5","44","0","1","1","-1","0","0","1","16.9","16.9","1.3%"
"11","Russell Gage (TB)","11","12","130","11.8","19","0","0","0","0","0","1","1","16.5","16.5","83.9%"
"12","Tyler Lockett (SEA)","7","8","68","9.7","16","0","1","0","0","0","0","1","16.3","16.3","91.6%"
"13","CeeDee Lamb (DAL)","7","13","89","12.7","25","0","0","1","33","0","0","1","15.7","15.7","99.8%"
"14","Jakeem Grant Sr. (CLE)","5","7","62","12.4","34","0","1","0","0","0","0","1","14.7","14.7","0.6%"
"15","Hunter Renfrow (LV)","9","10","102","11.3","28","0","0","0","0","0","0","1","14.7","14.7","92.1%"
"16","Michael Pittman Jr. (IND)","6","8","77","12.8","17","0","0","2","33","0","0","1","14.0","14.0","98.4%"
"17","Jaylen Waddle (MIA)","9","11","90","10.0","25","0","0","0","0","0","0","1","13.5","13.5","99.1%"
"18","Mike Williams (LAC)","5","7","110","22.0","47","0","0","0","0","0","0","1","13.5","13.5","96.0%"
"19","Mike Evans (TB)","7","10","99","14.1","36","0","0","0","0","0","0","1","13.4","13.4","99.8%"
"20","Van Jefferson (LAR)","6","8","41","6.8","19","0","1","0","0","0","0","1","13.1","13.1","21.1%"
"21","K.J. Osborn (MIN)","4","7","47","11.8","21","0","1","0","0","0","0","1","12.7","12.7","7.3%"
"22","Michael Gallup (DAL)","5","9","36","7.2","17","0","1","0","0","0","0","1","12.1","12.1","62.4%"
"23","Sammy Watkins (GB)","4","6","39","9.8","15","0","1","0","0","0","0","1","11.9","11.9","7.6%"
"24","Lil'Jordan Humphrey (NE)","2","2","49","24.5","25","0","1","0","0","0","0","1","11.9","11.9","0.1%"
"25","Dee Eskridge (SEA)","3","3","35","11.7","17","0","1","0","0","0","0","1","11.0","11.0","1.1%"
"26","Tyler Boyd (CIN)","5","7","85","17.0","32","0","0","0","0","0","0","1","11.0","11.0","52.0%"
"27","DeAndre Hopkins (ARI)","2","2","32","16.0","20","0","1","0","0","0","0","1","10.2","10.2","91.3%"
"28","Gabriel Davis (BUF)","2","4","30","15.0","16","0","1","0","0","0","0","1","10.0","10.0","91.3%"
"29","Odell Beckham Jr. (FA)","2","5","28","14.0","27","0","1","0","0","0","0","1","9.8","9.8","34.2%"
"30","Jerry Jeudy (DEN)","4","6","77","19.3","36","0","0","0","0","0","0","1","9.7","9.7","93.8%"
"31","Josh Reynolds (DET)","4","7","69","17.3","28","0","0","0","0","0","0","1","8.9","8.9","1.3%"
"32","DeVante Parker (NE)","5","5","62","12.4","17","0","0","0","0","0","0","1","8.7","8.7","35.6%"
"33","DK Metcalf (SEA)","5","8","60","12.0","33","0","0","0","0","0","0","1","8.5","8.5","97.4%"
"34","Laquon Treadwell (JAC)","4","5","62","15.5","28","0","0","0","0","0","0","1","8.2","8.2","0.6%"
"35","Jamison Crowder (BUF)","4","6","62","15.5","19","0","0","0","0","0","0","1","8.2","8.2","21.1%"
"36","Marquise Brown (ARI)","5","7","55","11.0","22","0","0","0","0","0","0","1","8.0","8.0","94.2%"
"37","Ja'Marr Chase (CIN)","5","8","52","10.4","14","0","0","0","0","0","0","1","7.7","7.7","99.9%"
"38","Quez Watkins (PHI)","3","3","60","20.0","28","0","0","0","0","0","0","1","7.5","7.5","1.4%"
"39","Stefon Diggs (BUF)","4","7","51","12.8","26","0","0","0","0","0","0","1","7.1","7.1","99.9%"
"40","Brandon Aiyuk (SF)","3","6","55","18.3","21","0","0","0","0","0","0","1","7.0","7.0","87.1%"
"41","Mack Hollins (LV)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.0","7.0","0.1%"
"42","Brandin Cooks (HOU)","3","6","38","12.7","14","0","0","1","16","0","0","1","6.9","6.9","94.1%"
"43","Ashton Dulin (IND)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.7","6.7","0.1%"
"44","Isaiah Ford (FA)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.7","6.7","0.0%"
"45","Chase Claypool (PIT)","2","3","52","26.0","40","0","0","1","2","0","0","1","6.4","6.4","84.5%"
"46","Olamide Zaccheaus (ATL)","3","5","44","14.7","30","0","0","1","2","0","0","1","6.1","6.1","0.8%"
"47","Adam Humphries (FA)","4","5","38","9.5","12","0","0","0","0","0","0","1","5.8","5.8","0.6%"
"48","Darnell Mooney (CHI)","5","7","27","5.4","12","0","0","0","0","0","0","1","5.2","5.2","92.3%"
"49","Kenny Golladay (NYG)","3","5","37","12.3","20","0","0","0","0","0","0","1","5.2","5.2","55.4%"
"50","Amari Cooper (CLE)","2","2","41","20.5","41","0","0","0","0","0","0","1","5.1","5.1","95.7%"
"51","Damiere Byrd (ATL)","3","7","36","12.0","19","0","0","0","0","0","0","1","5.1","5.1","0.1%"
"52","Laviska Shenault Jr. (JAC)","3","5","30","10.0","17","0","0","3","1","0","0","1","4.6","4.6","4.3%"
"53","Albert Wilson (MIN)","4","8","26","6.5","13","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"54","Bryan Edwards (ATL)","3","5","30","10.0","18","0","0","0","0","0","0","1","4.5","4.5","2.7%"
"55","Kalif Raymond (DET)","2","2","33","16.5","24","0","0","0","0","0","0","1","4.3","4.3","0.7%"
"56","Ben Skowronek (LAR)","1","2","35","35.0","35","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"57","Emmanuel Sanders (BUF)","3","6","22","7.3","19","0","0","0","0","0","0","1","3.7","3.7","1.3%"
"58","Terry McLaurin (WAS)","3","5","22","7.3","13","0","0","0","0","0","0","1","3.7","3.7","98.0%"
"59","Zay Jones (JAC)","3","5","21","7.0","13","0","0","0","0","0","0","1","3.6","3.6","1.4%"
"60","Freddie Swain (SEA)","3","3","18","6.0","7","0","0","0","0","0","0","1","3.3","3.3","0.2%"
