"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Elijah Moore (NYJ)","7","8","84","12.0","26","0","2","0","0","0","0","1","23.9","23.9","90.1%"
"2","DeVonta Smith (PHI)","5","6","116","23.2","28","0","1","0","0","0","0","1","20.1","20.1","90.7%"
"3","Olamide Zaccheaus (ATL)","3","3","58","19.3","49","0","2","0","0","0","0","1","19.3","19.3","0.8%"
"4","Darnell Mooney (CHI)","3","6","41","13.7","20","0","1","1","15","1","0","1","19.1","19.1","92.3%"
"5","Malik Turner (SF)","5","7","33","6.6","11","0","2","0","0","0","0","1","17.8","17.8","0.0%"
"6","Tim Patrick (DEN)","4","5","85","21.3","44","0","1","0","0","0","0","1","16.5","16.5","28.2%"
"7","Keenan Allen (LAC)","12","13","104","8.7","18","0","0","0","0","0","0","1","16.4","16.4","99.7%"
"8","Marquise Brown (ARI)","9","12","116","12.9","22","0","0","0","0","0","0","1","16.1","16.1","94.2%"
"9","Brandon Aiyuk (SF)","6","8","89","14.8","22","0","1","1","-2","0","1","1","15.7","15.7","87.1%"
"10","Donovan Peoples-Jones (CLE)","2","3","86","43.0","60","0","1","0","0","0","0","1","15.6","15.6","5.1%"
"11","Justin Jefferson (MIN)","3","5","69","23.0","50","0","1","1","11","0","0","1","15.5","15.5","99.9%"
"12","Cooper Kupp (LAR)","11","13","95","8.6","17","0","0","0","0","0","0","1","15.0","15.0","100.0%"
"13","Michael Pittman Jr. (IND)","5","6","64","12.8","19","0","1","0","0","0","0","1","14.9","14.9","98.4%"
"14","Hunter Renfrow (LV)","7","9","49","7.0","20","0","1","0","0","0","0","1","14.4","14.4","92.1%"
"15","Robert Woods (TEN)","7","10","98","14.0","22","0","0","1","6","0","0","1","13.9","13.9","79.4%"
"16","Christian Kirk (JAC)","6","6","91","15.2","50","0","0","0","0","0","0","1","13.4","13.4","78.1%"
"17","Jaylen Waddle (MIA)","8","10","83","10.4","17","0","0","0","0","0","0","1","12.3","12.3","99.1%"
"18","Stefon Diggs (BUF)","6","8","85","14.2","28","0","0","0","0","0","0","1","11.5","11.5","99.9%"
"19","Tee Higgins (CIN)","6","8","78","13.0","20","0","0","0","0","0","0","1","10.8","10.8","98.9%"
"20","Marquez Callaway (NO)","3","6","25","8.3","15","0","1","0","0","0","0","1","10.0","10.0","2.5%"
"21","Kenny Stills (FA)","2","5","30","15.0","22","0","1","0","0","0","0","1","10.0","10.0","0.0%"
"22","Russell Gage (TB)","7","8","64","9.1","20","0","0","0","0","0","0","1","9.9","9.9","83.9%"
"23","Jerry Jeudy (DEN)","6","8","69","11.5","25","0","0","0","0","0","0","1","9.9","9.9","93.8%"
"24","Mack Hollins (LV)","3","6","22","7.3","10","0","1","0","0","0","0","1","9.7","9.7","0.1%"
"25","Diontae Johnson (PIT)","5","6","56","11.2","22","0","0","2","11","0","0","1","9.2","9.2","97.8%"
"26","Keelan Cole Sr. (LV)","5","8","66","13.2","18","0","0","0","0","0","0","1","9.1","9.1","0.6%"
"27","Allen Robinson II (LAR)","4","6","68","17.0","39","0","0","0","0","0","0","1","8.8","8.8","91.9%"
"28","Deebo Samuel (SF)","5","9","63","12.6","32","0","0","0","0","0","0","1","8.8","8.8","99.9%"
"29","Brandin Cooks (HOU)","6","14","56","9.3","10","0","0","0","0","0","0","1","8.6","8.6","94.1%"
"30","Emmanuel Sanders (BUF)","4","8","65","16.3","22","0","0","0","0","0","0","1","8.5","8.5","1.3%"
"31","Allen Lazard (GB)","1","1","20","20.0","20","0","1","0","0","0","0","1","8.5","8.5","82.5%"
"32","Deonte Harris (NO)","6","8","52","8.7","19","0","0","0","0","0","0","1","8.2","8.2","1.7%"
"33","Zach Pascal (PHI)","4","7","58","14.5","31","0","0","0","0","0","0","1","7.8","7.8","0.8%"
"34","Devin Duvernay (BAL)","2","2","8","4.0","5","0","1","0","0","0","0","1","7.8","7.8","4.3%"
"35","Rashod Bateman (BAL)","5","8","52","10.4","15","0","0","0","0","0","0","1","7.7","7.7","90.0%"
"36","Antoine Wesley (ARI)","3","3","62","20.7","33","0","0","0","0","0","0","1","7.7","7.7","0.2%"
"37","Adam Thielen (MIN)","2","7","6","3.0","5","0","1","0","0","0","0","1","7.6","7.6","91.0%"
"38","Cole Beasley (FA)","8","11","33","4.1","9","0","0","0","0","0","0","1","7.3","7.3","1.9%"
"39","Davante Adams (LV)","6","14","42","7.0","14","0","0","0","0","0","0","1","7.2","7.2","99.9%"
"40","Mike Williams (LAC)","2","5","58","29.0","49","0","0","0","0","0","0","1","6.8","6.8","96.0%"
"41","Tre'Quan Smith (NO)","3","4","53","17.7","20","0","0","0","0","0","0","1","6.8","6.8","1.3%"
"42","A.J. Brown (PHI)","5","11","42","8.4","16","0","0","0","0","0","0","1","6.7","6.7","99.7%"
"43","Randall Cobb (GB)","3","5","50","16.7","35","0","0","0","0","0","0","1","6.5","6.5","4.4%"
"44","Danny Amendola (FA)","3","7","49","16.3","39","0","0","0","0","0","0","1","6.4","6.4","0.1%"
"45","Jamison Crowder (BUF)","5","7","38","7.6","12","0","0","0","0","0","0","1","6.3","6.3","21.1%"
"46","DJ Moore (CAR)","3","7","32","10.7","13","0","0","2","14","0","0","1","6.1","6.1","97.7%"
"47","James Washington (DAL)","1","3","42","42.0","42","0","0","2","13","0","0","1","6.0","6.0","3.2%"
"48","Ja'Marr Chase (CIN)","6","13","49","8.2","15","0","0","2","0","0","1","1","5.9","5.9","99.9%"
"49","Chase Claypool (PIT)","3","5","30","10.0","26","0","0","2","13","0","0","1","5.8","5.8","84.5%"
"50","Van Jefferson (LAR)","3","7","41","13.7","20","0","0","0","0","0","0","1","5.6","5.6","21.1%"
"51","Marquise Goodwin (SEA)","1","4","50","50.0","50","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"52","Julio Jones (FA)","4","4","35","8.8","13","0","0","0","0","0","0","1","5.5","5.5","12.7%"
"53","Jeff Smith (NYJ)","3","4","40","13.3","14","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"54","Jamal Agnew (JAC)","3","5","27","9.0","23","0","0","1","11","0","0","1","5.3","5.3","0.7%"
"55","Tyreek Hill (MIA)","4","11","37","9.3","13","0","0","1","-4","0","0","1","5.3","5.3","99.9%"
"56","Rondale Moore (ARI)","5","5","25","5.0","9","0","0","0","0","0","0","1","5.0","5.0","38.0%"
"57","Kendrick Bourne (NE)","3","4","34","11.3","18","0","0","0","0","0","0","1","4.9","4.9","7.5%"
"58","Chris Conley (HOU)","2","3","38","19.0","23","0","0","0","0","0","0","1","4.8","4.8","0.4%"
"59","Amari Cooper (CLE)","2","5","37","18.5","32","0","0","0","0","0","0","1","4.7","4.7","95.7%"
"60","Kendall Hinton (DEN)","1","1","40","40.0","40","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"61","Nico Collins (HOU)","3","3","25","8.3","11","0","0","0","0","0","0","1","4.0","4.0","5.1%"
"62","Laviska Shenault Jr. (JAC)","4","4","24","6.0","9","0","0","1","-4","0","0","1","4.0","4.0","4.3%"
"63","Kenny Golladay (NYG)","2","3","28","14.0","14","0","0","0","0","0","0","1","3.8","3.8","55.4%"
"64","Cedrick Wilson Jr. (MIA)","2","5","28","14.0","24","0","0","0","0","0","0","1","3.8","3.8","2.5%"
"65","Marvin Jones Jr. (JAC)","3","5","21","7.0","12","0","0","0","0","0","0","1","3.6","3.6","21.3%"
