"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","A.J. Brown (PHI)","10","11","155","15.5","57","0","1","0","0","0","0","1","26.5","26.5","99.7%"
"2","Michael Pittman Jr. (IND)","10","15","86","8.6","38","0","2","0","0","0","0","1","25.6","25.6","98.4%"
"3","Chris Godwin (TB)","8","12","140","17.5","44","0","1","0","0","0","0","1","24.0","24.0","94.2%"
"4","Amari Cooper (CLE)","8","13","122","15.3","33","0","1","0","0","0","0","1","22.2","22.2","95.7%"
"5","Tyreek Hill (MIA)","12","18","94","7.8","15","0","1","0","0","0","0","1","21.4","21.4","99.9%"
"6","Cooper Kupp (LAR)","7","9","115","16.4","52","0","1","0","0","0","0","1","21.0","21.0","100.0%"
"7","Tyler Lockett (SEA)","12","13","142","11.8","28","0","0","0","0","0","0","1","20.2","20.2","91.6%"
"8","Deebo Samuel (SF)","6","9","171","28.5","83","0","0","0","0","0","0","1","20.1","20.1","99.9%"
"9","DK Metcalf (SEA)","6","6","43","7.2","16","0","2","0","0","0","0","1","19.3","19.3","97.4%"
"10","Robert Woods (TEN)","3","9","35","11.7","28","0","1","3","22","1","0","1","19.2","19.2","79.4%"
"11","Brandin Cooks (HOU)","6","6","83","13.8","45","0","1","0","0","0","0","1","17.3","17.3","94.1%"
"12","Cedrick Wilson Jr. (MIA)","3","3","84","28.0","73","0","1","0","0","0","0","1","17.3","17.3","2.5%"
"13","Tyler Boyd (CIN)","5","8","69","13.8","21","0","1","0","0","0","0","1","17.2","17.2","52.0%"
"14","Adam Thielen (MIN)","6","9","78","13.0","32","0","1","0","0","0","0","1","16.8","16.8","91.0%"
"15","Keenan Allen (LAC)","6","11","77","12.8","41","0","1","0","0","0","0","1","16.7","16.7","99.7%"
"16","Cole Beasley (FA)","10","13","110","11.0","20","0","0","0","0","0","0","1","16.0","16.0","1.9%"
"17","Randall Cobb (GB)","3","5","15","5.0","7","0","2","0","0","0","0","1","15.0","15.0","4.4%"
"18","CeeDee Lamb (DAL)","6","8","112","18.7","35","0","0","0","0","0","0","1","14.2","14.2","99.8%"
"19","Jamal Agnew (JAC)","6","12","38","6.3","9","0","1","0","0","0","0","1","12.8","12.8","0.7%"
"20","Diontae Johnson (PIT)","6","13","98","16.3","50","0","0","0","0","0","0","1","12.8","12.8","97.8%"
"21","DeAndre Carter (LAC)","3","6","51","17.0","20","0","1","0","0","0","0","1","12.6","12.6","0.6%"
"22","DeVante Parker (NE)","8","11","85","10.6","23","0","0","0","0","0","0","1","12.5","12.5","35.6%"
"23","Stefon Diggs (BUF)","5","7","40","8.0","19","0","1","0","0","0","0","1","12.5","12.5","99.9%"
"24","Jamison Crowder (BUF)","8","9","84","10.5","26","0","0","0","0","0","1","1","12.4","12.4","21.1%"
"25","Mike Evans (TB)","2","4","48","24.0","41","0","1","0","0","0","0","1","11.8","11.8","99.8%"
"26","Tee Higgins (CIN)","4","6","97","24.3","54","0","0","0","0","0","0","1","11.7","11.7","98.9%"
