"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Davante Adams (LV)","10","13","121","12.1","38","0","2","0","0","0","0","1","29.1","29.1","99.9%"
"2","Cooper Kupp (LAR)","13","15","123","9.5","44","0","1","0","0","0","0","1","24.8","24.8","100.0%"
"3","Tyler Lockett (SEA)","5","9","142","28.4","55","0","1","0","0","0","0","1","24.7","24.7","91.6%"
"4","Ja'Marr Chase (CIN)","5","8","77","15.4","32","0","2","1","6","0","0","1","22.8","22.8","99.9%"
"5","Hunter Renfrow (LV)","13","14","117","9.0","19","0","1","0","0","0","1","1","22.2","22.2","92.1%"
"6","Mike Evans (TB)","6","6","91","15.2","24","0","1","0","0","0","0","1","18.1","18.1","99.8%"
"7","Allen Lazard (GB)","6","7","75","12.5","32","0","1","1","14","0","0","1","17.9","17.9","82.5%"
"8","Robbie Anderson (CAR)","7","12","84","12.0","23","0","1","0","0","0","0","1","17.9","17.9","14.6%"
"9","Jakeem Grant Sr. (CLE)","1","3","46","46.0","46","0","1","1","5","0","0","1","17.6","17.6","0.6%"
"10","Justin Jefferson (MIN)","7","15","79","11.3","22","0","1","1","-4","0","0","1","17.0","17.0","99.9%"
"11","Odell Beckham Jr. (FA)","6","7","77","12.8","40","0","1","0","0","0","0","1","16.7","16.7","34.2%"
"12","Jalen Guyton (LAC)","3","3","87","29.0","59","0","1","0","0","0","0","1","16.2","16.2","1.3%"
"13","K.J. Osborn (MIN)","3","9","83","27.7","62","0","1","0","0","0","0","1","15.8","15.8","7.3%"
"14","Brandon Aiyuk (SF)","6","10","62","10.3","21","0","1","1","4","0","0","1","15.6","15.6","87.1%"
"15","Chris Godwin (TB)","10","15","105","10.5","23","0","0","0","0","0","0","1","15.5","15.5","94.2%"
"16","Joshua Palmer (LAC)","5","7","66","13.2","36","0","1","0","0","0","0","1","15.1","15.1","7.8%"
"17","Damiere Byrd (ATL)","2","2","76","38.0","54","0","1","0","0","0","0","1","14.6","14.6","0.1%"
"18","James Washington (DAL)","4","6","65","16.3","30","0","1","0","0","0","0","1","14.5","14.5","3.2%"
"19","Cam Sims (WAS)","3","4","69","23.0","43","0","1","0","0","0","0","1","14.4","14.4","0.1%"
"20","Brandin Cooks (HOU)","8","11","101","12.6","19","0","0","0","0","0","0","1","14.1","14.1","94.1%"
"21","Tee Higgins (CIN)","5","7","114","22.8","27","0","0","0","0","0","0","1","13.9","13.9","98.9%"
"22","Rashod Bateman (BAL)","7","8","103","14.7","36","0","0","0","0","0","0","1","13.8","13.8","90.0%"
"23","Van Jefferson (LAR)","2","3","58","29.0","52","0","1","1","10","0","0","1","13.8","13.8","21.1%"
"24","A.J. Green (ARI)","7","10","102","14.6","36","0","0","0","0","0","0","1","13.7","13.7","7.0%"
"25","Amari Cooper (CLE)","5","7","51","10.2","20","0","1","0","0","0","0","1","13.6","13.6","95.7%"
"26","Chase Claypool (PIT)","8","9","93","11.6","38","0","0","1","2","0","0","1","13.5","13.5","84.5%"
"27","Diontae Johnson (PIT)","5","10","76","15.2","37","0","0","1","7","0","0","1","12.8","12.8","97.8%"
"28","Gabriel Davis (BUF)","5","8","43","8.6","21","0","1","0","0","0","0","1","12.8","12.8","91.3%"
"29","Jarvis Landry (NO)","5","10","41","8.2","17","0","1","0","0","0","0","1","12.6","12.6","49.8%"
