"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"47","DK Metcalf (SEA)","6","11","53","8.8","16","0","0","0","0","0","0","1","8.3","8.3","97.4%"
"48","Hunter Renfrow (LV)","5","7","57","11.4","23","0","0","0","0","0","0","1","8.2","8.2","92.1%"
"49","Chase Claypool (PIT)","3","9","70","23.3","52","0","0","1","-3","0","0","1","8.2","8.2","84.5%"
"50","Mecole Hardman (KC)","5","8","55","11.0","19","0","0","0","0","0","0","1","8.0","8.0","56.5%"
"51","Christian Kirk (JAC)","3","4","65","21.7","35","0","0","0","0","0","0","1","8.0","8.0","78.1%"
"52","Adam Humphries (FA)","7","8","44","6.3","12","0","0","0","0","0","0","1","7.9","7.9","0.6%"
"53","Elijah Moore (NYJ)","4","8","47","11.8","27","0","0","0","0","0","0","1","6.7","6.7","90.1%"
"54","DeVante Parker (NE)","5","9","42","8.4","16","0","0","0","0","0","0","1","6.7","6.7","35.6%"
"55","Sammy Watkins (GB)","4","7","44","11.0","19","0","0","0","0","0","0","1","6.4","6.4","7.6%"
"56","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.7%"
"57","Jaylen Waddle (MIA)","6","8","48","8.0","14","0","0","0","0","0","1","1","5.8","5.8","99.1%"
"58","Emmanuel Sanders (BUF)","2","6","48","24.0","35","0","0","0","0","0","0","1","5.8","5.8","1.3%"
"59","A.J. Brown (PHI)","3","9","43","14.3","15","0","0","0","0","0","0","1","5.8","5.8","99.7%"
"60","Jakobi Meyers (NE)","4","6","38","9.5","24","0","0","0","0","0","0","1","5.8","5.8","65.2%"
"61","Cole Beasley (FA)","4","4","36","9.0","22","0","0","0","0","0","0","1","5.6","5.6","1.9%"
"62","Bryan Edwards (ATL)","3","3","40","13.3","18","0","0","0","0","0","0","1","5.5","5.5","2.7%"
"63","Kenny Golladay (NYG)","3","8","38","12.7","16","0","0","0","0","0","0","1","5.3","5.3","55.4%"
"64","Russell Gage (TB)","5","7","28","5.6","8","0","0","0","0","0","0","1","5.3","5.3","83.9%"
"65","Robbie Anderson (CAR)","3","6","38","12.7","18","0","0","0","0","0","0","1","5.3","5.3","14.6%"
"66","Dyami Brown (WAS)","3","6","34","11.3","22","0","0","0","0","0","0","1","4.9","4.9","1.4%"
"67","Tyreek Hill (MIA)","3","4","14","4.7","7","0","0","1","15","0","0","1","4.4","4.4","99.9%"
"68","Randall Cobb (GB)","3","3","26","8.7","14","0","0","0","0","0","0","1","4.1","4.1","4.4%"
"69","Albert Wilson (MIN)","4","6","20","5.0","6","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"70","Jeff Smith (NYJ)","1","2","35","35.0","35","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"71","Amari Cooper (CLE)","3","5","24","8.0","12","0","0","0","0","0","0","1","3.9","3.9","95.7%"
"72","Nico Collins (HOU)","1","1","32","32.0","32","0","0","0","0","0","0","1","3.7","3.7","5.1%"
"73","Rashard Higgins (CAR)","2","2","27","13.5","14","0","0","0","0","0","0","1","3.7","3.7","0.7%"
"74","Nelson Agholor (NE)","3","3","21","7.0","10","0","0","0","0","0","0","1","3.6","3.6","2.0%"
"75","Kendrick Bourne (NE)","2","3","10","5.0","7","0","0","1","16","0","0","1","3.6","3.6","7.5%"
"76","Cedrick Wilson Jr. (MIA)","2","2","20","10.0","16","0","0","1","5","0","0","1","3.5","3.5","2.5%"
"77","Amon-Ra St. Brown (DET)","3","5","18","6.0","7","0","0","0","0","0","0","1","3.3","3.3","94.6%"
"78","Jalen Guyton (LAC)","2","2","13","6.5","9","0","0","1","9","0","0","1","3.2","3.2","1.3%"
"79","Chester Rogers (FA)","2","5","22","11.0","12","0","0","0","0","0","0","1","3.2","3.2","1.0%"
"80","Terrace Marshall Jr. (CAR)","3","3","17","5.7","11","0","0","0","0","0","0","1","3.2","3.2","3.4%"
"81","Olamide Zaccheaus (ATL)","2","4","22","11.0","12","0","0","0","0","0","0","1","3.2","3.2","0.8%"
"82","Lil'Jordan Humphrey (NE)","1","2","27","27.0","27","0","0","0","0","0","0","1","3.2","3.2","0.1%"
"83","Joshua Palmer (LAC)","2","2","21","10.5","16","0","0","0","0","0","0","1","3.1","3.1","7.8%"
"84","Trinity Benson (DET)","1","3","24","24.0","24","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"85","Kalif Raymond (DET)","2","2","18","9.0","10","0","0","0","0","0","0","1","2.8","2.8","0.7%"
"86","DeVonta Smith (PHI)","2","7","16","8.0","11","0","0","0","0","0","0","1","2.6","2.6","90.7%"
"87","DJ Chark Jr. (DET)","1","4","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","28.6%"
"88","Antonio Brown (FA)","1","3","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","1.6%"
"89","Chris Hogan (FA)","1","3","16","16.0","16","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"90","Kendall Hinton (DEN)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"91","Andre Roberts (CAR)","1","2","35","35.0","35","0","0","0","0","0","1","1","2.0","2.0","0.1%"
"92","Willie Snead IV (FA)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"93","Van Jefferson (LAR)","1","3","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","21.1%"
"94","Corey Davis (NYJ)","2","5","8","4.0","5","0","0","0","0","0","0","1","1.8","1.8","24.7%"
"95","Chris Conley (HOU)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.4%"
"96","Marquez Callaway (NO)","2","4","8","4.0","4","0","0","0","0","0","0","1","1.8","1.8","2.5%"
"97","Jody Fortson (KC)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"98","Jalen Reagor (PHI)","2","5","5","2.5","4","0","0","0","0","0","0","1","1.5","1.5","1.5%"
"99","Deonte Harris (NO)","1","2","9","9.0","9","0","0","1","1","0","0","1","1.5","1.5","1.7%"
"100","Ashton Dulin (IND)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"101","Marquise Goodwin (SEA)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"102","Jarvis Landry (NO)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","49.8%"
"103","Danny Amendola (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"104","Trent Sherfield (MIA)","1","3","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"105","Tajae Sharpe (CHI)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"106","Christian Blake (ARI)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"107","Nick Westbrook-Ikhine (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","2.2%"
"108","Brandon Aiyuk (SF)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","87.1%"
"109","Tyler Johnson (TB)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.8%"
"110","KJ Hamler (DEN)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","2.1%"
"111","Laviska Shenault Jr. (JAC)","2","7","-3","-1.5","5","0","0","1","0","0","0","1","0.7","0.7","4.3%"
"112","Preston Williams (MIA)","1","3","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.2%"
"113","Isaiah McKenzie (BUF)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","2.4%"
"114","C.J. Board (NYG)","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","0.0%"
"115","Equanimeous St. Brown (CHI)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.5","0.5","0.2%"
"116","DeAndre Carter (LAC)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.6%"
"117","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"119","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Omar Bayless (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Austin Mack (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Charleston Rambo (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Kalija Lipscomb (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Chris Finke (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"137","Aaron Parker (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Malcolm Perry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"142","Juwan Green (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"144","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Isaiah Coulter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"147","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Josh Hammond (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Willie Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Shi Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"151","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"152","Anthony Schwartz (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"153","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Dazz Newsome (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"155","Kadarius Toney (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.9%"
"156","Seth Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"157","T.J. Vasher (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"158","Ihmir Smith-Marsette (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"159","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"160","Amari Rodgers (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"161","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.7%"
"162","Pooka Williams Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Maurice Ffrench (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jeff Cotton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.3%"
"170","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Chad Beebe (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"173","Rico Gafford (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jordan Veasy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"179","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"180","Deontez Alexander (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Austin Proehl (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Ray-Ray McCloud (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"184","Marquez Valdes-Scantling (KC)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","56.8%"
"185","Daurice Fountain (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Robert Foster (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Javon Wims (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Auden Tate (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"190","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"191","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.5%"
"192","Jester Weah (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"194","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"195","Vyncint Smith (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"197","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"198","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"200","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","D.J. Montgomery (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"206","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","KJ Hill Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.3%"
"211","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.8%"
"212","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"213","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Tyron Johnson (LV)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"215","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"217","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Travis Fulgham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"219","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"220","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"221","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Scotty Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"223","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"225","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"226","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"227","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"228","KeeSean Johnson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"230","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Gary Jennings Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Keelan Doss (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"236","Skyy Moore (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.4%"
"237","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"238","Slade Bolden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.6%"
"240","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"241","Corey Sutton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Jerreth Sterns (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Jaquarii Roberson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"246","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"247","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"248","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"249","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"250","Brayden Lenius (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jameson Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.9%"
"252","Calvin Jackson Jr. (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Kalil Pimpleton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Stanley Berryhill III (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"258","Kaylon Geiger (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
