"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mike Williams (LAC)","7","9","122","17.4","43","0","2","0","0","0","0","1","29.7","29.7","96.0%"
"2","Cooper Kupp (LAR)","9","12","96","10.7","22","0","2","0","0","0","0","1","26.1","26.1","100.0%"
"3","Davante Adams (LV)","12","18","132","11.0","25","0","1","0","0","0","0","1","25.2","25.2","99.9%"
"4","Emmanuel Sanders (BUF)","5","6","94","18.8","41","0","2","0","0","0","0","1","23.9","23.9","1.3%"
"5","Justin Jefferson (MIN)","9","11","118","13.1","28","0","1","0","0","0","0","1","22.3","22.3","99.9%"
"6","Ja'Marr Chase (CIN)","4","5","65","16.3","34","0","2","0","0","0","0","1","20.5","20.5","99.9%"
"7","DK Metcalf (SEA)","6","9","107","17.8","28","0","1","0","0","0","0","1","19.7","19.7","97.4%"
"8","DeSean Jackson (FA)","3","5","120","40.0","75","0","1","0","0","0","0","1","19.5","19.5","2.6%"
"9","Kendrick Bourne (NE)","6","8","96","16.0","31","0","1","0","0","0","0","1","18.6","18.6","7.5%"
"10","Chris Godwin (TB)","6","7","74","12.3","21","0","0","1","2","1","0","1","16.6","16.6","94.2%"
"11","DJ Moore (CAR)","8","12","126","15.8","29","0","0","1","-1","0","0","1","16.5","16.5","97.7%"
"12","Brandin Cooks (HOU)","9","11","112","12.4","30","0","0","1","5","0","0","1","16.2","16.2","94.1%"
"13","Hunter Renfrow (LV)","5","6","77","15.4","25","0","1","0","0","0","0","1","16.2","16.2","92.1%"
"14","Cole Beasley (FA)","11","13","98","8.9","22","0","0","0","0","0","0","1","15.3","15.3","1.9%"
"15","Keenan Allen (LAC)","8","12","50","6.3","15","0","1","0","0","0","0","1","15.0","15.0","99.7%"
"16","Mike Evans (TB)","8","10","106","13.3","20","0","0","0","0","0","0","1","14.6","14.6","99.8%"
"17","Chase Claypool (PIT)","9","15","96","10.7","29","0","0","0","0","0","0","1","14.1","14.1","84.5%"
"18","Adam Thielen (MIN)","6","9","50","8.3","21","0","1","0","0","0","0","1","14.0","14.0","91.0%"
"19","Christian Kirk (JAC)","7","8","104","14.9","33","0","0","0","0","0","0","1","13.9","13.9","78.1%"
"20","Jakobi Meyers (NE)","9","14","94","10.4","27","0","0","0","0","0","0","1","13.9","13.9","65.2%"
"21","A.J. Green (ARI)","5","6","112","22.4","36","0","0","0","0","0","0","1","13.7","13.7","7.0%"
"22","Marquez Valdes-Scantling (KC)","3","4","59","19.7","47","0","1","0","0","0","0","1","13.4","13.4","56.8%"
"23","Brandon Aiyuk (SF)","4","6","37","9.3","16","0","1","1","8","0","0","1","12.5","12.5","87.1%"
"24","DJ Chark Jr. (DET)","3","6","49","16.3","25","0","1","0","0","0","0","1","12.4","12.4","28.6%"
"25","Tim Patrick (DEN)","5","5","98","19.6","31","0","0","0","0","0","0","1","12.3","12.3","28.2%"
"26","Marquez Callaway (NO)","4","5","41","10.3","13","0","1","0","0","0","0","1","12.1","12.1","2.5%"
"27","Jaylen Waddle (MIA)","12","13","58","4.8","9","0","0","0","0","0","0","1","11.8","11.8","99.1%"
"28","Tyler Boyd (CIN)","4","6","36","9.0","17","0","1","0","0","0","0","1","11.6","11.6","52.0%"
"29","Nick Westbrook-Ikhine (TEN)","4","4","53","13.3","18","0","1","0","0","0","1","1","11.3","11.3","2.2%"
"30","Odell Beckham Jr. (FA)","5","9","77","15.4","26","0","0","1","10","0","0","1","11.2","11.2","34.2%"
"31","Mecole Hardman (KC)","3","4","33","11.0","15","0","1","1","2","0","0","1","11.0","11.0","56.5%"
"32","Olamide Zaccheaus (ATL)","3","6","32","10.7","14","0","1","0","0","0","0","1","10.7","10.7","0.8%"
"33","Henry Ruggs III (FA)","4","7","78","19.5","23","0","0","1","7","0","0","1","10.5","10.5","10.9%"
"34","Bryan Edwards (ATL)","3","5","89","29.7","34","0","0","0","0","0","0","1","10.4","10.4","2.7%"
"35","Michael Pittman Jr. (IND)","6","12","68","11.3","18","0","0","1","5","0","0","1","10.3","10.3","98.4%"
"36","Calvin Ridley (ATL)","8","11","61","7.6","20","0","0","0","0","0","0","1","10.1","10.1","3.5%"
"37","Anthony Miller (PIT)","4","6","20","5.0","10","0","1","0","0","0","0","1","10.0","10.0","0.1%"
"38","Kalif Raymond (DET)","6","10","68","11.3","22","0","0","0","0","0","0","1","9.8","9.8","0.7%"
"39","Stefon Diggs (BUF)","6","10","62","10.3","13","0","0","0","0","0","0","1","9.2","9.2","99.9%"
"40","Marvin Jones Jr. (JAC)","6","8","62","10.3","14","0","0","0","0","0","0","1","9.2","9.2","21.3%"
"41","Devin Duvernay (BAL)","2","3","22","11.0","19","0","1","0","0","0","0","1","9.2","9.2","4.3%"
"42","Sammy Watkins (GB)","4","7","68","17.0","36","0","0","0","0","0","0","1","8.8","8.8","7.6%"
"43","Cedrick Wilson Jr. (MIA)","2","4","17","8.5","15","0","1","0","0","0","0","1","8.7","8.7","2.5%"
"44","Kenny Golladay (NYG)","4","5","64","16.0","19","0","0","0","0","0","0","1","8.4","8.4","55.4%"
"45","Terry McLaurin (WAS)","4","7","62","15.5","37","0","0","0","0","0","0","1","8.2","8.2","98.0%"
"46","CeeDee Lamb (DAL)","3","3","66","22.0","44","0","0","1","-1","0","0","1","8.0","8.0","99.8%"
"47","Greg Ward (PHI)","1","1","15","15.0","15","0","1","0","0","0","0","1","8.0","8.0","0.1%"
"48","Jalen Reagor (PHI)","5","8","53","10.6","24","0","0","0","0","0","0","1","7.8","7.8","1.5%"
"49","Tyler Johnson (TB)","3","6","63","21.0","31","0","0","0","0","0","0","1","7.8","7.8","0.8%"
"50","Jody Fortson (KC)","2","2","7","3.5","5","0","1","0","0","0","0","1","7.7","7.7","0.1%"
