"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tee Higgins (CIN)","12","13","194","16.2","52","0","2","0","0","0","0","1","37.4","37.4","98.9%"
"2","Davante Adams (LV)","10","13","114","11.4","33","0","2","0","0","0","0","1","28.4","28.4","99.9%"
"3","A.J. Brown (PHI)","11","16","145","13.2","42","0","1","0","0","0","0","1","26.0","26.0","99.7%"
"4","Isaiah McKenzie (BUF)","11","12","125","11.4","28","0","1","1","-1","0","0","1","23.9","23.9","2.4%"
"5","Deebo Samuel (SF)","9","11","159","17.7","56","0","0","5","32","0","0","1","23.6","23.6","99.9%"
"6","Byron Pringle (CHI)","6","7","75","12.5","22","0","2","0","0","0","0","1","22.5","22.5","2.3%"
"7","Amon-Ra St. Brown (DET)","9","11","91","10.1","24","0","1","2","19","0","0","1","21.5","21.5","94.6%"
"8","Jaylen Waddle (MIA)","10","12","92","9.2","24","0","1","0","0","0","0","1","20.2","20.2","99.1%"
"9","Amari Cooper (CLE)","7","11","85","12.1","24","0","1","0","0","0","0","1","18.0","18.0","95.7%"
"10","Stefon Diggs (BUF)","7","13","85","12.1","23","0","1","0","0","0","0","1","18.0","18.0","99.9%"
"11","DeVonta Smith (PHI)","5","7","80","16.0","46","0","1","0","0","0","0","1","16.5","16.5","90.7%"
"12","Cooper Kupp (LAR)","10","13","109","10.9","37","0","0","1","4","0","0","1","16.3","16.3","100.0%"
"13","Tyler Boyd (CIN)","3","5","85","28.3","68","0","1","0","0","0","0","1","16.0","16.0","52.0%"
"14","Ja'Marr Chase (CIN)","7","10","125","17.9","22","0","0","0","0","0","0","1","16.0","16.0","99.9%"
"15","Malik Turner (SF)","3","3","82","27.3","61","0","1","0","0","0","0","1","15.7","15.7","0.0%"
"16","Justin Jefferson (MIN)","8","12","116","14.5","34","0","0","0","0","0","0","1","15.6","15.6","99.9%"
"17","K.J. Osborn (MIN)","5","7","68","13.6","30","0","1","0","0","0","0","1","15.3","15.3","7.3%"
"18","Antonio Brown (FA)","10","15","101","10.1","22","0","0","0","0","0","0","1","15.1","15.1","1.6%"
"19","Chris Conley (HOU)","3","3","60","20.0","41","0","1","0","0","0","0","1","13.5","13.5","0.4%"
"20","T.Y. Hilton (FA)","4","5","51","12.8","39","0","1","0","0","0","0","1","13.1","13.1","1.3%"
"21","Allen Lazard (GB)","2","5","45","22.5","34","0","1","1","13","0","0","1","12.8","12.8","82.5%"
"22","Joshua Palmer (LAC)","5","6","43","8.6","12","0","1","0","0","0","0","1","12.8","12.8","7.8%"
"23","Michael Pittman Jr. (IND)","8","12","82","10.3","20","0","0","1","3","0","0","1","12.5","12.5","98.4%"
"24","Braxton Berrios (NYJ)","5","6","37","7.4","12","0","0","1","3","0","0","1","12.5","12.5","4.8%"
"25","Diontae Johnson (PIT)","6","9","51","8.5","18","0","1","0","0","0","1","1","12.1","12.1","97.8%"
"26","Brandon Aiyuk (SF)","4","5","40","10.0","17","0","1","0","0","0","0","1","12.0","12.0","87.1%"
"27","Tavon Austin (BUF)","6","7","68","11.3","25","0","0","3","21","0","0","1","11.9","11.9","0.1%"
"28","Odell Beckham Jr. (FA)","4","8","37","9.3","16","0","1","0","0","0","0","1","11.7","11.7","34.2%"
"29","Hunter Renfrow (LV)","3","3","40","13.3","18","0","1","0","0","0","0","1","11.5","11.5","92.1%"
"30","Marvin Jones Jr. (JAC)","8","13","74","9.3","19","0","0","0","0","0","0","1","11.4","11.4","21.3%"
"31","James Proche II (BAL)","7","8","76","10.9","17","0","0","0","0","0","0","1","11.1","11.1","0.7%"
"32","DK Metcalf (SEA)","2","5","41","20.5","41","0","1","0","0","0","0","1","11.1","11.1","97.4%"
"33","Cyril Grayson Jr. (TB)","3","3","81","27.0","62","0","0","1","14","0","0","1","11.0","11.0","0.1%"
"34","Nico Collins (HOU)","3","4","33","11.0","13","0","1","0","0","0","0","1","10.8","10.8","5.1%"
"35","Rashod Bateman (BAL)","4","5","26","6.5","11","0","1","0","0","0","0","1","10.6","10.6","90.0%"
"36","Mecole Hardman (KC)","3","5","31","10.3","14","0","1","0","0","0","0","1","10.6","10.6","56.5%"
"37","Shi Smith (CAR)","3","5","86","28.7","63","0","0","0","0","0","0","1","10.1","10.1","0.1%"
"38","Antoine Wesley (ARI)","2","4","29","14.5","24","0","1","0","0","0","0","1","9.9","9.9","0.2%"
"39","Anthony Schwartz (CLE)","1","1","5","5.0","5","0","1","2","24","0","0","1","9.4","9.4","1.0%"
"40","Jakobi Meyers (NE)","6","8","59","9.8","21","0","0","0","0","0","0","1","8.9","8.9","65.2%"
"41","Lil'Jordan Humphrey (NE)","3","5","70","23.3","56","0","0","0","0","0","0","1","8.5","8.5","0.1%"
"42","CeeDee Lamb (DAL)","4","5","66","16.5","25","0","0","1","-2","0","0","1","8.4","8.4","99.8%"
"43","Darnell Mooney (CHI)","5","9","57","11.4","30","0","0","2","2","0","0","1","8.4","8.4","92.3%"
"44","Christian Kirk (JAC)","7","9","48","6.9","14","0","0","0","0","0","0","1","8.3","8.3","78.1%"
"45","Rashard Higgins (CAR)","5","6","58","11.6","16","0","0","0","0","0","0","1","8.3","8.3","0.7%"
"46","Robbie Anderson (CAR)","5","10","58","11.6","18","0","0","0","0","0","0","1","8.3","8.3","14.6%"
"47","Zay Jones (JAC)","6","8","50","8.3","15","0","0","0","0","0","0","1","8.0","8.0","1.4%"
"48","DJ Moore (CAR)","5","12","55","11.0","19","0","0","0","0","0","0","1","8.0","8.0","97.7%"
"49","Dezmon Patmon (IND)","1","1","14","14.0","14","0","1","0","0","0","0","1","7.9","7.9","0.0%"
"50","Jerry Jeudy (DEN)","3","4","60","20.0","40","0","0","0","0","0","0","1","7.5","7.5","93.8%"
"51","Jarvis Landry (NO)","4","7","55","13.8","24","0","0","0","0","0","0","1","7.5","7.5","49.8%"
"52","Laquon Treadwell (JAC)","4","5","54","13.5","20","0","0","0","0","0","0","1","7.4","7.4","0.6%"
"53","Jason Moore Jr. (LAC)","3","4","56","18.7","24","0","0","0","0","0","0","1","7.1","7.1","0.1%"
"54","Phillip Dorsett II (HOU)","3","6","55","18.3","36","0","0","0","0","0","0","1","7.0","7.0","0.1%"
"55","Marquise Brown (ARI)","5","9","44","8.8","15","0","0","0","0","0","0","1","6.9","6.9","94.2%"
"56","Marquez Callaway (NO)","4","5","46","11.5","17","0","0","0","0","0","0","1","6.6","6.6","2.5%"
"57","DeSean Jackson (FA)","4","5","44","11.0","18","0","0","0","0","0","0","1","6.4","6.4","2.6%"
"58","Dyami Brown (WAS)","2","2","53","26.5","48","0","0","0","0","0","0","1","6.3","6.3","1.4%"
"59","Michael Gallup (DAL)","2","5","53","26.5","40","0","0","0","0","0","0","1","6.3","6.3","62.4%"
"60","Chase Claypool (PIT)","4","6","41","10.3","24","0","0","0","0","0","0","1","6.1","6.1","84.5%"
"61","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.1%"
"62","Chris Moore (HOU)","4","4","40","10.0","23","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"63","Quez Watkins (PHI)","3","3","43","14.3","39","0","0","0","0","0","0","1","5.8","5.8","1.4%"
"64","Terry McLaurin (WAS)","3","6","40","13.3","19","0","0","0","0","0","0","1","5.5","5.5","98.0%"
"65","Adam Thielen (MIN)","3","3","40","13.3","25","0","0","0","0","0","0","1","5.5","5.5","91.0%"
"66","Keenan Allen (LAC)","4","6","35","8.8","15","0","0","0","0","0","0","1","5.5","5.5","99.7%"
"67","Courtland Sutton (DEN)","4","5","33","8.3","16","0","0","0","0","0","0","1","5.3","5.3","93.7%"
"68","Nick Westbrook-Ikhine (TEN)","2","3","38","19.0","24","0","0","0","0","0","0","1","4.8","4.8","2.2%"
"69","Kadarius Toney (NYG)","4","9","28","7.0","8","0","0","0","0","0","0","1","4.8","4.8","70.9%"
"70","Josh Reynolds (DET)","2","7","36","18.0","23","0","0","0","0","0","0","1","4.6","4.6","1.3%"
"71","Mack Hollins (LV)","1","2","40","40.0","40","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"72","Ray-Ray McCloud (SF)","4","8","25","6.3","17","0","0","0","0","0","0","1","4.5","4.5","0.6%"
"73","Tyler Lockett (SEA)","3","6","30","10.0","15","0","0","0","0","0","0","1","4.5","4.5","91.6%"
"74","Kendrick Bourne (NE)","2","4","33","16.5","20","0","0","0","0","0","0","1","4.3","4.3","7.5%"
"75","Olamide Zaccheaus (ATL)","2","4","32","16.0","17","0","0","0","0","0","0","1","4.2","4.2","0.8%"
"76","Russell Gage (TB)","4","5","39","9.8","15","0","0","0","0","0","1","1","3.9","3.9","83.9%"
"77","A.J. Green (ARI)","1","3","33","33.0","33","0","0","0","0","0","0","1","3.8","3.8","7.0%"
"78","Kenny Golladay (NYG)","3","8","22","7.3","11","0","0","0","0","0","0","1","3.7","3.7","55.4%"
"79","Damiere Byrd (ATL)","1","3","11","11.0","11","0","0","0","0","0","0","1","3.6","3.6","0.1%"
"80","Keelan Cole Sr. (LV)","2","2","25","12.5","19","0","0","0","0","0","0","1","3.5","3.5","0.6%"
"81","Marquise Goodwin (SEA)","2","2","23","11.5","15","0","0","0","0","0","0","1","3.3","3.3","0.1%"
"82","Kalif Raymond (DET)","3","5","12","4.0","6","0","0","1","5","0","0","1","3.2","3.2","0.7%"
"83","Cody White (PIT)","3","3","16","5.3","6","0","0","0","0","0","0","1","3.1","3.1","0.1%"
"84","Emmanuel Sanders (BUF)","2","4","20","10.0","11","0","0","0","0","0","0","1","3.0","3.0","1.3%"
"85","Tyreek Hill (MIA)","2","2","19","9.5","10","0","0","0","0","0","0","1","2.9","2.9","99.9%"
"86","Jauan Jennings (SF)","2","5","19","9.5","11","0","0","0","0","0","0","1","2.9","2.9","1.0%"
"87","Tim Patrick (DEN)","2","4","18","9.0","13","0","0","0","0","0","0","1","2.8","2.8","28.2%"
"88","Ashton Dulin (IND)","1","2","23","23.0","23","0","0","0","0","0","0","1","2.8","2.8","0.1%"
"89","Dee Eskridge (SEA)","2","3","10","5.0","13","0","0","1","7","0","0","1","2.7","2.7","1.1%"
"90","Tom Kennedy (DET)","2","2","16","8.0","8","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"91","KhaDarel Hodge (ATL)","1","1","21","21.0","21","0","0","0","0","0","0","1","2.6","2.6","0.1%"
"92","DeAndre Carter (LAC)","1","2","5","5.0","5","0","0","1","15","0","0","1","2.5","2.5","0.6%"
"93","Demarcus Robinson (LV)","2","2","15","7.5","9","0","0","0","0","0","0","1","2.5","2.5","0.8%"
"94","Jalen Reagor (PHI)","2","4","15","7.5","13","0","0","0","0","0","0","1","2.5","2.5","1.5%"
"95","N'Keal Harry (NE)","2","6","15","7.5","10","0","0","0","0","0","0","1","2.5","2.5","0.7%"
"96","Tylan Wallace (BAL)","1","2","18","18.0","18","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"97","Cedrick Wilson Jr. (MIA)","2","3","10","5.0","4","0","0","0","0","0","0","1","2.0","2.0","2.5%"
"98","Dax Milne (WAS)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"99","Jake Kumerow (FA)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"100","Dazz Newsome (CHI)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"101","Marvin Hall (JAC)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"102","Adam Humphries (FA)","2","6","4","2.0","6","0","0","0","0","0","0","1","1.4","1.4","0.6%"
"103","Freddie Swain (SEA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.2%"
"104","Julio Jones (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","12.7%"
"105","Darius Slayton (NYG)","1","5","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","1.5%"
"106","Tommylee Lewis (MIA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"107","Van Jefferson (LAR)","1","6","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","21.1%"
"108","Terrace Marshall Jr. (CAR)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","3.4%"
"109","David Sills V (NYG)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"110","Christian Blake (ARI)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"111","Donovan Peoples-Jones (CLE)","1","6","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","5.1%"
"112","Kenny Stills (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"113","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.1%"
"114","Chester Rogers (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"115","Maurice Ffrench (LAC)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.0%"
"116","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Tarik Black (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Josh Hammond (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Jeff Cotton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Easop Winston Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Robert Foster (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Tyler Vaughns (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
